Source, Trig Date ,    Trig Time   ,Origin Date,   Origin Time  ,    Profile  , Status, Cluster,      Y     ,      X     ,    Depth   , MomMag,   PGV  , Stage, P S/N  , S S/N  , Quality,   Error  , Location   , rms Noise,Matched File
6699,   6/4/2024, 04:34:43.527000,   6/4/2024, 04:34:43.361069,      Primary,2,0,-1200,2430,7010,-0.18,117.79,9,4.1,7.4,1.7,1000000,     L2 msmx,7.78,
6769,   6/4/2024, 04:37:19.255250,   6/4/2024, 04:37:19.100861,      Primary,2,0,-1180,2450,6980,0.34,187.75,9,3.9,9.3,2.3,1000000,     L2 msmx,9.14,
6822,   6/4/2024, 04:39:21.746500,   6/4/2024, 04:39:21.575081,      Primary,2,0,-1150,2430,6980,-0.19,77.78,9,3.6,5.5,1.6,1000000,     L2 msmx,11.77,
6835,   6/4/2024, 04:39:54.107250,   6/4/2024, 04:39:53.920002,      Primary,2,0,-1660,2370,7370,-0.12,96.98,9,5.7,9.5,1.9,1000000,     L2 msmx,9.23,
6859,   6/4/2024, 04:40:38.647250,   6/4/2024, 04:40:38.459480,      Primary,2,0,-60,2370,7330,0.61,187.75,9,33.5,65.7,4.3,1000000,     L2 msmx,20.56,
6887,   6/4/2024, 04:41:47.857500,   6/4/2024, 04:41:47.686512,      Primary,2,0,-1000,2310,7350,0.06,99.36,9,8.2,20.9,1.8,1000000,     L2 msmx,9.3,
6945,   6/4/2024, 04:44:09.232000,   6/4/2024, 04:44:09.063610,      Primary,2,0,-890,2360,7270,0.5,187.75,9,16.7,37.7,2.9,1000000,     L2 msmx,18.22,
6981,   6/4/2024, 04:45:25.962250,   6/4/2024, 04:45:25.792639,      Primary,2,0,-1220,2450,7050,-0.13,187.75,9,6.1,12.9,1.9,1000000,     L2 msmx,7.5,
6982,   6/4/2024, 04:45:28.630750,   6/4/2024, 04:45:28.458733,      Primary,2,0,-100,2310,7140,-0.01,68.2,9,9.8,16.0,2.7,1000000,     L2 msmx,10.39,
7018,   6/4/2024, 04:46:55.059500,   6/4/2024, 04:46:54.859455,      Primary,2,0,-1400,2180,7900,0.37,187.75,9,16.8,40.6,3.2,1000000,     L2 msmx,11.99,
7067,   6/4/2024, 04:48:47.138250,   6/4/2024, 04:48:47.204189,      Primary,2,0,-1190,2410,7010,0.29,187.75,9,7.7,15.4,2.8,1000000,     L2 msmx,8.02,
7129,   6/4/2024, 04:51:09.474750,   6/4/2024, 04:51:09.347085,      Primary,2,0,-1260,2330,7450,0.03,170.15,9,8.5,11.9,2.7,1000000,     L2 msmx,9.08,
7190,   6/4/2024, 04:53:31.209500,   6/4/2024, 04:53:31.010490,      Primary,2,0,120,3120,7890,0.32,121.69,9,10.1,18.6,1.7,1000000,     L2 msmx,9.39,
7201,   6/4/2024, 04:53:58.019500,   6/4/2024, 04:53:58.176010,      Primary,2,0,-1580,2310,7440,0.18,187.75,9,9.9,13.7,3.3,1000000,     L2 msmx,10.25,
7234,   6/4/2024, 04:55:16.406500,   6/4/2024, 04:55:16.248007,      Primary,2,0,-1060,2400,6910,-0.09,120.96,9,5.8,10.2,2.0,1000000,     L2 msmx,8.3,
7296,   6/4/2024, 04:57:37.443500,   6/4/2024, 04:57:37.381107,      Primary,2,0,-970,2360,7260,0.24,187.75,9,10.5,16.5,2.3,1000000,     L2 msmx,9.98,
7502,   6/4/2024, 05:04:56.462000,   6/4/2024, 05:04:56.212296,      Primary,2,0,-1190,2400,7000,0.03,92.39,9,7.1,8.9,2.1,1000000,     L2 msmx,12.58,
7512,   6/4/2024, 05:05:14.295250,   6/4/2024, 05:05:14.228212,      Primary,2,0,-1030,2420,7170,0.41,187.75,9,9.2,11.1,2.2,1000000,     L2 msmx,15.31,
7524,   6/4/2024, 05:05:40.731500,   6/4/2024, 05:05:40.537106,      Primary,2,0,-1470,2320,7550,0.04,125.4,9,8.5,13.5,3.2,1000000,     L2 msmx,10.16,
7536,   6/4/2024, 05:06:09.162000,   6/4/2024, 05:06:08.961167,      Primary,2,0,-1340,2160,8010,0.73,187.75,9,21.6,50.5,4.0,1000000,     L2 msmx,24.57,
7549,   6/4/2024, 05:06:38.602000,   6/4/2024, 05:06:38.782768,      Primary,2,0,-1330,2440,7030,0.22,187.75,9,9.8,13.9,2.4,1000000,     L2 msmx,8.75,
7619,   6/4/2024, 05:09:09.981000,   6/4/2024, 05:09:10.095776,      Primary,2,0,-1680,2270,7590,0.22,187.75,9,7.5,13.6,3.1,1000000,     L2 msmx,8.16,
7620,   6/4/2024, 05:09:11.835500,   6/4/2024, 05:09:11.623739,      Primary,2,0,-1680,2290,7570,0.04,121.64,9,4.8,8.7,2.4,1000000,     L2 msmx,14.24,
7629,   6/4/2024, 05:09:32.455500,   6/4/2024, 05:09:32.601608,      Primary,2,0,-400,2420,6640,0.21,187.75,9,7.2,17.7,2.6,1000000,     L2 msmx,7.66,
7669,   6/4/2024, 05:11:04.908750,   6/4/2024, 05:11:04.687802,      Primary,2,0,-1300,2520,8360,0.68,187.75,9,13.3,22.2,3.3,1000000,     L2 msmx,15.24,
7679,   6/4/2024, 05:11:33.487500,   6/4/2024, 05:11:33.690712,      Primary,2,0,-1330,2510,8280,0.55,187.75,9,9.4,14.3,2.3,1000000,     L2 msmx,11.0,
7680,   6/4/2024, 05:11:37.029500,   6/4/2024, 05:11:37.036407,      Primary,2,0,130,3220,8470,0.18,98.45,9,4.4,8.6,1.7,1000000,     L2 msmx,11.11,
7715,   6/4/2024, 05:12:52.088000,   6/4/2024, 05:12:51.890079,      Primary,2,0,-1710,2230,7710,0.52,187.75,9,18.7,41.8,3.6,1000000,     L2 msmx,16.97,
7782,   6/4/2024, 05:15:08.627750,   6/4/2024, 05:15:08.595224,      Primary,2,0,-1650,2340,7420,0.28,187.75,9,14.5,32.9,4.0,1000000,     L2 msmx,7.16,
7783,   6/4/2024, 05:15:09.536750,   6/4/2024, 05:15:09.247677,      Primary,2,0,-1600,2290,7500,0.42,187.75,9,11.2,15.0,3.3,1000000,     L2 msmx,73.44,
7824,   6/4/2024, 05:16:46.034500,   6/4/2024, 05:16:45.859886,      Primary,2,0,-970,2380,7250,0.03,116.14,9,11.0,14.6,1.8,1000000,     L2 msmx,9.13,
7897,   6/4/2024, 05:19:07.044500,   6/4/2024, 05:19:07.108098,      Primary,2,0,-650,2500,8390,0.25,187.75,9,6.0,18.3,2.2,1000000,     L2 msmx,10.06,
7900,   6/4/2024, 05:19:13.189250,   6/4/2024, 05:19:13.024754,      Primary,2,0,-1200,2430,7010,0.12,187.75,9,6.5,13.2,2.5,1000000,     L2 msmx,11.37,
7911,   6/4/2024, 05:19:37.152500,   6/4/2024, 05:19:36.986687,      Primary,2,0,-1320,2480,7020,-0.11,95.42,9,4.3,7.5,1.6,1000000,     L2 msmx,10.31,
7957,   6/4/2024, 05:21:06.693750,   6/4/2024, 05:21:06.531151,      Primary,2,0,-1150,2430,6990,0.13,187.75,9,4.9,12.0,2.0,1000000,     L2 msmx,7.96,
7967,   6/4/2024, 05:21:22.027000,   6/4/2024, 05:21:21.893503,      Primary,2,0,-1110,2400,6910,0.64,187.75,9,19.6,28.1,4.6,1000000,     L2 msmx,16.6,
7986,   6/4/2024, 05:22:05.682000,   6/4/2024, 05:22:05.478578,      Primary,2,0,-1650,2320,7460,-0.13,65.2,9,6.2,11.0,2.3,1000000,     L2 msmx,9.57,
8096,   6/4/2024, 05:25:48.338000,   6/4/2024, 05:25:48.176914,      Primary,2,0,-1220,2390,7050,0.14,187.75,9,7.6,20.0,2.3,1000000,     L2 msmx,8.4,
8202,   6/4/2024, 05:29:29.985750,   6/4/2024, 05:29:29.818174,      Primary,2,0,-940,2380,7210,0.41,187.75,9,16.3,26.3,3.5,1000000,     L2 msmx,14.4,
8245,   6/4/2024, 05:31:04.916750,   6/4/2024, 05:31:04.744241,      Primary,2,0,-1650,2340,7350,0.44,187.75,9,16.3,40.7,2.7,1000000,     L2 msmx,9.36,
8249,   6/4/2024, 05:31:18.673750,   6/4/2024, 05:31:18.357950,      Primary,2,0,-1760,2260,7740,0.07,77.05,9,7.3,13.5,2.5,1000000,     L2 msmx,16.81,
8278,   6/4/2024, 05:32:16.688000,   6/4/2024, 05:32:16.532736,      Primary,2,0,-1360,2480,6950,0.11,187.75,9,6.0,15.9,1.8,1000000,     L2 msmx,7.82,
8310,   6/4/2024, 05:33:17.985250,   6/4/2024, 05:33:17.813522,      Primary,2,0,-1010,2400,7170,0.19,187.75,9,7.3,26.1,3.8,1000000,     L2 msmx,14.89,
8340,   6/4/2024, 05:34:17.392500,   6/4/2024, 05:34:17.189344,      Primary,2,0,-1640,2250,7630,0.9,187.75,9,32.4,58.5,6.3,1000000,     L2 msmx,25.22,
8347,   6/4/2024, 05:34:38.587750,   6/4/2024, 05:34:38.421341,      Primary,2,0,-350,2410,6620,-0.01,90.3,9,9.0,13.3,2.5,1000000,     L2 msmx,16.08,
8371,   6/4/2024, 05:35:30.386000,   6/4/2024, 05:35:30.191229,      Primary,2,0,-1700,2230,7710,0.29,187.75,9,9.1,20.0,3.1,1000000,     L2 msmx,11.19,
8450,   6/4/2024, 05:38:10.306000,   6/4/2024, 05:38:10.136483,      Primary,2,0,-10,2390,6770,0.06,72.28,9,6.1,16.3,1.8,1000000,     L2 msmx,10.37,
8587,   6/4/2024, 05:43:00.001750,   6/4/2024, 05:42:59.829086,      Primary,2,0,-1640,2300,7490,0.64,187.75,9,30.0,43.5,4.8,1000000,     L2 msmx,12.16,
8611,   6/4/2024, 05:44:01.949500,   6/4/2024, 05:44:01.781030,      Primary,2,0,-1250,2430,7010,0.2,187.75,9,6.7,10.4,2.5,1000000,     L2 msmx,14.15,
8616,   6/4/2024, 05:44:12.860250,   6/4/2024, 05:44:12.695192,      Primary,2,0,-1160,2440,6980,-0.05,153.14,9,3.8,7.5,1.8,1000000,     L2 msmx,9.16,
8694,   6/4/2024, 05:46:52.471250,   6/4/2024, 05:46:52.356770,      Primary,2,0,-900,2450,6520,-0.02,187.75,9,6.2,15.7,2.1,1000000,     L2 msmx,10.06,
8700,   6/4/2024, 05:47:03.486750,   6/4/2024, 05:47:03.281301,      Primary,2,0,-1530,2200,7890,0.49,187.75,9,8.6,20.2,2.7,1000000,     L2 msmx,13.32,
8735,   6/4/2024, 05:48:17.137250,   6/4/2024, 05:48:17.012516,      Primary,2,0,-1610,2230,7740,0.52,187.75,9,15.0,31.0,3.3,1000000,     L2 msmx,9.47,
8737,   6/4/2024, 05:48:20.175250,   6/4/2024, 05:48:19.976809,      Primary,2,0,-1780,2260,7700,0.93,187.75,9,39.6,56.7,4.1,1000000,     L2 msmx,30.08,
8738,   6/4/2024, 05:48:23.241250,   6/4/2024, 05:48:23.052723,      Primary,2,0,-1630,2300,7480,0.39,187.75,9,9.3,14.1,3.8,1000000,     L2 msmx,26.79,
8751,   6/4/2024, 05:48:46.773250,   6/4/2024, 05:48:46.477180,      Primary,2,0,-1400,2260,7610,0.02,103.9,9,5.2,8.5,2.8,1000000,     L2 msmx,22.02,
8855,   6/4/2024, 05:52:28.867000,   6/4/2024, 05:52:28.660278,      Primary,2,0,-540,2410,8050,0.46,187.75,9,12.5,16.1,3.3,1000000,     L2 msmx,14.19,
8944,   6/4/2024, 05:55:37.911250,   6/4/2024, 05:55:37.759266,      Primary,2,0,-1390,2450,6790,0.22,187.75,9,11.6,25.6,4.1,1000000,     L2 msmx,12.69,
8949,   6/4/2024, 05:55:47.228000,   6/4/2024, 05:55:47.075500,      Primary,2,0,-1350,2400,6760,0.17,187.75,9,8.1,18.4,2.6,1000000,     L2 msmx,8.48,
8968,   6/4/2024, 05:56:28.107000,   6/4/2024, 05:56:28.029682,      Primary,2,0,-1050,2360,6930,0.01,187.75,9,6.0,13.5,2.1,1000000,     L2 msmx,7.57,
9075,   6/4/2024, 06:00:05.769500,   6/4/2024, 06:00:05.607895,      Primary,2,0,-710,2470,6820,-0.03,132.56,9,3.7,7.0,1.6,1000000,     L2 msmx,21.57,
9101,   6/4/2024, 06:01:04.544500,   6/4/2024, 06:01:04.602637,      Primary,2,0,-1520,2190,7920,-0.11,63.71,9,5.0,11.1,2.0,1000000,     L2 msmx,7.26,
9149,   6/4/2024, 06:02:40.394250,   6/4/2024, 06:02:40.239407,      Primary,2,0,-1060,2400,6900,0.57,187.75,9,21.7,40.0,4.3,1000000,     L2 msmx,14.01,
9277,   6/4/2024, 06:07:15.110750,   6/4/2024, 06:07:14.919305,      Primary,2,0,-1540,2150,7980,0.33,187.75,9,24.0,39.1,2.1,1000000,     L2 msmx,14.72,
9279,   6/4/2024, 06:07:21.431750,   6/4/2024, 06:07:21.227591,      Primary,2,0,-1670,2270,7740,0.25,187.75,9,10.1,26.2,3.0,1000000,     L2 msmx,10.01,
9321,   6/4/2024, 06:08:51.314250,   6/4/2024, 06:08:51.144962,      Primary,2,0,-1230,2470,6960,0.02,187.75,9,5.5,11.2,2.0,1000000,     L2 msmx,8.98,
9344,   6/4/2024, 06:09:39.052500,   6/4/2024, 06:09:38.890240,      Primary,2,0,-600,2470,6800,0.09,94.46,9,3.9,14.1,1.5,1000000,     L2 msmx,9.58,
9360,   6/4/2024, 06:10:14.187250,   6/4/2024, 06:10:13.959473,      Primary,2,0,-1370,2400,8390,0.42,187.75,9,11.8,18.2,3.8,1000000,     L2 msmx,19.04,
9382,   6/4/2024, 06:11:07.819000,   6/4/2024, 06:11:07.614697,      Primary,2,0,-420,2330,7840,0.51,187.75,9,29.4,24.1,3.7,1000000,     L2 msmx,20.8,
9386,   6/4/2024, 06:11:20.139500,   6/4/2024, 06:11:19.998394,      Primary,2,0,-930,2470,6550,0.45,187.75,9,13.6,22.5,4.4,1000000,     L2 msmx,11.06,
9403,   6/4/2024, 06:11:53.491250,   6/4/2024, 06:11:53.557194,      Primary,2,0,-660,2440,6610,1.02,187.75,9,27.2,49.3,3.8,1000000,     L2 msmx,7.73,
9492,   6/4/2024, 06:15:23.555000,   6/4/2024, 06:15:23.490866,      Primary,2,0,-1450,2390,7250,0.18,187.75,9,8.1,18.0,2.1,1000000,     L2 msmx,7.84,
9528,   6/4/2024, 06:16:46.010250,   6/4/2024, 06:16:45.847294,      Primary,2,0,-1140,2400,6990,0.01,160.75,9,5.4,10.7,2.0,1000000,     L2 msmx,8.9,
9550,   6/4/2024, 06:17:42.504000,   6/4/2024, 06:17:42.419529,      Primary,2,0,390,2310,7440,0.3,187.75,9,9.6,19.1,2.1,1000000,     L2 msmx,7.55,
9565,   6/4/2024, 06:18:21.296000,   6/4/2024, 06:18:21.142029,      Primary,2,0,440,3330,8110,0.43,187.75,9,12.8,22.7,2.6,1000000,     L2 msmx,10.18,
9584,   6/4/2024, 06:19:13.369250,   6/4/2024, 06:19:13.194957,      Primary,2,0,-990,2430,7120,0.18,163.68,9,10.2,12.2,2.7,1000000,     L2 msmx,13.11,
9598,   6/4/2024, 06:19:37.841750,   6/4/2024, 06:19:37.628483,      Primary,2,0,-1100,2300,7710,0.27,124.95,9,20.2,20.4,2.2,1000000,     L2 msmx,21.82,
9621,   6/4/2024, 06:21:30.659000,   6/4/2024, 06:21:30.484055,      Primary,2,0,-350,2380,8070,0.62,187.75,9,40.7,44.9,3.4,1000000,     L2 msmx,22.13,
9689,   6/4/2024, 06:23:53.543500,   6/4/2024, 06:23:53.417278,      Primary,2,0,-1060,2480,6590,-0.05,185.32,9,5.5,12.4,2.0,1000000,     L2 msmx,7.99,
9723,   6/4/2024, 06:25:11.187500,   6/4/2024, 06:25:11.248299,      Primary,2,0,-1000,2410,7190,0.03,104.18,9,4.5,10.2,2.1,1000000,     L2 msmx,11.6,
9836,   6/4/2024, 06:29:19.572000,   6/4/2024, 06:29:19.426500,      Primary,2,0,-1330,2480,7030,-0.15,66.3,9,4.0,7.5,1.9,1000000,     L2 msmx,12.44,
9850,   6/4/2024, 06:29:46.454250,   6/4/2024, 06:29:46.322590,      Primary,2,0,-1350,2410,6770,0.15,187.75,9,5.0,8.1,2.5,1000000,     L2 msmx,16.83,
9853,   6/4/2024, 06:29:54.329250,   6/4/2024, 06:29:54.185982,      Primary,2,0,-300,2420,6650,-0.04,90.44,9,8.4,14.7,2.7,1000000,     L2 msmx,11.17,
9857,   6/4/2024, 06:30:02.809500,   6/4/2024, 06:30:02.667066,      Primary,2,0,-1190,2420,7040,0.06,187.75,9,6.2,12.4,2.0,1000000,     L2 msmx,8.54,
9936,   6/4/2024, 06:32:53.316750,   6/4/2024, 06:32:53.065559,      Primary,2,0,-990,2380,7240,0.23,187.75,9,7.2,9.8,1.8,1000000,     L2 msmx,41.42,
9945,   6/4/2024, 06:33:16.543250,   6/4/2024, 06:33:16.671925,      Primary,2,0,-40,2400,6820,-0.02,80.76,9,5.3,8.8,1.8,1000000,     L2 msmx,7.71,
9957,   6/4/2024, 06:33:40.456250,   6/4/2024, 06:33:40.242912,      Primary,2,0,-1050,2500,6550,-0.02,187.75,9,5.1,11.1,1.9,1000000,     L2 msmx,18.69,
9997,   6/4/2024, 06:35:21.418750,   6/4/2024, 06:35:21.263939,      Primary,2,0,-1630,2340,7320,0.21,187.75,9,8.2,22.9,2.2,1000000,     L2 msmx,7.77,
