Source, Trig Date ,    Trig Time   ,Origin Date,   Origin Time  ,    Profile  , Status, Cluster,      Y     ,      X     ,    Depth   , MomMag,   PGV  , Stage, P S/N  , S S/N  , Quality,   Error  , Location   , rms Noise,Matched File
7617,   7/4/2024, 01:13:41.418500,   7/4/2024, 01:13:41.196781,      Primary,2,0,-2130,2160,7980,0.49,187.75,10,12.2,39.2,2.1,1000000,     L2 msmx,9.49,16B_StrainRate_20240407T071340+0000_34534.h5
7847,   7/4/2024, 01:21:19.734250,   7/4/2024, 01:21:19.527279,      Primary,2,0,-2170,2150,8010,1.42,187.75,10,31.5,56.2,4.2,1000000,     L2 msmx,57.0,16B_StrainRate_20240407T072116+0000_34572.h5
7851,   7/4/2024, 01:21:31.749500,   7/4/2024, 01:21:31.543051,      Primary,2,0,-2220,2340,7720,0.68,187.75,10,12.9,22.5,3.3,1000000,     L2 msmx,18.69,16B_StrainRate_20240407T072128+0000_34573.h5
7854,   7/4/2024, 01:21:38.565000,   7/4/2024, 01:21:38.358505,      Primary,2,0,-1100,2070,8240,0.66,187.75,10,10.5,17.7,1.9,1000000,     L2 msmx,19.64,16B_StrainRate_20240407T072128+0000_34573.h5
7855,   7/4/2024, 01:21:41.663000,   7/4/2024, 01:21:41.486076,      Primary,2,0,-2280,2300,7770,0.27,187.75,10,5.4,10.5,2.2,1000000,     L2 msmx,14.62,16B_StrainRate_20240407T072140+0000_34574.h5
8005,   7/4/2024, 01:26:34.984750,   7/4/2024, 01:26:34.787872,      Primary,2,0,-2080,2450,7410,0.12,181.65,10,4.5,11.3,1.8,1000000,     L2 msmx,9.71,16B_StrainRate_20240407T072628+0000_34598.h5
8164,   7/4/2024, 01:31:43.198000,   7/4/2024, 01:31:43.465088,      Primary,2,0,-2310,2310,7710,0.74,187.75,10,52.9,98.7,3.3,1000000,     L2 msmx,8.34,16B_StrainRate_20240407T073140+0000_34624.h5
8202,   7/4/2024, 01:33:01.714250,   7/4/2024, 01:33:01.478859,      Primary,2,0,-1050,2380,8500,0.22,187.75,10,7.8,11.2,3.0,1000000,     L2 msmx,12.61,16B_StrainRate_20240407T073252+0000_34630.h5
8286,   7/4/2024, 01:35:44.900250,   7/4/2024, 01:35:44.714199,      Primary,2,0,-250,2230,7980,-0.18,38.28,10,6.5,14.1,2.9,1000000,     L2 msmx,10.12,16B_StrainRate_20240407T073540+0000_34644.h5
8492,   7/4/2024, 01:42:21.598000,   7/4/2024, 01:42:21.469482,      Primary,2,0,-2280,2270,7760,0.3,187.75,10,12.1,34.4,3.1,1000000,     L2 msmx,8.13,16B_StrainRate_20240407T074216+0000_34677.h5
8504,   7/4/2024, 01:42:44.844250,   7/4/2024, 01:42:44.955830,      Primary,2,0,-580,2230,6350,0.5,187.75,10,36.2,41.8,3.5,1000000,     L2 msmx,8.08,16B_StrainRate_20240407T074240+0000_34679.h5
8632,   7/4/2024, 01:46:51.914750,   7/4/2024, 01:46:51.687042,      Primary,2,0,-2060,2340,8190,0.2,187.75,10,8.1,37.7,1.5,1000000,     L2 msmx,8.51,16B_StrainRate_20240407T074640+0000_34699.h5
8774,   7/4/2024, 01:51:31.255250,   7/4/2024, 01:51:31.059629,      Primary,2,0,-2300,2360,7470,0.41,187.75,10,12.5,30.2,2.5,1000000,     L2 msmx,9.48,16B_StrainRate_20240407T075128+0000_34723.h5
8778,   7/4/2024, 01:51:41.560250,   7/4/2024, 01:51:41.472408,      Primary,2,0,-1330,2530,6380,0.11,187.75,10,22.8,43.3,1.4,1000000,     L2 msmx,8.12,16B_StrainRate_20240407T075140+0000_34724.h5
8779,   7/4/2024, 01:51:43.747000,   7/4/2024, 01:51:43.606304,      Primary,2,0,-1300,2570,6180,0.17,187.75,10,6.0,11.8,1.8,1000000,     L2 msmx,9.44,16B_StrainRate_20240407T075140+0000_34724.h5
8821,   7/4/2024, 01:53:04.801750,   7/4/2024, 01:53:04.605793,      Primary,2,0,-2060,2160,7680,0.01,117.01,10,7.8,32.4,1.6,1000000,     L2 msmx,8.41,16B_StrainRate_20240407T075304+0000_34731.h5
8907,   7/4/2024, 01:55:56.829000,   7/4/2024, 01:55:56.580292,      Primary,2,0,-520,2650,8710,0.08,94.14,10,8.7,19.4,1.8,1000000,     L2 msmx,9.79,16B_StrainRate_20240407T075552+0000_34745.h5
9118,   7/4/2024, 02:02:33.547500,   7/4/2024, 02:02:33.340267,      Primary,2,0,-2220,2300,7780,0.4,187.75,10,11.3,29.8,2.5,1000000,     L2 msmx,9.09,16B_StrainRate_20240407T080228+0000_34778.h5
9320,   7/4/2024, 02:09:04.160000,   7/4/2024, 02:09:03.923050,      Primary,2,0,-1200,2450,8410,0.4,187.75,10,34.6,50.7,2.7,1000000,     L2 msmx,11.51,16B_StrainRate_20240407T080904+0000_34811.h5
9413,   7/4/2024, 02:12:14.676250,   7/4/2024, 02:12:14.417467,      Primary,2,0,680,3400,8390,0.07,60.68,10,16.2,45.1,1.8,1000000,     L2 msmx,8.45,16B_StrainRate_20240407T081204+0000_34826.h5
9422,   7/4/2024, 02:12:31.259500,   7/4/2024, 02:12:31.445911,      Primary,2,0,-2110,2230,7690,0.26,187.75,10,22.5,60.0,2.2,1000000,     L2 msmx,8.01,16B_StrainRate_20240407T081228+0000_34828.h5
9907,   7/4/2024, 02:28:54.448000,   7/4/2024, 02:28:54.295425,      Primary,2,0,-2200,2300,7680,-0.17,64.9,10,5.9,16.3,2.1,1000000,     L2 msmx,8.15,16B_StrainRate_20240407T082852+0000_34910.h5
