MD_m,EASTING,NORTHING,TVD_m
1725.65055,1097961.0684773622,13987729.87268504,1725.0819972000002
1726.6716450000001,1097961.5307841534,13987729.497479526,1726.0867546800002
1727.6927400000002,1097961.9930909448,13987729.122274015,1727.0915121600003
1728.7138350000002,1097962.455397736,13987728.747068504,1728.0962696400004
1729.73493,1097962.9177045275,13987728.37186299,1729.1010271200003
1730.7560250000001,1097963.4346793306,13987727.917988878,1730.1000948600004
1731.7771200000002,1097963.9519269292,13987727.463722205,1731.0991342080004
1732.7982150000003,1097964.4691745276,13987727.009455532,1732.0981735560003
1733.81931,1097964.986422126,13987726.555188859,1733.0972129040001
1734.8404050000001,1097965.5036697243,13987726.100922186,1734.0962522520003
1735.8615000000002,1097966.020917323,13987725.646655511,1735.0952916000003
1736.882595,1097966.5381649213,13987725.192388838,1736.094330948
1737.90369,1097967.0711096064,13987724.712436024,1737.0916304880002
1738.9247850000002,1097967.617837638,13987724.209928643,1738.0874023320002
1739.9458800000002,1097968.1645656694,13987723.70742126,1739.0831741760003
1740.966975,1097968.7112937008,13987723.204913879,1740.07894602
1741.98807,1097969.2580217323,13987722.702406496,1741.0747178640001
1743.0091650000002,1097969.8047497638,13987722.199899115,1742.0704897080004
1744.0302600000002,1097970.3514777953,13987721.697391734,1743.0662615520005
1745.051355,1097970.898861319,13987721.194603426,1744.0619763120003
1746.0724500000001,1097971.4549694883,13987720.688075984,1745.0569312800003
1747.0935450000002,1097972.0110776576,13987720.181548543,1746.0518862480003
1748.1146400000002,1097972.5671858268,13987719.675021103,1747.0468412160003
1749.135735,1097973.123293996,13987719.168493662,1748.041796184
1750.1568300000001,1097973.6794021653,13987718.66196622,1749.036751152
1751.1779250000002,1097974.2355103346,13987718.155438779,1750.03170612
1752.1990200000002,1097974.7916185039,13987717.648911338,1751.0266610880003
1753.220115,1097975.3558646655,13987717.142383898,1752.02136801
1754.2412100000001,1097975.9253730315,13987716.635856455,1753.01591454
1755.2623050000002,1097976.4948813976,13987716.129329015,1754.0104610700002
1756.2834000000003,1097977.0643897639,13987715.622801574,1755.0050076000002
1757.304495,1097977.63389813,13987715.116274133,1755.9995541300002
1758.3255900000001,1097978.203406496,13987714.609746693,1756.9941006600002
1759.3466850000002,1097978.7729148623,13987714.103219252,1757.9886471900004
1760.36778,1097979.3447504723,13987713.595722126,1758.9829572720002
1761.388875,1097979.9303390747,13987713.082494587,1759.9758700500001
1762.4099700000002,1097980.515927677,13987712.569267048,1760.9687828280003
1763.4310650000002,1097981.1015162794,13987712.056039508,1761.9616956060001
1764.45216,1097981.6871048817,13987711.54281197,1762.954608384
1765.473255,1097982.272693484,13987711.029584428,1763.947521162
1766.4943500000002,1097982.8582820864,13987710.51635689,1764.94043394
1767.5154450000002,1097983.4438706888,13987710.00312935,1765.933346718
1768.53654,1097984.0449988975,13987709.484417245,1766.9251450319998
1769.5576350000001,1097984.6533678346,13987708.963149587,1767.916424058
1770.5787300000002,1097985.2617367716,13987708.441881929,1768.907703084
1771.5998250000002,1097985.8701057085,13987707.92061427,1769.8989821100001
1772.62092,1097986.4784746456,13987707.399346614,1770.8902611360002
1773.6420150000001,1097987.0868435826,13987706.878078956,1771.8815401620002
1774.6631100000002,1097987.6952125195,13987706.356811298,1772.8728191880002
1775.6842050000002,1097988.3124084251,13987705.831424389,1773.8634704400004
1776.7053,1097988.9609779527,13987705.291396456,1774.8518904000002
1777.7263950000001,1097989.6095474802,13987704.751368523,1775.8403103600003
1778.7474900000002,1097990.2581170078,13987704.21134059,1776.8287303200002
1779.7685850000003,1097990.9066865353,13987703.671312656,1777.8171502800003
1780.78968,1097991.555256063,13987703.131284725,1778.80557024
1781.8107750000001,1097992.2038255904,13987702.591256792,1779.7939902
1782.8318700000002,1097992.8523951182,13987702.051228859,1780.7824101600002
1783.852965,1097993.5476265748,13987701.49091313,1781.7665015159998
1784.87406,1097994.257837008,13987700.924084803,1782.749203344
1785.8951550000002,1097994.968047441,13987700.357256476,1783.731905172
1786.9162500000002,1097995.678257874,13987699.790428149,1784.7146070000003
1787.937345,1097996.3884683072,13987699.223599823,1785.6973088280001
1788.95844,1097997.0986787402,13987698.656771496,1786.6800106560001
1789.9795350000002,1097997.8088891732,13987698.089943169,1787.6627124840004
1791.0006300000002,1097998.539220512,13987697.514829764,1788.6436105320004
1792.021725,1097999.3177719489,13987696.919861022,1789.6201857900003
1793.0428200000001,1098000.0963233858,13987696.324892282,1790.5967610480002
1794.0639150000002,1098000.874874823,13987695.729923543,1791.5733363060003
1795.0850100000002,1098001.65342626,13987695.134954803,1792.5499115640002
1796.106105,1098002.431977697,13987694.539986063,1793.5264868220002
1797.1272000000001,1098003.210529134,13987693.945017323,1794.50306208
1798.1482950000002,1098003.9890805709,13987693.350048583,1795.4796373380002
1799.1693900000002,1098004.8378571654,13987692.730556771,1796.4490777200003
1800.190485,1098005.7008298426,13987692.106107598,1797.41707578
1801.2115800000001,1098006.5638025198,13987691.481658425,1798.3850738400001
1802.2326750000002,1098007.426775197,13987690.857209252,1799.3530719000003
1803.2537700000003,1098008.289747874,13987690.23276008,1800.3210699600004
1804.274865,1098009.1527205512,13987689.608310906,1801.2890680200003
1805.2959600000002,1098010.0156932285,13987688.983861731,1802.2570660800004
1806.3170550000002,1098010.9172620866,13987688.348031634,1803.2209919460004
1807.33815,1098011.8847562992,13987687.692762008,1804.1779621800001
1808.359245,1098012.8522505118,13987687.037492381,1805.1349324140003
1809.3803400000002,1098013.8197447245,13987686.382222755,1806.0919026480003
1810.4014350000002,1098014.787238937,13987685.72695313,1807.0488728820003
1811.42253,1098015.7547331497,13987685.071683504,1808.0058431160003
1812.443625,1098016.7222273622,13987684.416413877,1808.9628133500003
1813.4647200000002,1098017.6897215748,13987683.76114425,1809.9197835840002
1814.4858150000002,1098018.7313295866,13987683.094939802,1810.8686066460002
1815.50691,1098019.7805650001,13987682.427609999,1811.8165912440002
1816.5280050000001,1098020.8298004135,13987681.760280197,1812.7645758420003
1817.5491000000002,1098021.8790358268,13987681.092950394,1813.7125604400003
1818.5701950000002,1098022.9282712403,13987680.425620591,1814.6605450380005
1819.59129,1098023.9775066536,13987679.758290788,1815.6085296360002
1820.6123850000001,1098025.026742067,13987679.090960985,1816.5565142340004
1821.6334800000002,1098026.0974017323,13987678.427797008,1817.5026849120004
1822.6545750000002,1098027.1948778543,13987677.769847343,1818.4465851300004
1823.67567,1098028.2923539765,13987677.111897677,1819.390485348
1824.6967650000001,1098029.3898300985,13987676.453948012,1820.3343855660003
1825.7178600000002,1098030.4873062205,13987675.795998348,1821.2782857840002
1826.7389550000003,1098031.5847823427,13987675.138048682,1822.2221860020002
1827.76005,1098032.6822584646,13987674.480099017,1823.16608622
1828.7811450000002,1098033.7797345866,13987673.822149351,1824.109986438
1829.8022400000002,1098034.927191181,13987673.18392882,1825.0490759040001
1830.823335,1098036.0755880512,13987672.54607945,1825.988074866
1831.84443,1098037.2239849214,13987671.90823008,1826.927073828
1832.8655250000002,1098038.3723817915,13987671.27038071,1827.86607279
1833.8866200000002,1098039.5207786616,13987670.63253134,1828.8050717520002
1834.907715,1098040.6691755315,13987669.99468197,1829.7440707140001
1835.92881,1098041.8175724016,13987669.3568326,1830.683069676
1836.9499050000002,1098042.9986537008,13987668.736368563,1831.6195250940002
1837.9710000000002,1098044.2100314961,13987668.132019686,1832.5536228000003
1838.992095,1098045.4214092914,13987667.527670808,1833.487720506
1840.0131900000001,1098046.6327870865,13987666.923321929,1834.421818212
1841.0342850000002,1098047.8441648819,13987666.318973051,1835.3559159180002
1842.0553800000002,1098049.0555426772,13987665.714624172,1836.290013624
1843.076475,1098050.2669204725,13987665.110275295,1837.22411133
1844.0975700000001,1098051.4811692126,13987664.507210787,1838.1579327
1845.1186650000002,1098052.7434677558,13987663.925642243,1839.08712915
1846.1397600000003,1098054.005766299,13987663.3440737,1840.0163256
1847.160855,1098055.2680648426,13987662.762505157,1840.94552205
1848.1819500000001,1098056.5303633858,13987662.180936614,1841.8747185
1849.2030450000002,1098057.7926619293,13987661.59936807,1842.80391495
1850.2241400000003,1098059.0549604725,13987661.017799526,1843.7331114
1851.245235,1098060.3172590157,13987660.436230984,1844.66230785
1852.2663300000002,1098061.6026331102,13987659.858640984,1845.588593916
1853.2874250000002,1098062.9037922246,13987659.28377254,1846.51288911
1854.30852,1098064.2049513387,13987658.708904093,1847.4371843039999
1855.329615,1098065.5061104528,13987658.134035649,1848.3614794979999
1856.3507100000002,1098066.807269567,13987657.559167204,1849.2857746920001
1857.3718050000002,1098068.108428681,13987656.98429876,1850.2100698860002
1858.3929,1098069.4095877954,13987656.409430316,1851.13436508
1859.413995,1098070.7151430708,13987655.834913563,1852.058124294
1860.4350900000002,1098072.0498026772,13987655.262725158,1852.978335108
1861.4561850000002,1098073.3844622835,13987654.690536752,1853.898545922
1862.47728,1098074.7191218897,13987654.118348347,1854.8187567359998
1863.4983750000001,1098076.0537814961,13987653.546159942,1855.73896755
1864.5194700000002,1098077.3884411023,13987652.973971536,1856.6591783640001
1865.5405650000002,1098078.7231007086,13987652.401783131,1857.5793891780002
1866.56166,1098080.057760315,13987651.829594726,1858.499599992
1867.5827550000001,1098081.4130280118,13987651.256510315,1859.417079786
1868.6038500000002,1098082.7785080709,13987650.68298189,1860.3332062200002
1869.6249450000003,1098084.14398813,13987650.109453464,1861.2493326540002
1870.64604,1098085.509468189,13987649.53592504,1862.165459088
1871.6671350000001,1098086.874948248,13987648.962396614,1863.081585522
1872.6882300000002,1098088.240428307,13987648.388868188,1863.9977119560003
1873.7093250000003,1098089.6059083662,13987647.815339763,1864.9138383900004
1874.73042,1098090.975530551,13987647.240982912,1865.829207312
1875.7515150000002,1098092.3611109054,13987646.66343443,1866.7416578040002
1876.7726100000002,1098093.7466912598,13987646.085885944,1867.6541082960002
1877.793705,1098095.1322716142,13987645.50833746,1868.566558788
1878.8148,1098096.5178519685,13987644.930788977,1869.4790092800001
1879.8358950000002,1098097.903432323,13987644.353240492,1870.3914597720002
1880.8569900000002,1098099.2890126773,13987643.775692008,1871.3039102640003
1881.878085,1098100.6745930314,13987643.198143525,1872.216360756
1882.8991800000001,1098102.0820919685,13987642.612624647,1873.1254708560002
1883.9202750000002,1098103.497152756,13987642.024356004,1874.0334285300003
1884.9413700000002,1098104.9122135434,13987641.436087362,1874.9413862040003
1885.962465,1098106.3272743307,13987640.847818721,1875.8493438780001
1886.9835600000001,1098107.7423351181,13987640.25955008,1876.7573015520002
1888.0046550000002,1098109.1573959056,13987639.671281436,1877.6652592260002
1889.0257500000002,1098110.572456693,13987639.083012795,1878.5732169000003
1890.046845,1098111.9988105907,13987638.490979783,1879.4793387660002
1891.0679400000001,1098113.4540719686,13987637.889310945,1880.380761432
1892.0890350000002,1098114.9093333464,13987637.287642106,1881.2821840980002
1893.1101300000003,1098116.3645947245,13987636.685973268,1882.1836067640002
1894.131225,1098117.8198561023,13987636.08430443,1883.08502943
1895.1523200000001,1098119.2751174802,13987635.482635591,1883.9864520960002
1896.1734150000002,1098120.7303788583,13987634.880966753,1884.8878747620001
1897.1945100000003,1098122.1856402361,13987634.279297912,1885.7892974280003
1898.215605,1098123.6737994489,13987633.667759724,1886.684703738
1899.2367000000002,1098125.1692614174,13987633.054030709,1887.57877452
1900.2577950000002,1098126.6647233858,13987632.440301692,1888.4728453020002
1901.27889,1098128.1601853543,13987631.826572677,1889.366916084
1902.299985,1098129.6556473228,13987631.212843662,1890.260986866
1903.3210800000002,1098131.1511092915,13987630.599114645,1891.1550576480001
1904.3421750000002,1098132.64657126,13987629.98538563,1892.04912843
1905.36327,1098134.1591955905,13987629.3625987,1892.940147744
1906.3843650000001,1098135.702898268,13987628.723409312,1893.825641328
1907.4054600000002,1098137.246600945,13987628.084219921,1894.711134912
1908.4265550000002,1098138.7903036221,13987627.44503053,1895.5966284960002
1909.44765,1098140.3340062993,13987626.805841142,1896.48212208
1910.4687450000001,1098141.8777089764,13987626.166651752,1897.3676156640001
1911.4898400000002,1098143.4214116535,13987625.527462363,1898.253109248
1912.5109350000002,1098144.9651143306,13987624.888272973,1899.1386028320003
1913.53203,1098146.5566925984,13987624.223948898,1900.0138816800002
1914.5531250000001,1098148.153996063,13987623.556619095,1900.8879390000002
1915.5742200000002,1098149.7512995275,13987622.889289292,1901.7619963200002
1916.5953150000003,1098151.348602992,13987622.221959488,1902.6360536400002
1917.61641,1098152.9459064568,13987621.554629685,1903.51011096
1918.6375050000001,1098154.5432099213,13987620.887299882,1904.38416828
1919.6586000000002,1098156.1405133859,13987620.21997008,1905.2582256
1920.6796950000003,1098157.7655141733,13987619.540522696,1906.126654824
1921.70079,1098159.4271385828,13987618.84505248,1906.987642128
1922.7218850000002,1098161.088762992,13987618.149582263,1907.848629432
1923.7429800000002,1098162.7503874016,13987617.454112047,1908.7096167360003
1924.7640750000003,1098164.412011811,13987616.758641832,1909.5706040400003
1925.78517,1098166.0736362205,13987616.063171614,1910.4315913440003
1926.8062650000002,1098167.7352606298,13987615.367701398,1911.2925786480002
1927.8273600000002,1098169.3968850393,13987614.67223118,1912.1535659520005
1928.848455,1098171.1181799606,13987613.95211445,1913.0015056500001
1929.8695500000001,1098172.8414452756,13987613.231183859,1913.8490145000003
1930.8906450000002,1098174.5647105905,13987612.510253267,1914.6965233500002
1931.9117400000002,1098176.2879759055,13987611.789322678,1915.5440322000004
1932.932835,1098178.0112412204,13987611.068392087,1916.3915410500003
1933.9539300000001,1098179.7345065356,13987610.347461496,1917.2390499000003
1934.9750250000002,1098181.4577718505,13987609.626530904,1918.0865587500002
1935.9961200000002,1098183.2101620473,13987608.892053857,1918.9274612640004
1937.017215,1098184.9910482087,13987608.144322874,1919.7619000980003
1938.0383100000001,1098186.77193437,13987607.396591889,1920.5963389320002
1939.0594050000002,1098188.5528205317,13987606.648860905,1921.4307777660003
1940.0805000000003,1098190.333706693,13987605.90112992,1922.2652166000003
1941.101595,1098192.1145928544,13987605.153398937,1923.0996554340002
1942.1226900000001,1098193.8954790158,13987604.405667951,1923.934094268
1943.1437850000002,1098195.6788359843,13987603.656385532,1924.7678675700001
1944.1648800000003,1098197.5173429921,13987602.872474015,1925.5867857600003
1945.185975,1098199.3558500002,13987602.0885625,1926.40570395
1946.2070700000002,1098201.194357008,13987601.304650985,1927.22462214
1947.2281650000002,1098203.0328640158,13987600.520739468,1928.0435403300003
1948.2492600000003,1098204.8713710236,13987599.736827953,1928.8624585200002
1949.270355,1098206.7098780316,13987598.952916436,1929.6813767100002
1950.2914500000002,1098208.5483850394,13987598.16900492,1930.5002949000002
1951.3125450000002,1098210.4141086813,13987597.365652952,1931.3121025500002
1952.33364,1098212.299516378,13987596.548240945,1932.1187676000002
1953.3547350000001,1098214.184924075,13987595.730828937,1932.9254326500002
1954.3758300000002,1098216.0703317716,13987594.91341693,1933.7320977000002
1955.3969250000002,1098217.9557394686,13987594.096004922,1934.5387627500002
1956.41802,1098219.8411471653,13987593.278592914,1935.3454278000002
1957.4391150000001,1098221.7265548622,13987592.461180905,1936.1520928500001
1958.4602100000002,1098223.6154331889,13987591.638878465,1936.9575077160002
1959.4813050000002,1098225.530321319,13987590.779925847,1937.753553378
1960.5024,1098227.4452094487,13987589.920973228,1938.54959904
1961.5234950000001,1098229.3600975787,13987589.062020611,1939.345644702
1962.5445900000002,1098231.2749857085,13987588.203067992,1940.1416903640002
1963.5656850000003,1098233.1898738386,13987587.344115375,1940.9377360260003
1964.58678,1098235.1047619684,13987586.485162755,1941.7337816880001
1965.6078750000001,1098237.0196500984,13987585.626210138,1942.5298273500002
1966.6289700000002,1098238.9459511023,13987584.732140984,1943.3194509000002
1967.6500650000003,1098240.8782594881,13987583.819587579,1944.1056940500002
1968.67116,1098242.810567874,13987582.907034174,1944.8919372
1969.6922550000002,1098244.7428762598,13987581.994480768,1945.67818035
1970.7133500000002,1098246.6751846457,13987581.081927363,1946.4644235
1971.7344450000003,1098248.6074930315,13987580.169373956,1947.25066665
1972.75554,1098250.5398014174,13987579.25682055,1948.0369097999999
1973.7766350000002,1098252.4795932875,13987578.33239679,1948.820085444
1974.7977300000002,1098254.4507622442,13987577.35820248,1949.5903995120002
1975.818825,1098256.421931201,13987576.38400817,1950.36071358
1976.8399200000001,1098258.3931001576,13987575.409813859,1951.131027648
1977.8610150000002,1098260.3642691143,13987574.435619548,1951.9013417160002
1978.8821100000002,1098262.3354380708,13987573.461425235,1952.6716557840002
1979.903205,1098264.3066070275,13987572.487230925,1953.4419698520003
1980.9243000000001,1098266.2777759843,13987571.513036614,1954.2122839200003
1981.9453950000002,1098268.2890514962,13987570.491888287,1954.9667956140004
1982.9664900000002,1098270.3151612598,13987569.453373032,1955.7154624680004
1983.987585,1098272.3412710237,13987568.414857775,1956.4641293220002
1985.0086800000001,1098274.3673807874,13987567.37634252,1957.2127961760002
1986.0297750000002,1098276.3934905513,13987566.337827263,1957.9614630300002
1987.0508700000003,1098278.419600315,13987565.299312009,1958.7101298840003
1988.071965,1098280.4457100786,13987564.260796752,1959.458796738
1989.0930600000002,1098282.4843619685,13987563.208664332,1960.202548512
1990.1141550000002,1098284.5573724213,13987562.119228326,1960.9328356560002
1991.1352500000003,1098286.630382874,13987561.029792322,1961.6631228
1992.156345,1098288.7033933266,13987559.940356318,1962.393409944
1993.1774400000002,1098290.7764037794,13987558.850920314,1963.1236970880002
1994.1985350000002,1098292.8494142322,13987557.76148431,1963.8539842320001
1995.2196300000003,1098294.922424685,13987556.672048306,1964.5842713760003
1996.240725,1098296.9954351378,13987555.582612302,1965.3145585200002
1997.2618200000002,1098299.0997222047,13987554.472684724,1966.0333401840003
1998.2829150000002,1098301.2115932282,13987553.357788347,1966.7493319980001
1999.30401,1098303.3234642518,13987552.24289197,1967.4653238120002
2000.3251050000001,1098305.4353352755,13987551.12799559,1968.181315626
2001.3462000000002,1098307.5472062991,13987550.013099212,1968.89730744
2002.3672950000002,1098309.6590773228,13987548.898202835,1969.6132992540001
2003.38839,1098311.7709483465,13987547.783306457,1970.329291068
2004.4094850000001,1098313.898413189,13987546.667034155,1971.040809474
2005.4305800000002,1098316.0558448818,13987545.548117718,1971.743731272
2006.4516750000003,1098318.2132765749,13987544.42920128,1972.4466530700001
2007.47277,1098320.3707082677,13987543.310284842,1973.1495748680002
2008.4938650000001,1098322.5281399605,13987542.191368405,1973.8524966660002
2009.5149600000002,1098324.6855716535,13987541.072451968,1974.5554184640002
2010.5360550000003,1098326.8430033464,13987539.95353553,1975.2583402620003
2011.55715,1098329.0004350394,13987538.834619094,1975.9612620600003
2012.5782450000002,1098331.1885155118,13987537.727490649,1976.6569978980003
2013.5993400000002,1098333.3807877165,13987536.621974409,1977.3517509360004
2014.6204350000003,1098335.5730599214,13987535.516458169,1978.0465039740004
2015.64153,1098337.765332126,13987534.410941929,1978.7412570120002
2016.6626250000002,1098339.9576043307,13987533.305425689,1979.4360100500003
2017.6837200000002,1098342.1498765356,13987532.199909449,1980.1307630880003
2018.7048150000003,1098344.3421487403,13987531.094393209,1980.8255161260001
2019.72591,1098346.541687126,13987530.008439763,1981.520780256
2020.7470050000002,1098348.7513795868,13987528.949824212,1982.2167586080002
2021.7681000000002,1098350.9610720472,13987527.891208662,1982.9127369600003
2022.789195,1098353.170764508,13987526.83259311,1983.6087153120002
2023.8102900000001,1098355.3804569687,13987525.773977559,1984.3046936640003
2024.8313850000002,1098357.5901494292,13987524.715362009,1985.0006720160002
2025.8524800000002,1098359.7998418899,13987523.656746456,1985.6966503680003
2026.873575,1098362.0095343506,13987522.598130906,1986.3926287200002
2027.8946700000001,1098364.2384132284,13987521.600911891,1987.0917260160002
2028.9157650000002,1098366.4682059842,13987520.606617285,1987.7909718720002
2029.9368600000003,1098368.6979987402,13987519.612322679,1988.4902177280003
2030.957955,1098370.927791496,13987518.61802807,1989.1894635840001
2031.9790500000001,1098373.157584252,13987517.623733465,1989.8887094400002
2033.0001450000002,1098375.3873770079,13987516.629438858,1990.587955296
2034.0212400000003,1098377.617169764,13987515.635144252,1991.287201152
2035.042335,1098379.8621248621,13987514.663922776,1991.98504047
2036.0634300000002,1098382.1227380708,13987513.716528859,1992.68142726
2037.0845250000002,1098384.3833512797,13987512.769134942,1993.37781405
2038.1056200000003,1098386.6439644883,13987511.821741024,1994.0742008400002
2039.126715,1098388.904577697,13987510.874347107,1994.7705876300001
2040.1478100000002,1098391.1651909056,13987509.92695319,1995.46697442
2041.1689050000002,1098393.4258041142,13987508.979559273,1996.1633612100002
2042.1900000000003,1098395.6875984252,13987508.032598427,1996.8594240000002
2043.2110950000001,1098397.9884122245,13987507.099944726,1997.5447829640002
2044.2321900000002,1098400.2892260237,13987506.167291025,1998.2301419280002
2045.2532850000002,1098402.590039823,13987505.234637324,1998.9155008920002
2046.27438,1098404.8908536222,13987504.301983623,1999.6008598560002
2047.2954750000001,1098407.1916674213,13987503.369329922,2000.2862188200002
2048.31657,1098409.4924812205,13987502.436676221,2000.971577784
2049.337665,1098411.7932950198,13987501.50402252,2001.6569367480001
2050.35876,1098414.1206922836,13987500.563014016,2002.333035552
2051.379855,1098416.4684067718,13987499.615620097,2003.0020569960002
2052.40095,1098418.81612126,13987498.66822618,2003.6710784400002
2053.4220450000003,1098421.163835748,13987497.720832264,2004.3400998840002
2054.4431400000003,1098423.5115502363,13987496.773438346,2005.0091213280002
2055.4642350000004,1098425.8592647244,13987495.82604443,2005.6781427720002
2056.48533,1098428.2069792126,13987494.87865051,2006.347164216
2057.506425,1098430.5615373033,13987493.929301279,2007.0135037500002
2058.52752,1098432.974912756,13987492.963147085,2007.6567936000001
2059.548615,1098435.3882882087,13987491.996992894,2008.30008345
2060.56971,1098437.8016636614,13987491.0308387,2008.9433733000003
2061.5908050000003,1098440.2150391142,13987490.064684508,2009.5866631500003
2062.6119000000003,1098442.628414567,13987489.098530315,2010.2299530000003
2063.6329950000004,1098445.0417900197,13987488.132376121,2010.8732428500005
2064.65409,1098447.4551654726,13987487.16622193,2011.5165327000002
2065.675185,1098449.9338874607,13987486.215544548,2012.1388566300002
2066.69628,1098452.4491044094,13987485.27351071,2012.7494714400002
2067.717375,1098454.9643213584,13987484.331476869,2013.3600862500002
2068.7384700000002,1098457.479538307,13987483.38944303,2013.9707010600002
2069.7595650000003,1098459.994755256,13987482.447409192,2014.5813158700003
2070.7806600000004,1098462.509972205,13987481.505375354,2015.1919306800003
2071.801755,1098465.0251891536,13987480.563341515,2015.8025454899998
2072.82285,1098467.5596029528,13987479.634745471,2016.40723596
2073.843945,1098470.1820214763,13987478.767752735,2016.984767292
2074.86504,1098472.80444,13987477.900759999,2017.562298624
2075.886135,1098475.4268585236,13987477.033767262,2018.139829956
2076.9072300000003,1098478.0492770472,13987476.166774528,2018.7173612880001
2077.9283250000003,1098480.671695571,13987475.299781792,2019.2948926200002
2078.9494200000004,1098483.2941140945,13987474.432789056,2019.8724239520002
2079.970515,1098485.916532618,13987473.56579632,2020.449955284
2080.99161,1098488.5875098424,13987472.734069334,2021.0115163333335
2082.012705,1098491.2777008768,13987471.916296378,2021.566758227273
2083.0338,1098494.0233136138,13987471.130474506,2022.1000519076604
2084.054895,1098496.7722522123,13987470.34657002,2022.6320284737674
2085.0759900000003,1098499.5211908107,13987469.562665535,2023.1640050398744
2086.0970850000003,1098502.270129409,13987468.778761052,2023.6959816059814
2087.1181800000004,1098505.0190680074,13987467.994856566,2024.2279581720884
2088.139275,1098507.7817063048,13987467.21863882,2024.7542937503854
2089.16037,1098510.5845980188,13987466.465006793,2025.2640545824347
2090.181465,1098513.3991346399,13987465.721921232,2025.7692610923825
2091.20256,1098516.2388035834,13987465.001597306,2026.2646383533227
2092.2236550000002,1098519.078472527,13987464.28127338,2026.7600156142628
2093.2447500000003,1098521.9181414705,13987463.560949454,2027.2553928752027
2094.2658450000004,1098524.7578104143,13987462.84062553,2027.7507701361428
2095.28694,1098527.5974793578,13987462.120301604,2028.2461473970827
2096.308035,1098530.4709491928,13987461.436612068,2028.72767238
2097.32913,1098533.3533315354,13987460.762582166,2029.2055448400001
2098.350225,1098536.235713878,13987460.088552264,2029.6834173000002
2099.37132,1098539.1180962203,13987459.414522363,2030.1612897600003
2100.3924150000003,1098542.000478563,13987458.740492461,2030.6391622200003
2101.4135100000003,1098544.8828609055,13987458.06646256,2031.1170346800004
2102.4346050000004,1098547.765243248,13987457.392432656,2031.5949071400005
2103.4557,1098550.6590799212,13987456.726773228,2032.0674084000004
2104.476795,1098553.5763027756,13987456.0782037,2032.5289433400003
2105.49789,1098556.4935256299,13987455.429634172,2032.9904782800002
2106.518985,1098559.4107484843,13987454.781064644,2033.4520132200003
2107.54008,1098562.3279713385,13987454.132495118,2033.9135481600001
2108.5611750000003,1098565.245194193,13987453.48392559,2034.3750831
2109.5822700000003,1098568.1624170472,13987452.835356062,2034.83661804
2110.6033650000004,1098571.0796399016,13987452.186786534,2035.29815298
2111.62446,1098574.0177555117,13987451.533574173,2035.7465979119997
2112.645555,1098576.9590987205,13987450.879644567,2036.193020646
2113.66665,1098579.900441929,13987450.225714961,2036.6394433799999
2114.687745,1098582.8417851378,13987449.571785355,2037.085866114
2115.7088400000002,1098585.7831283463,13987448.917855749,2037.532288848
2116.7299350000003,1098588.724471555,13987448.263926143,2037.978711582
2117.7510300000004,1098591.6658147636,13987447.609996537,2038.4251343160001
2118.772125,1098594.6212199803,13987446.947954234,2038.8611715
2119.79322,1098597.5974037007,13987446.27392433,2039.2818626399999
2120.814315,1098600.573587421,13987445.599894429,2039.70255378
2121.83541,1098603.5497711417,13987444.925864527,2040.1232449200002
2122.856505,1098606.5259548621,13987444.251834625,2040.54393606
2123.8776000000003,1098609.5021385825,13987443.577804724,2040.9646272000002
2124.8986950000003,1098612.4783223032,13987442.903774822,2041.3853183400001
2125.9197900000004,1098615.4545060236,13987442.22974492,2041.8060094800003
2126.940885,1098618.4659978542,13987441.546887992,2042.2021019640001
2127.96198,1098621.479702126,13987440.863477953,2042.5966530720002
2128.983075,1098624.4934063975,13987440.180067914,2042.99120418
2130.00417,1098627.5071106693,13987439.496657874,2043.3857552880002
2131.025265,1098630.520814941,13987438.813247835,2043.7803063960002
2132.0463600000003,1098633.5345192126,13987438.129837794,2044.1748575040003
2133.0674550000003,1098636.5482234843,13987437.446427755,2044.5694086120002
2134.0885500000004,1098639.5683391732,13987436.763658859,2044.9594650600002
2135.109645,1098642.5954436418,13987436.081588838,2045.344622094
2136.13074,1098645.6225481103,13987435.39951882,2045.729779128
2137.151835,1098648.6496525789,13987434.717448799,2046.114936162
2138.17293,1098651.6767570472,13987434.03537878,2046.500093196
2139.1940250000002,1098654.7038615157,13987433.35330876,2046.88525023
2140.2151200000003,1098657.7309659843,13987432.67123874,2047.2704072640001
2141.2362150000004,1098660.7581130117,13987431.98921128,2047.6555253820002
2142.25731,1098663.7878975198,13987431.309821298,2048.038231788
2143.278405,1098666.8176820276,13987430.630431319,2048.420938194
2144.2995,1098669.8474665354,13987429.951041339,2048.8036446
2145.320595,1098672.8772510432,13987429.271651357,2049.186351006
2146.34169,1098675.9070355513,13987428.592261378,2049.569057412
2147.3627850000003,1098678.936820059,13987427.912871398,2049.951763818
2148.3838800000003,1098681.966604567,13987427.233481416,2050.334470224
2149.4049750000004,1098684.996389075,13987426.554832874,2050.7178546
2150.42607,1098688.0261735828,13987425.876782913,2051.10178632
2151.447165,1098691.0559580906,13987425.198732952,2051.48571804
2152.46826,1098694.0857425984,13987424.520682992,2051.86964976
2153.489355,1098697.1155271062,13987423.842633031,2052.25358148
2154.51045,1098700.145311614,13987423.16458307,2052.6375132
2155.5315450000003,1098703.175096122,13987422.48653311,2053.02144492
2156.5526400000003,1098706.204759055,13987421.807510551,2053.405302528
