MD_m,EASTING_m,NORTHING_m,TVD_m
2076.654585,334815.88113233284,4263382.777682568,2018.6062818305288
2077.6756800000003,334816.6834762113,4263382.515905247,2019.1807723035429
2078.6967750000003,334817.49024294806,4263382.257420187,2019.750586733543
2079.71787,334818.3014558101,4263382.002166047,2020.3156436896527
2080.738965,334819.1171434754,4263381.7500807885,2020.875846717806
2081.76006,334819.9374792032,4263381.501083746,2021.4306979513797
2082.781155,334820.76276489854,4263381.255071849,2021.979326011919
2083.80225,334821.59301620664,4263381.011917924,2022.521483173414
2084.8233450000002,334822.42807336693,4263380.771481038,2023.057306651914
2085.8444400000003,334823.2677742767,4263380.533620064,2023.5869388027654
2086.865535,334824.11195683334,4263380.298193879,2024.1105219813148
2087.88663,334824.96045893425,4263380.065061361,2024.6281985429425
2088.907725,334825.8130679067,4263379.834174297,2025.14023256719
2089.92882,334826.6693727119,4263379.605848939,2025.6473656065905
2090.949915,334827.52895636583,4263379.380385893,2026.1503398723735
2091.97101,334828.39154077845,4263379.157744189,2026.6495188461913
2092.9921050000003,334829.25687605643,4263378.937813508,2027.1451891232398
2094.0132000000003,334830.12471230637,4263378.720483531,2027.637637298714
2095.0342950000004,334830.994799635,4263378.505643942,2028.12714996781
2096.05539,334831.86689338356,4263378.293182814,2028.6140069249998
2097.076485,334832.7408476683,4263378.082957891,2029.0983596318165
2098.09758,334833.61660468427,4263377.874799878,2029.5802451155412
2099.118675,334834.49410971196,4263377.668538528,2030.0596963939215
2100.13977,334835.3733080323,4263377.4640035955,2030.536746484706
2101.1608650000003,334836.2541449258,4263377.261024834,2031.0114284056435
2102.18196,334837.1365656735,4263377.059431999,2031.4837751744826
2103.203055,334838.0205155519,4263376.859054843,2031.9538198149241
2104.22415,334838.9059303916,4263376.65971984,2032.4216093122313
2105.245245,334839.79271637317,4263376.461243174,2032.8872344738254
2106.26634,334840.68077387544,4263376.263439013,2033.3507946825162
2107.287435,334841.5700032771,4263376.066121528,2033.812389321114
2108.3085300000002,334842.46030495706,4263375.869104888,2034.2721177724306
2109.3296250000003,334843.35157929384,4263375.672203262,2034.730079419275
2110.3507200000004,334844.2437266662,4263375.47523082,2035.1863736444575
2111.371815,334845.13665538083,4263375.278005177,2035.6410841194527
2112.39291,334846.0303839826,4263375.080391875,2036.094076047334
2113.414005,334846.92501178326,4263374.882291565,2036.5450545681852
2114.4351,334847.82063994906,4263374.683605704,2036.9937211473232
2115.456195,334848.7173696461,4263374.4842357505,2037.4397772500654
2116.4772900000003,334849.61530204077,4263374.284083165,2037.8829243417297
2117.4983850000003,334850.5145382989,4263374.083049402,2038.3228638876326
2118.51948,334851.4151795525,4263373.881036043,2038.7592975113114
2119.540575,334852.31731311686,4263373.677994276,2039.1919903865548
2120.56167,334853.2209914111,4263373.474000573,2039.620868194746
2121.582765,334854.1262614301,4263373.269150877,2040.0458815678037
2122.60386,334855.03317016835,4263373.063541134,2040.4669811376473
2123.624955,334855.94176462083,4263372.857267291,2040.8841175361974
2124.6460500000003,334856.8520917821,4263372.6504252935,2041.2972413953726
2125.6671450000003,334857.764198647,4263372.443111087,2041.706303347093
2126.68824,334858.6781184104,4263372.235418997,2042.1112819069692
2127.709335,334859.59373857226,4263372.027426233,2042.5124499813257
2128.73043,334860.51085918624,4263371.81919973,2042.910257168929
2129.751525,334861.42927911703,4263371.6108062845,2043.305155472016
2130.77262,334862.3487972289,4263371.402312694,2043.69759689282
2131.7937150000002,334863.26921238634,4263371.193785755,2044.0880334335775
2132.8148100000003,334864.190323454,4263370.985292267,2044.4769170965242
2133.835905,334865.11192963837,4263370.776898862,2044.8646990485477
2134.857,334866.0338805763,4263370.5686486,2045.2517074230723
2135.878095,334866.95612910396,4263370.360536291,2045.6380185767885
2136.89919,334867.87864068296,4263370.152550839,2046.0236780643743
2137.920285,334868.8013807751,4263369.944681152,2046.4087314405085
2138.94138,334869.72431484185,4263369.73691613,2046.7932242598683
2139.9624750000003,334870.64740834484,4263369.529244685,2047.1772020771323
2140.9835700000003,334871.57062674576,4263369.321655717,2047.5607104469786
2142.0046650000004,334872.4939371543,4263369.114140607,2047.9438000901346
2143.02576,334873.41732017306,4263368.906710969,2048.32656402618
2144.046855,334874.3407630079,4263368.699388321,2048.709115973921
2145.06795,334875.26425290963,4263368.492194247,2049.091569793488
2146.089045,334876.1877771293,4263368.285150338,2049.474039345008
2147.1101400000002,334877.1113229177,4263368.0782781765,2049.8566384886117
2148.1312350000003,334878.0348775256,4263367.871599349,2050.2394810844276
2149.15233,334878.958428253,4263367.665134772,2050.622679948915
2150.173425,334879.8819660171,4263367.4588557705,2051.0062708597543
2151.19452,334880.80548777065,4263367.252650942,2051.3901610609987
2152.215615,334881.72899103886,4263367.0464010285,2051.774245600378
2153.23671,334882.6524733471,4263366.839986779,2052.158419525619
2154.257805,334883.57593222096,4263366.633288938,2052.5425778844515
2155.2789000000002,334884.49936518545,4263366.426188248,2052.9266157246025
2156.2999950000003,334885.4227697661,4263366.218565457,2053.3104280938005
2157.3210900000004,334886.3461416009,4263366.010319166,2053.6939291185463
2158.3421850000004,334887.269464167,4263365.801463029,2054.077155857209
2159.36328,334888.19271611917,4263365.592056321,2054.460194112494
2160.384375,334889.1158761007,4263365.382158435,2054.843129809514
2161.40547,334890.0389227546,4263365.171828759,2055.2260488733787
2162.426565,334890.9618347235,4263364.961126682,2055.609037229201
2163.4476600000003,334891.8845906506,4263364.750111597,2055.9921808020918
2164.468755,334892.8071697791,4263364.538843281,2056.375564149889
2165.48985,334893.7295775787,4263364.327398526,2056.759212084715
2166.510945,334894.65185536473,4263364.115877375,2057.1430677615645
2167.53204,334895.5740470349,4263363.904381546,2057.52706845134
2168.553135,334896.49619648716,4263363.693012759,2057.9111514249425
2169.57423,334897.4183476198,4263363.481872731,2058.2952539532753
2170.5953250000002,334898.3405443305,4263363.271063178,2058.6793133072397
2171.6164200000003,334899.2628305174,4263363.060685821,2059.063266757739
2172.6375150000003,334900.1852472257,4263362.850825874,2059.447058245069
2173.6586100000004,334901.1078209004,4263362.6414840855,2059.830665844842
2174.679705,334902.03057332773,4263362.432634251,2060.214078524534
2175.7008,334902.95352629176,4263362.224250156,2060.5972852563496
2176.721895,334903.8767015767,4263362.016305586,2060.980275012489
2177.74299,334904.80012096674,4263361.808774325,2061.3630367651563
2178.7640850000003,334905.723806246,4263361.601630157,2061.7455594865537
2179.7851800000003,334906.647777484,4263361.394847331,2062.1278346997487
2180.806275,334907.5720056804,4263361.18841333,2062.509926924065
2181.82737,334908.4964067322,4263360.982330513,2062.89198265095
2182.848465,334909.42089360947,4263360.776602019,2063.27415272546
2183.86956,334910.3453792821,4263360.571230988,2063.6565879926507
2184.890655,334911.2697767205,4263360.366220568,2064.0394392975795
2185.91175,334912.1939988946,4263360.161573899,2064.4228574853014
2186.9328450000003,334913.11795877444,4263359.957294124,2064.8069934008736
2187.9539400000003,334914.0415793381,4263359.75339328,2065.191991505262
2188.9750350000004,334914.96482444514,4263359.54991974,2065.5779701805645
2189.99613,334915.887668393,4263359.346931154,2065.9650411506614
2191.017225,334916.81008547876,4263359.144485171,2066.353316139433
2192.03832,334917.73204999964,4263358.942639438,2066.7429068707584
2193.059415,334918.65353625314,4263358.741451608,2067.1339250685173
2194.0805100000002,334919.5745185363,4263358.540979329,2067.5264824565897
2195.1016050000003,334920.49497103493,4263358.341275189,2067.9206873414782
2196.1227,334921.414865704,4263358.142290512,2068.3165796127114
2197.143795,334922.334172438,4263357.943883079,2068.7141359630004
2198.16489,334923.252861054,4263357.745907158,2069.113330713768
2199.185985,334924.17090136884,4263357.548217019,2069.5141381864414
2200.20708,334925.08826319984,4263357.350666936,2069.9165327024457
2201.228175,334926.00491636386,4263357.153111171,2070.320488583205
2202.2492700000003,334926.9208306803,4263356.955404003,2070.7259801487244
2203.2703650000003,334927.83598501113,4263356.757410839,2071.132976177194
2204.2914600000004,334928.7503877551,4263356.559033469,2071.54142734449
2205.3125550000004,334929.6640533327,4263356.360181097,2071.951280636262
2206.33365,334930.5769961639,4263356.1607629275,2072.3624830381586
2207.354745,334931.4892306692,4263355.960688165,2072.7749815358316
2208.37584,334932.40077126864,4263355.759866016,2073.188723114928
2209.396935,334933.3116323826,4263355.558205681,2073.603654761099
2210.4180300000003,334934.2218317609,4263355.355620642,2074.0197163164185
2211.439125,334935.13143594936,4263355.152087018,2074.436742930092
2212.46022,334936.0405485409,4263354.9476284785,2074.8544902672174
2213.481315,334936.94927405147,4263354.742269885,2075.272712011309
2214.50241,334937.85771699774,4263354.536036096,2075.6911618458835
2215.523505,334938.76598189573,4263354.328951969,2076.1095934544537
2216.5446,334939.6741732617,4263354.121042364,2076.5277605205365
2217.5656950000002,334940.58239560784,4263353.91233219,2076.9454167743515
2218.5867900000003,334941.49075123895,4263353.702870658,2077.362339748273
2219.6078850000004,334942.39933666633,4263353.492770796,2077.7783694628
2220.6289800000004,334943.3082474618,4263353.2821559785,2078.193356069455
2221.650075,334944.2175791974,4263353.071149578,2078.607149719759
2222.67117,334945.12742744474,4263352.859874969,2079.0196005652338
2223.692265,334946.03788777575,4263352.648455525,2079.4305587573995
2224.71336,334946.94905576255,4263352.437014618,2079.8398744477786
2225.7344550000003,334947.86101720727,4263352.225674279,2080.2474199919766
2226.7555500000003,334948.7737497083,4263352.0145416325,2080.653313671608
2227.776645,334949.68716352154,4263351.803714533,2081.0578268245604
2228.79774,334950.60116788605,4263351.593290695,2081.4612330992336
2229.818835,334951.51567204105,4263351.383367831,2081.863806144027
2230.83993,334952.43058522575,4263351.174043655,2082.26581960734
2231.861025,334953.3458166792,4263350.965415883,2082.667547137572
2232.88212,334954.26127572684,4263350.757581929,2083.0692619537303
2233.9032150000003,334955.1768864496,4263350.550588689,2083.471163703642
2234.9243100000003,334956.0926042774,4263350.3443757035,2083.873295731502
2235.9454050000004,334957.0083886483,4263350.138868795,2084.2756813971123
2236.9665,334957.9241990004,4263349.933993782,2084.6783440602776
2237.987595,334958.83999477164,4263349.729676484,2085.0813070808003
2239.00869,334959.7557354001,4263349.525842721,2085.484593818484
2240.029785,334960.67138032394,4263349.322418312,2085.888227633132
2241.0508800000002,334961.58689109964,4263349.119329735,2086.29223228583
2242.0719750000003,334962.502247422,4263348.916509086,2086.696634973172
2243.09307,334963.41743819864,4263348.713891327,2087.1014646367466
2244.114165,334964.3324524095,4263348.511411436,2087.506750231866
2245.13526,334965.2472790347,4263348.309004392,2087.9125207138395
2246.156355,334966.1619070542,4263348.106605174,2088.3188050379786
2247.17745,334967.076325448,4263347.904148763,2088.7256321595933
2248.198545,334967.9905230447,4263347.701569968,2089.133030883523
2249.2196400000003,334968.90447620046,4263347.498789611,2089.5410176211094
2250.2407350000003,334969.8181396894,4263347.295704316,2089.9495873387864
2251.2618300000004,334970.73146613926,4263347.092208297,2090.358732869818
2252.2829250000004,334971.64440817747,4263346.888195769,2090.7684470474646
2253.30402,334972.55691843166,4263346.683560946,2091.1787227049886
2254.325115,334973.4689495294,4263346.478198044,2091.5895526756517
2255.34621,334974.38045409817,4263346.272001276,2092.000929792716
2256.367305,334975.2913916091,4263346.064871132,2092.412847544465
2257.3884000000003,334976.20176753734,4263345.8567502815,2092.825303822473
2258.409495,334977.1116063144,4263345.647598776,2093.2382983327298
2259.43059,334978.02093243104,4263345.437376717,2093.651830786878
2260.451685,334978.92977037805,4263345.2260442125,2094.0659008965586
2261.47278,334979.83814464585,4263345.013561364,2094.4805083734145
2262.493875,334980.74607972533,4263344.799888279,2094.895652929088
2263.51497,334981.65359948727,4263344.584985762,2095.3113347094654
2264.5360650000002,334982.56069830025,4263344.368848119,2095.7275745345314
2265.5571600000003,334983.4673287445,4263344.15151709,2096.1444225074724
2266.5782550000004,334984.37344022957,4263343.933038021,2096.5619309532285
2267.5993500000004,334985.2789821655,4263343.713456257,2096.9801521967383
2268.620445,334986.1839039619,4263343.492817138,2097.399138562942
2269.64154,334987.0881550286,4263343.271166011,2097.818942376778
2270.662635,334987.9916847752,4263343.048548218,2098.2396159631858
2271.68373,334988.89445994206,4263342.8250186285,2098.661195689858
2272.7048250000003,334989.7965396872,4263342.600682916,2099.083632829573
2273.7259200000003,334990.6980138512,4263342.375663619,2099.5068504039277
2274.747015,334991.5989722947,4263342.150083287,2099.9307714158294
2275.76811,334992.4995048786,4263341.92406447,2100.355318868188
2276.789205,334993.39970146347,4263341.697729717,2100.7804157639102
2277.8103,334994.29965191026,4263341.47120158,2101.2059851059066
2278.831395,334995.1994454077,4263341.2446026355,2101.6319502516817
2279.85249,334996.09915050364,4263341.018056339,2102.05824544931
2280.8735850000003,334996.9988117346,4263340.79168716,2102.484817615977
2281.8946800000003,334997.8984722856,4263340.565619626,2102.9116143817223
2282.9157750000004,334998.7981753424,4263340.339978269,2103.3385833765888
2283.93687,334999.69796409,4263340.114887614,2103.7656722306174
2284.957965,335000.59788171377,4263339.890472191,2104.19282857385
2285.97906,335001.49797139916,4263339.666856528,2104.6200000363283
2287.000155,335002.39827668323,4263339.44413804,2105.0471252899465
2288.0212500000002,335003.2988425993,4263339.222298787,2105.4741048997134
2289.0423450000003,335004.19971457904,4263339.00129017,2105.900829299713
2290.06344,335005.10093805345,4263338.7810635865,2106.327188923948
2291.084535,335006.002558454,4263338.561570436,2106.7530742064205
2292.10563,335006.90462121187,4263338.342762113,2107.178375581131
2293.126725,335007.8071717587,4263338.124590019,2107.602983482084
2294.14782,335008.71025234106,4263337.907003212,2108.026794055996
2295.168915,335009.6138374721,4263337.6899010325,2108.449824965735
2296.1900100000003,335010.51783685456,4263337.473135244,2108.872210144234
2297.2111050000003,335011.42215759197,4263337.2565557,2109.29408818729
2298.2322000000004,335012.3267067882,4263337.040012258,2109.7155976906997
2299.2532950000004,335013.2313915469,4263336.823354772,2110.1368772502587
2300.27439,335014.13611897174,4263336.606433098,2110.5580654617647
2301.295485,335015.0407961684,4263336.3890970955,2110.979300916004
2302.31658,335015.94534332474,4263336.171215213,2111.4006856230994
2303.337675,335016.84972511185,4263335.952719134,2111.82219721802
2304.3587700000003,335017.7539156454,4263335.733553963,2112.2437869265004
2305.379865,335018.657889041,4263335.513664801,2112.6654059742737
2306.40096,335019.56161941454,4263335.292996754,2113.0870055870773
2307.422055,335020.46508088155,4263335.071494925,2113.508536990645
2308.44315,335021.36824755813,4263334.849104419,2113.929951410713
2309.464245,335022.27109819825,4263334.625774367,2114.3511976297173
2310.48534,335023.1736832807,4263334.401516162,2114.7721866511743
2311.5064350000002,335024.076109706,4263334.176390176,2115.192799759458
2312.5275300000003,335024.97848589823,4263333.950458105,2115.6129174367557
2313.5486250000004,335025.88092028094,4263333.723781643,2116.032420165254
2314.5697200000004,335026.78352127824,4263333.496422488,2116.4511884271396
2315.590815,335027.68639731355,4263333.268442331,2116.869102704597
2316.61191,335028.58965678356,4263333.0399028575,2117.2860434907025
2317.633005,335029.49338991207,4263332.810857747,2117.7018985050286
2318.6541,335030.3976373208,4263332.581338829,2118.116575191907
2319.6751950000003,335031.30243124673,4263332.351374248,2118.529984330089
2320.6962900000003,335032.2078039264,4263332.120992139,2118.942036698323
2321.717385,335033.1137875968,4263331.890220646,2119.35264307536
2322.73848,335034.0204144945,4263331.659087906,2119.761714239949
2323.759575,335034.9277168564,4263331.427622058,2120.1691609708396
2324.78067,335035.8357222988,4263331.195852115,2120.5749067639467
2325.801765,335036.74440471403,4263330.963817207,2120.9790229837454
2326.82286,335037.6537033284,4263330.731562995,2121.3816764087605
2327.8439550000003,335038.5635567898,4263330.4991352465,2121.7830354084194
2328.8650500000003,335039.473903747,4263330.266579732,2122.1832683521534
2329.8861450000004,335040.3846828477,4263330.033942224,2122.5825436093915
2330.90724,335041.2958327404,4263329.80126849,2122.981029549563
2331.928335,335042.2072923374,4263329.568604187,2123.378893788155
2332.94943,335043.1190537533,4263329.33597187,2123.776152016071
2333.970525,335044.031226473,4263329.10334315,2124.172484765848
2334.9916200000002,335044.9439356568,4263328.87068282,2124.5675278048607
2336.0127150000003,335045.85730646586,4263328.637955688,2124.960916900488
2337.03381,335046.77146406076,4263328.4051265465,2125.352287820106
2338.054905,335047.68653360254,4263328.172160201,2125.7412763310936
2339.076,335048.6026402517,4263327.939021448,2126.127518200827
2340.097095,335049.51990071766,4263327.705680946,2126.5106777747474
2341.11819,335050.43835601397,4263327.472161818,2126.8906753540227
2342.139285,335051.3580072557,4263327.238514843,2127.26756615448
2343.1603800000003,335052.27885519876,4263327.004791045,2127.641406603642
2344.1814750000003,335053.2009005995,4263326.771041447,2128.01225312903
2345.2025700000004,335054.12414421444,4263326.53731708,2128.3801621581683
2346.2236650000004,335055.0485867995,4263326.3036689665,2128.7451901185777
2347.24476,335055.97422864515,4263326.070148292,2129.1073943708193
2348.265855,335056.9010269557,4263325.836820977,2129.466918523487
2349.28695,335057.82886160427,4263325.603779393,2129.8240609861864
2350.308045,335058.7576044047,4263325.371118664,2130.1791363005264
2351.3291400000003,335059.68712717126,4263325.138933918,2130.5324590081177
2352.350235,335060.61730171787,4263324.907320281,2130.884343650569
2353.37133,335061.54799985874,4263324.676372878,2131.235104769491
2354.392425,335062.4790934078,4263324.446186836,2131.585056906493
2355.41352,335063.41047631117,4263324.216841452,2131.9344626551647
2356.434615,335064.3421977869,4263323.988304958,2132.2832201558863
2357.45571,335065.2743735272,4263323.760498045,2132.6310715211907
2358.4768050000002,335066.20711947675,4263323.533341221,2132.9777582715783
2359.4979000000003,335067.14055157994,4263323.306754991,2133.3230219275483
2360.5189950000004,335068.07478578127,4263323.080659865,2133.6666040096025
2361.5400900000004,335069.0099380254,4263322.854976351,2134.0082460382405
2362.561185,335069.9461218998,4263322.629625888,2134.347695123969
2363.58228,335070.8833283086,4263322.404578416,2134.68498935402
2364.603375,335071.82136804896,4263322.179875076,2135.020593986981
2365.62447,335072.7600375427,4263321.955562688,2135.355008375395
2366.6455650000003,335073.69913321227,4263321.731688079,2135.688731871803
2367.6666600000003,335074.63845147967,4263321.508298073,2136.022263828753
2368.687755,335075.5777887672,4263321.285439491,2136.356103598785
2369.70885,335076.5169414967,4263321.0631591575,2136.6907505344434
2370.729945,335077.4557190484,4263320.841490849,2137.0266683588998
2371.75104,335078.3940028105,4263320.620395834,2137.364122797575
2372.772135,335079.3316990405,4263320.3998103365,2137.703311194577
2373.79323,335080.26871401933,4263320.179670563,2138.044430829079
2374.8143250000003,335081.20495402825,4263319.959912716,2138.387678980255
2375.8354200000003,335082.1403253481,4263319.740472998,2138.733252927275
2376.8565150000004,335083.0747342601,4263319.521287614,2139.0813499493124
2377.87761,335084.00808893587,4263319.3022928685,2139.432163420966
2378.898705,335084.94036001095,4263319.083428602,2139.7857577198106
2379.9198,335085.8715934001,4263318.864638894,2140.142041760905
2380.940895,335086.80183949973,4263318.64586808,2140.5009152037874
2381.9619900000002,335087.7311487061,4263318.427060497,2140.8622777079922
2382.9830850000003,335088.6595714157,4263318.208160479,2141.2260289330557
2384.00418,335089.587158025,4263317.9891123595,2141.592068538515
2385.025275,335090.5139589304,4263317.769860478,2141.960296183907
2386.04637,335091.4400139735,4263317.5503608985,2142.3306175974208
2387.067465,335092.3653162408,4263317.330621663,2142.7029653910135
2388.08856,335093.2898458754,4263317.110665196,2143.077279618488
2389.109655,335094.2135830202,4263316.890513926,2143.4535003339092
2390.1307500000003,335095.136507818,4263316.6701902775,2143.831567591346
2391.1518450000003,335096.0586004117,4263316.449716681,2144.2114214448643
2392.1729400000004,335096.9798409441,4263316.229115561,2144.5930019485318
2393.1940350000004,335097.90021153324,4263316.008410012,2144.9762492420455
2394.21513,335098.81973900716,4263315.787638318,2145.361105403392
2395.236225,335099.7384945068,4263315.566853798,2145.747514431652
2396.25732,335100.65655106906,4263315.346110419,2146.135420408097
2397.278415,335101.5739817309,4263315.125462149,2146.5247674140014
2398.2995100000003,335102.49085952935,4263314.904962954,2146.9154995306358
2399.320605,335103.40725750127,4263314.684666799,2147.3075608392737
2400.3417,335104.32324868167,4263314.464627653,2147.7008954240437
2401.362795,335105.23887429485,4263314.244902444,2148.0954946279835
2402.38389,335106.1540629696,4263314.025558594,2148.4915170698873
2403.404985,335107.06871843437,4263313.806665843,2148.8891583610616
2404.42608,335107.9827444175,4263313.588293931,2149.2886141128083
2405.4471750000002,335108.8960446475,4263313.370512597,2149.6900799364316
2406.4682700000003,335109.8085228529,4263313.153391584,2150.0937514432367
2407.4893650000004,335110.72008276195,4263312.9370006295,2150.4998242445263
2408.5104600000004,335111.6306327534,4263312.721406425,2150.9084840878118
2409.531555,335112.54015714815,4263312.506625854,2151.3197556325904
2410.55265,335113.4487021629,4263312.292635206,2151.7335322456306
2411.573745,335114.35631581803,4263312.079409586,2152.149703467214
2412.59484,335115.26304613444,4263311.8669241015,2152.5681588376196
2413.6159350000003,335116.16894113267,4263311.655153859,2152.9887878971294
2414.6370300000003,335117.0740488334,4263311.444073964,2153.411480186023
2415.658125,335117.97841726546,4263311.233659512,2153.8361252230707
2416.67922,335118.8821018746,4263311.0238779355,2154.262593318611
2417.700315,335119.7851791593,4263310.814674895,2154.690700260461
2418.72141,335120.6877293275,4263310.605992215,2155.1202522285034
2419.742505,335121.5898325873,4263310.397771722,2155.5510554026196
2420.7636,335122.49156914675,4263310.18995524,2155.9829159626915
2421.7846950000003,335123.39301921404,4263309.982484595,2156.4156400886013
2422.8057900000003,335124.29426299717,4263309.775301612,2156.8490339602317
2423.8268850000004,335125.1953741566,4263309.568352565,2157.2829171050416
2424.84798,335126.0963463605,4263309.361638028,2157.717272107128
2425.869075,335126.99711977056,4263309.155194903,2158.1521906208272
2426.89017,335127.8976335672,4263308.949060757,2158.587766300485
2427.911265,335128.7978269307,4263308.743273158,2159.024092800445
2428.9323600000002,335129.6976390414,4263308.537869675,2159.461263775053
2429.9534550000003,335130.59700907953,4263308.332887874,2159.8993728786527
2430.97455,335131.49587633176,4263308.128365279,2160.3385136521206
2431.995645,335132.394205499,4263307.924327882,2160.7787524074597
2433.01674,335133.2920195159,4263307.720775282,2161.2200930678728
2434.037835,335134.1893494387,4263307.517703388,2161.6625308551743
2435.05893,335135.0862263234,4263307.315108115,2162.1060609911783
2436.080025,335135.98268122633,4263307.112985375,2162.550678697701
2437.1011200000003,335136.8787452036,4263306.91133108,2162.9963791965574
2438.1222150000003,335137.77444931166,4263306.710141145,2163.443157709562
2439.1433100000004,335138.6698241915,4263306.509410377,2163.8910021440893
2440.1644050000004,335139.5648965962,4263306.3091232665,2164.339831836642
2441.1855,335140.45969115157,4263306.109258649,2164.7895286226103
2442.206595,335141.3542324623,4263305.9097953085,2165.2399739556226
2443.22769,335142.2485451326,4263305.710712025,2165.691049289304
2444.248785,335143.14265376696,4263305.511987581,2166.14263607728
2445.2698800000003,335144.03658296965,4263305.313600756,2166.594615773176
2446.290975,335144.9303571397,4263305.115530268,2167.0468705952303
2447.31207,335145.82397918816,4263304.917747726,2167.4993625947777
2448.333165,335146.7174120166,4263304.720211519,2167.9522024775924
2449.35426,335147.61061416054,4263304.522878597,2168.4055171692003
2450.375355,335148.50354415574,4263304.325705903,2168.8594335951293
2451.39645,335149.3961605377,4263304.128650386,2169.3140786809063
2452.4175450000002,335150.2884218424,4263303.931668993,2169.769579352058
2453.4386400000003,335151.18028660526,4263303.734718671,2170.226062534113
2454.4597350000004,335152.0717101451,4263303.537761581,2170.6836523906763
2455.4808300000004,335152.9626242169,4263303.3407980725,2171.142452855541
2456.501925,335153.85295009764,4263303.143845482,2171.6025588663692
2457.52302,335154.74260901625,4263302.946921221,2172.064065319888
2458.544115,335155.6315222019,4263302.750042701,2172.5270671128246
2459.56521,335156.5196108834,4263302.553227334,2172.9916591419033
2460.5863050000003,335157.40679628984,4263302.356492532,2173.4579363038515
2461.6074000000003,335158.29300193,4263302.15985542,2173.9259895480086
2462.628495,335159.1782815408,4263301.963316617,2174.3956843173387
2463.64959,335160.0628870359,4263301.766851636,2174.8665428873337
2464.670685,335160.94708695414,4263301.570433884,2175.33805874556
2465.69178,335161.83114983415,4263301.374036765,2175.809725379585
2466.712875,335162.71534421446,4263301.177633685,2176.281036276976
2467.73397,335163.5999386338,4263300.98119805,2176.7514849253016
2468.7550650000003,335164.48520163086,4263300.784703265,2177.220564812129
2469.7761600000003,335165.3713783307,4263300.588130796,2177.687816007849
2470.7972550000004,335166.2585782403,4263300.391508814,2178.1530484027207
2471.81835,335167.14686215395,4263300.194882253,2178.6161688041443
2472.839445,335168.0362908026,4263299.998296076,2179.0770841457397
2473.86054,335168.9269249169,4263299.801795245,2179.535701361125
2474.881635,335169.81882522773,4263299.605424721,2179.991927383919
2475.9027300000002,335170.712052466,4263299.409229464,2180.4456691477412
2476.9238250000003,335171.6066657875,4263299.213253122,2180.8968357286044
2477.94492,335172.502668241,4263299.017492555,2181.345412525796
2478.966015,335173.3999928198,4263298.821886195,2181.7914802355626
2479.98711,335174.29856811004,4263298.626368802,2182.2351255500153
2481.008205,335175.1983226971,4263298.430875135,2182.6764351612637
2482.0293,335176.0991851668,4263298.235339953,2183.115495761418
2483.050395,335177.00108410517,4263298.039698015,2183.55239404259
2484.0714900000003,335177.90394809755,4263297.843884081,2183.987216696889
2485.0925850000003,335178.8077040461,4263297.647841726,2184.420064768865
2486.1136800000004,335179.71227108256,4263297.451555205,2184.8511055191684
2487.1347750000004,335180.6175661001,4263297.255020495,2185.28052529165
2488.15587,335181.5235059913,4263297.058233576,2185.7085104319417
2489.176965,335182.43000764924,4263296.861190424,2186.1352472856743
2490.19806,335183.3369879662,4263296.663887019,2186.560922198477
2491.2191550000002,335184.2443638354,4263296.466319341,2186.9857215159827
2492.2402500000003,335185.15205220587,4263296.268481589,2187.4098297353357
2493.261345,335186.05997139786,4263296.070325092,2187.8333867554766
2494.28244,335186.968041138,4263295.871757166,2188.256486688243
2495.303535,335187.876181217,4263295.672683116,2188.6792215591513
2496.32463,335188.7843114256,4263295.473008249,2189.1016833937224
2497.345725,335189.69235155464,4263295.272637875,2189.5239642174765
2498.36682,335190.60022139474,4263295.071477298,2189.946156055932
2499.3879150000002,335191.5078407374,4263294.869431828,2190.368350933606
2500.4090100000003,335192.4151611989,4263294.66642149,2190.790587670807
2501.4301050000004,335193.3222516786,4263294.46242054,2191.212709014839
2502.4512000000004,335194.22920808743,4263294.257415728,2191.634512556149
2503.472295,335195.1361263361,4263294.051393801,2192.0557958851787
2504.49339,335196.0431023353,4263293.84434151,2192.476356592375
2505.514485,335196.950231996,4263293.636245602,2192.895992268182
2506.53558,335197.8576112287,4263293.427092826,2193.3145005030437
2507.5566750000003,335198.7653305608,4263293.2168708,2193.7316919762134
2508.5777700000003,335199.67338754906,4263293.005582143,2194.14760339906
2509.598865,335200.5817012474,4263292.793242139,2194.5624623409835
2510.61996,335201.4901882462,4263292.5798664745,2194.9765023622276
2511.641055,335202.39876513515,4263292.365470832,2195.3899570230305
2512.66215,335203.3073485044,4263292.150070894,2195.8030598836317
2513.683245,335204.21585494385,4263291.933682345,2196.2160445042714
2514.7043400000002,335205.1242010303,4263291.716320881,2196.629144453498
2515.7254350000003,335206.0322866783,4263291.498017066,2197.0426036921112
2516.7465300000003,335206.93996260886,4263291.278845372,2197.456696863388
2517.7676250000004,335207.8470705084,4263291.058888324,2197.8717042456155
2518.78872,335208.7534520631,4263290.838228459,2198.2879061170815
2519.809815,335209.65894895914,4263290.616948304,2198.7055827560735
2520.83091,335210.563402883,4263290.395130391,2199.1250144408796
2521.852005,335211.4666555208,4263290.172857253,2199.5464814497873
2522.8731000000002,335212.36855601205,4263289.950204253,2199.970252251241
2523.8941950000003,335213.2690492335,4263289.727154711,2200.3964436125475
2524.91529,335214.1681464405,4263289.503628134,2200.8250671208307
2525.936385,335215.0658602215,4263289.279542739,2201.2561322505435
