ARC_LENGTH,EASTING,NORTHING,TVD_m
738.2516850000001,1097915.4310976502,13987766.320408354,738.184275825177
739.27278,1097915.4554343044,13987766.32497513,739.2050705838412
740.2938750000001,1097915.4797367027,13987766.329507038,740.2258663218108
741.31497,1097915.504009781,13987766.333999658,741.2466629396087
742.3360650000001,1097915.5282584748,13987766.338448558,742.2674603377571
743.35716,1097915.552487721,13987766.342849316,743.2882584167793
744.3782550000001,1097915.5767024544,13987766.34719749,744.3090570771973
745.39935,1097915.6009076114,13987766.351488663,745.3298562195343
746.4204450000001,1097915.625108128,13987766.3557184,746.3506557443127
747.44154,1097915.6493089402,13987766.359882275,747.3714555520551
748.4626350000001,1097915.6735149834,13987766.363975853,748.3922555432844
749.48373,1097915.6977311939,13987766.367994715,749.4130556185231
750.5048250000001,1097915.7219623392,13987766.3719345,750.4338556817479
751.52592,1097915.746209195,13987766.375792552,751.4546557188169
752.5470150000001,1097915.7704684804,13987766.379567966,752.4754557988526
753.56811,1097915.79473673,13987766.383259894,753.4962559947058
754.5892050000001,1097915.81901048,13987766.386867503,754.5170563792287
755.6103,1097915.8432862666,13987766.390389953,755.537857025273
756.6313950000001,1097915.8675606253,13987766.393826406,756.5586580056904
757.6524900000001,1097915.891830092,13987766.397176022,757.5794593933321
758.6735850000001,1097915.9160912032,13987766.400437975,758.6002612610505
759.6946800000001,1097915.940340494,13987766.403611412,759.621063681697
760.715775,1097915.9645745005,13987766.406695502,760.6418667281233
761.7368700000001,1097915.9887897584,13987766.409689404,761.6626704731812
762.757965,1097916.0129828043,13987766.412592288,762.6834749897222
763.7790600000001,1097916.0371501734,13987766.415403306,763.7042803505983
764.800155,1097916.0612884017,13987766.41812162,764.7250866286607
765.8212500000001,1097916.085394025,13987766.4207464,765.7458938967617
766.842345,1097916.1094635797,13987766.423276804,766.7667022277527
767.8634400000001,1097916.1334936016,13987766.425711995,767.7875116944855
768.884535,1097916.157480626,13987766.428051135,768.8083223698119
769.9056300000001,1097916.1814211889,13987766.430293381,769.8291343265832
770.926725,1097916.2053118264,13987766.432437902,770.8499476376513
771.9478200000001,1097916.2291490745,13987766.434483854,771.8707623758683
772.968915,1097916.2529294689,13987766.436430406,772.8915786140853
773.9900100000001,1097916.2766495454,13987766.438276714,773.9123964251543
775.011105,1097916.3003058399,13987766.440021941,774.9332158819267
776.0322000000001,1097916.3238956023,13987766.441665329,775.9540370403529
777.053295,1097916.3474188275,13987766.443206409,776.9748598913492
778.0743900000001,1097916.3708761714,13987766.444644786,777.9956844101946
779.095485,1097916.3942682894,13987766.445980059,779.0165105721667
780.1165800000001,1097916.4175958375,13987766.447211843,780.0373383525442
781.1376750000001,1097916.440859471,13987766.44833973,781.0581677266052
782.1587700000001,1097916.464059846,13987766.44936334,782.0789986696282
783.1798650000001,1097916.4871976178,13987766.450282255,783.0998311568909
784.2009600000001,1097916.5102734421,13987766.4510961,784.1206651636725
785.2220550000001,1097916.5332879748,13987766.451804468,785.1415006652504
786.24315,1097916.5562418716,13987766.452406969,786.1623376369034
787.2642450000001,1097916.5791357874,13987766.452903202,787.1831760539096
788.28534,1097916.601970379,13987766.453292774,788.2040158915474
789.3064350000001,1097916.624746301,13987766.453575287,789.224857125095
790.32753,1097916.64746421,13987766.453750353,790.2456997298308
791.3486250000001,1097916.670124761,13987766.453817569,791.266543681033
792.36972,1097916.69272861,13987766.453776538,792.2873889539796
793.3908150000001,1097916.7152764124,13987766.453626867,793.3082355239492
794.41191,1097916.737768824,13987766.453368163,794.3290833662202
795.4330050000001,1097916.7602065008,13987766.453000026,795.3499324560706
796.4541,1097916.7825900977,13987766.452522062,796.3707827687787
797.4751950000001,1097916.8049202708,13987766.451933872,797.3916342796227
798.49629,1097916.8271976758,13987766.451235067,798.4124869638812
799.5173850000001,1097916.8494229687,13987766.450425249,799.4333407968326
800.53848,1097916.8715971059,13987766.449504085,800.454195746725
801.5595750000001,1097916.893727279,13987766.448472641,801.4750516365228
802.58067,1097916.9158265453,13987766.447333293,802.4959081524679
803.6017650000001,1097916.937908189,13987766.446088457,803.5167649754866
804.6228600000001,1097916.9599854962,13987766.444740565,804.5376217865057
805.6439550000001,1097916.9820717522,13987766.443292039,805.5584782664529
806.6650500000001,1097917.0041802414,13987766.441745302,806.5793340962538
807.6861450000001,1097917.0263242498,13987766.440102778,807.6001889568362
808.7072400000001,1097917.048517062,13987766.43836689,808.6210425291265
809.728335,1097917.0707719643,13987766.436540065,809.6418944940516
810.7494300000001,1097917.0931022402,13987766.434624719,810.6627445325382
811.770525,1097917.1155211765,13987766.432623284,811.6835923255136
812.7916200000001,1097917.1380420574,13987766.430538181,812.7044375539042
813.812715,1097917.1606781685,13987766.428371834,813.7252798986368
814.8338100000001,1097917.1834427952,13987766.426126668,814.7461190406383
815.854905,1097917.2063492222,13987766.423805103,815.7669546608356
816.8760000000001,1097917.229410735,13987766.421409566,816.7877864401556
817.897095,1097917.252640619,13987766.418942485,817.8086140595249
818.9181900000001,1097917.2760521588,13987766.416406276,818.8294371998704
819.939285,1097917.2996586403,13987766.413803367,819.850255542119
820.9603800000001,1097917.3234733483,13987766.411136182,820.8710687671978
821.981475,1097917.3475095679,13987766.40840714,821.8918765560328
823.0025700000001,1097917.3717805848,13987766.405618675,822.9126785895519
824.023665,1097917.3962996837,13987766.402773201,823.9334745486809
825.0447600000001,1097917.42108015,13987766.399873147,824.954264114353
826.065855,1097917.4461318369,13987766.396921813,825.9750470442336
827.0869500000001,1097917.4714525426,13987766.393925577,826.9958233655545
828.1080450000001,1097917.4970374196,13987766.390891496,828.0165931647098
829.1291400000001,1097917.5228816215,13987766.38782663,829.0373565280938
830.1502350000001,1097917.5489802996,13987766.384738026,830.0581135421002
831.1713300000001,1097917.5753286073,13987766.38163275,831.0788642931234
832.1924250000001,1097917.6019216967,13987766.37851785,832.0996088675571
833.21352,1097917.6287547206,13987766.375400385,833.1203473517959
834.2346150000001,1097917.655822832,13987766.372287411,834.1410798322338
835.25571,1097917.6831211825,13987766.369185984,835.1618063952645
836.2768050000001,1097917.710644926,13987766.366103161,836.1825271272827
837.2979,1097917.738389214,13987766.363045996,837.2032421146821
838.3189950000001,1097917.7663491995,13987766.360021545,838.2239514438568
839.34009,1097917.7945200352,13987766.357036864,839.2446552012008
840.3611850000001,1097917.8228968738,13987766.354099011,840.2653534731085
841.38228,1097917.8514748672,13987766.351215038,841.2860463459739
842.4033750000001,1097917.8802491692,13987766.348392004,842.3067339061911
843.42447,1097917.909214931,13987766.345636968,843.3274162401542
844.4455650000001,1097917.9383673063,13987766.342956975,844.3480934342573
845.46666,1097917.967701447,13987766.340359092,845.3687655748943
846.4877550000001,1097917.9972125061,13987766.337850371,846.3894327484595
847.50885,1097918.026895636,13987766.335437864,847.4100950413467
848.5299450000001,1097918.0567459897,13987766.333128639,848.4307525399507
849.5510400000001,1097918.0867587193,13987766.330929738,849.451405330665
850.5721350000001,1097918.1169289388,13987766.328847956,850.4720535026278
851.5932300000001,1097918.1472510817,13987766.326885397,851.4926971932254
852.6143250000001,1097918.1777189996,13987766.325040154,852.5133365810422
853.6354200000001,1097918.2083265262,13987766.32331021,853.5339718459858
854.6565150000001,1097918.2390674946,13987766.32169352,854.554603167964
855.6776100000001,1097918.2699357383,13987766.320188059,855.5752307268847
856.698705,1097918.3009250907,13987766.318791803,856.5958547026555
857.7198000000001,1097918.332029385,13987766.31750272,857.616475275185
858.740895,1097918.3632424548,13987766.31631878,858.6370926243803
859.7619900000001,1097918.3945581333,13987766.315237956,859.6577069301493
860.783085,1097918.4259702542,13987766.314258214,860.6783183724
861.8041800000001,1097918.4574726506,13987766.313377528,861.69892713104
862.825275,1097918.4890591558,13987766.312593868,862.719533385977
863.8463700000001,1097918.5207236032,13987766.3119052,863.7401373171191
864.867465,1097918.5524598262,13987766.311309502,864.760739104374
865.8885600000001,1097918.5842616581,13987766.310804738,865.7813389276496
866.909655,1097918.6161229322,13987766.310388885,866.8019369668535
867.9307500000001,1097918.648037482,13987766.310059909,867.8225334018937
868.951845,1097918.6799991415,13987766.309815783,868.843128412678
869.9729400000001,1097918.7120017426,13987766.30965447,869.8637221791137
870.994035,1097918.7440391197,13987766.309573952,870.8843148811093
872.0151300000001,1097918.776105106,13987766.309572196,871.9049066985725
873.0362250000001,1097918.808193535,13987766.309647167,872.9254978114107
874.0573200000001,1097918.8402982398,13987766.309796844,873.9460883995323
875.0784150000001,1097918.8724130539,13987766.310019184,874.9666786428287
876.0995100000001,1097918.9045333047,13987766.310312815,875.9872686758146
877.1206050000001,1097918.936659091,13987766.310678389,877.0078584879378
878.1417000000001,1097918.9687914618,13987766.31111697,878.0284480397199
879.1627950000001,1097919.0009314679,13987766.311629629,879.0490372916823
880.18389,1097919.03308016,13987766.312217437,880.0696262043468
881.2049850000001,1097919.0652385873,13987766.312881455,881.0902147382349
882.22608,1097919.0974078006,13987766.313622758,882.1108028538678
883.2471750000001,1097919.1295888498,13987766.314442404,883.1313905117673
884.26827,1097919.1617827853,13987766.315341465,884.1519776724548
885.2893650000001,1097919.193990657,13987766.316321012,885.1725642964523
886.31046,1097919.2262135157,13987766.317382112,886.1931503442806
887.3315550000001,1097919.2584524106,13987766.318525825,887.2137357764618
888.35265,1097919.2907083924,13987766.319753228,888.234320553517
889.3737450000001,1097919.322982511,13987766.321065381,889.2549046359682
890.39484,1097919.3552758174,13987766.322463362,890.2754879843368
891.4159350000001,1097919.387589361,13987766.323948229,891.2960705591443
892.43703,1097919.4199241921,13987766.32552105,892.3166523209118
893.4581250000001,1097919.4522813605,13987766.327182895,893.3372332301614
894.47922,1097919.4846619174,13987766.328934833,894.3578132474145
895.5003150000001,1097919.517066912,13987766.330777928,895.3783923331926
896.5214100000001,1097919.5494973948,13987766.332713254,896.3989704480172
897.5425050000001,1097919.581954416,13987766.334741866,897.4195475524098
898.5636000000001,1097919.614439026,13987766.33686485,898.440123606892
899.5846950000001,1097919.6469522743,13987766.339083254,899.4606985719852
900.6057900000001,1097919.679494943,13987766.341398044,900.4812724167929
901.6268850000001,1097919.7120637733,13987766.343808373,901.5018452393567
902.6479800000001,1097919.744652388,13987766.34631203,902.522417237251
903.669075,1097919.7772543286,13987766.348906765,903.5429886106267
904.6901700000001,1097919.809863138,13987766.351590332,904.5635595596345
905.711265,1097919.8424723586,13987766.35436048,905.5841302844248
906.7323600000001,1097919.8750755324,13987766.35721496,906.6047009851484
907.753455,1097919.9076662015,13987766.360151526,907.625271861956
908.7745500000001,1097919.9402379077,13987766.36316792,908.645843114998
909.795645,1097919.9727841937,13987766.366261901,909.6664149444255
910.8167400000001,1097920.0052986015,13987766.369431214,910.6869875503886
911.837835,1097920.0377746734,13987766.372673618,911.7075611330383
912.8589300000001,1097920.0702059513,13987766.375986855,912.7281358925252
913.880025,1097920.1025859776,13987766.37936868,913.7487120289998
914.9011200000001,1097920.1349082945,13987766.382816842,914.7692897426128
915.922215,1097920.1671664445,13987766.386329096,915.7898692335153
916.9433100000001,1097920.1993539687,13987766.389903184,916.810450701857
917.964405,1097920.2314644104,13987766.393536864,917.8310343477893
918.9855000000001,1097920.2634913113,13987766.397227887,918.8516203714626
920.0065950000001,1097920.295428214,13987766.400974004,919.8722089730278
921.0276900000001,1097920.3272686603,13987766.404772965,920.8928003526354
922.0487850000001,1097920.3590061923,13987766.408622518,921.9133947104358
923.0698800000001,1097920.390634352,13987766.412520412,922.9339922465798
924.0909750000001,1097920.4221466822,13987766.416464403,923.9545931612181
925.1120700000001,1097920.4535367275,13987766.420452239,924.9751976544236
926.1331650000001,1097920.484800538,13987766.4244812,925.9958058519611
927.15426,1097920.5159413326,13987766.42854719,927.0164176669405
928.1753550000001,1097920.5469636058,13987766.432645889,928.0370329746745
929.19645,1097920.5778718505,13987766.436772963,929.0576516504743
930.2175450000001,1097920.608670561,13987766.44092408,930.0782735696521
931.23864,1097920.6393642316,13987766.445094926,931.09889860752
932.2597350000001,1097920.669957355,13987766.44928117,932.1195266393896
933.28083,1097920.7004544253,13987766.45347847,933.1401575405731
934.3019250000001,1097920.7308599362,13987766.457682505,934.1607911863816
935.32302,1097920.7611783824,13987766.461888954,935.181427452128
936.3441150000001,1097920.7914142564,13987766.466093482,936.2020662131237
937.36521,1097920.8215720525,13987766.470291762,937.2227073446804
938.3863050000001,1097920.8516562642,13987766.47447946,938.2433507221101
939.4074,1097920.8816713856,13987766.478652257,939.2639962207248
940.4284950000001,1097920.9116219103,13987766.482805824,940.2846437158366
941.4495900000001,1097920.9415123323,13987766.486935828,941.3052930827571
942.4706850000001,1097920.971347145,13987766.491037942,942.3259441967982
943.4917800000001,1097921.0011308424,13987766.495107837,943.3465969332717
944.5128750000001,1097921.030867918,13987766.499141188,944.3672511674898
945.5339700000001,1097921.0605628656,13987766.503133664,945.3879067747639
946.5550650000001,1097921.0902201794,13987766.507080942,946.4085636304067
947.5761600000001,1097921.1198443524,13987766.510978684,947.4292216097291
948.5972550000001,1097921.1494398792,13987766.514822569,948.4498805880435
949.6183500000001,1097921.1790112527,13987766.518608266,949.4705404406618
950.639445,1097921.2085628123,13987766.522331765,950.49120104685
951.6605400000001,1097921.2380968123,13987766.525993215,951.5118623389014
952.681635,1097921.2676140196,13987766.529595772,952.5325242869993
953.7027300000001,1097921.2971151685,13987766.533142643,953.5531868621482
954.723825,1097921.3266009933,13987766.536637044,954.5738500353513
955.7449200000001,1097921.3560722277,13987766.540082177,955.5945137776121
956.766015,1097921.3855296073,13987766.543481262,956.6151780599349
957.7871100000001,1097921.4149738657,13987766.546837507,957.6358428533229
958.808205,1097921.4444057373,13987766.550154122,958.6565081287799
959.8293000000001,1097921.4738259562,13987766.553434316,959.6771738573095
960.850395,1097921.5032352575,13987766.55668131,960.697840009916
961.8714900000001,1097921.5326343742,13987766.559898304,961.7185065576022
962.892585,1097921.5620240418,13987766.563088514,962.739173471372
963.9136800000001,1097921.5914049943,13987766.566255149,963.7598407222296
964.9347750000001,1097921.6207779658,13987766.569401423,964.7805082811781
965.9558700000001,1097921.6501436906,13987766.572530545,965.8011761192216
966.9769650000001,1097921.6795029037,13987766.57564573,966.8218442073633
967.9980600000001,1097921.7088563389,13987766.578750184,967.8425125166075
969.0191550000001,1097921.7382047304,13987766.58184712,968.8631810179573
970.0402500000001,1097921.7675488126,13987766.584939748,969.883849682417
971.0613450000001,1097921.79688932,13987766.588031283,970.9045184809895
972.0824400000001,1097921.826226987,13987766.591124931,971.9251873846792
973.1035350000001,1097921.8555625477,13987766.59422391,972.9458563644894
974.1246300000001,1097921.8848967366,13987766.597331423,973.9665253914239
975.1457250000001,1097921.914230288,13987766.600450683,974.987194436493
976.16682,1097921.9435639365,13987766.603583,976.0078634741499
977.1879150000001,1097921.9728984192,13987766.606724748,977.0285324878432
978.20901,1097922.0022344734,13987766.609871501,978.0492014624738
979.2301050000001,1097922.0315728346,13987766.613018814,979.069870382942
980.2512,1097922.0609142412,13987766.616162272,980.0905392341488
981.2722950000001,1097922.090259429,13987766.619297443,981.1112080009948
982.29339,1097922.1196091364,13987766.622419896,982.131876668381
983.3144850000001,1097922.1489640987,13987766.625525199,983.1525452212078
984.33558,1097922.1783250535,13987766.628608923,984.1732136443758
985.3566750000001,1097922.2076927382,13987766.63166665,985.1938819227865
986.37777,1097922.237067889,13987766.634693934,986.2145500413393
987.3988650000001,1097922.2664512428,13987766.637686357,987.2352179849358
988.4199600000001,1097922.2958435372,13987766.640639478,988.2558857384763
989.4410550000001,1097922.3252455082,13987766.64354888,989.2765532868619
990.4621500000001,1097922.3546578935,13987766.646410132,990.2972206149931
991.4832450000001,1097922.3840814298,13987766.649218796,991.3178877077704
992.5043400000001,1097922.4135168542,13987766.651970452,992.3385545500947
993.5254350000001,1097922.442964903,13987766.654660668,993.3592211268668
994.5465300000001,1097922.4724263134,13987766.65728501,994.379887422987
995.5676250000001,1097922.501901823,13987766.659839055,995.4005534233567
996.5887200000001,1097922.5313921676,13987766.662318368,996.4212191128757
997.6098150000001,1097922.5608980851,13987766.664718525,997.4418844764456
998.6309100000001,1097922.5904203118,13987766.667035088,998.4625494989663
999.652005,1097922.6199595847,13987766.66926364,999.483214165339
1000.6731000000001,1097922.649516625,13987766.671400059,1000.5038784607726
1001.694195,1097922.6790919625,13987766.673444057,1001.5245423741446
1002.7152900000001,1097922.708686003,13987766.67539782,1002.5452058967402
1003.736385,1097922.7382991493,13987766.677263603,1003.5658690198874
1004.7574800000001,1097922.7679318045,13987766.679043638,1004.5865317349128
1005.778575,1097922.7975843719,13987766.680740174,1005.6071940331448
1006.7996700000001,1097922.827257254,13987766.682355447,1006.6278559059098
1007.820765,1097922.856950854,13987766.683891704,1007.6485173445355
1008.8418600000001,1097922.8866655752,13987766.685351191,1008.6691783403497
1009.862955,1097922.9164018205,13987766.686736142,1009.6898388846794
1010.8840500000001,1097922.946159993,13987766.688048806,1010.7104989688522
1011.9051450000001,1097922.9759404955,13987766.689291421,1011.7311585841951
1012.9262400000001,1097923.0057437317,13987766.690466236,1012.7518177220364
1013.9473350000001,1097923.0355701041,13987766.691575486,1013.7724763737026
1014.9684300000001,1097923.0654200157,13987766.692621417,1014.7931345305213
1015.9895250000001,1097923.09529387,13987766.693606274,1015.8137921838205
1017.0106200000001,1097923.1251920694,13987766.69453229,1016.8344493249267
1018.0317150000001,1097923.1551150177,13987766.695401719,1017.8551059451679
1019.0528100000001,1097923.1850631174,13987766.696216797,1018.8757620358714
1020.0739050000001,1097923.215036772,13987766.696979769,1019.8964175883646
1021.0950000000001,1097923.245036384,13987766.697692877,1020.917072593975
1022.1160950000001,1097923.275062357,13987766.69835836,1021.9377270440295
1023.13719,1097923.3051150937,13987766.698978467,1022.958380929856
1024.158285,1097923.3351949975,13987766.699555434,1023.9790342427818
1025.17938,1097923.3653024794,13987766.700091502,1024.9996869738259
1026.200475,1097923.395440492,13987766.700587088,1026.0203390232189
1027.2215700000002,1097923.4256180504,13987766.70103829,1027.0409900744937
1028.242665,1097923.4558450556,13987766.701440567,1028.0616397795366
1029.26376,1097923.4861314087,13987766.701789381,1029.082287790234
1030.284855,1097923.5164870103,13987766.702080192,1030.1029337584728
1031.3059500000002,1097923.5469217608,13987766.702308455,1031.1235773361389
1032.327045,1097923.5774455622,13987766.702469641,1032.1442181751188
1033.34814,1097923.6080683144,13987766.702559205,1033.1648559272996
1034.3692350000001,1097923.6387999186,13987766.702572607,1034.1854902445673
1035.3903300000002,1097923.669650276,13987766.70250531,1035.2061207788086
1036.411425,1097923.7006292867,13987766.702352768,1036.226747181909
1037.43252,1097923.731746852,13987766.70211045,1037.2473691057567
1038.4536150000001,1097923.763012873,13987766.701773819,1038.2679862022371
1039.4747100000002,1097923.7944372504,13987766.701338325,1039.288598123237
1040.495805,1097923.8260298846,13987766.700799435,1040.3092045206424
1041.5169,1097923.8578006772,13987766.70015261,1041.3298050463404
1042.5379950000001,1097923.8897595287,13987766.69939331,1042.3503993522172
1043.5590900000002,1097923.92191634,13987766.698516993,1043.3709870901594
1044.580185,1097923.954281012,13987766.697519125,1044.3915679120532
1045.60128,1097923.9868634457,13987766.696395162,1045.4121414697856
1046.6223750000001,1097924.0196735414,13987766.695140565,1046.4327074152425
1047.64347,1097924.052721201,13987766.6937508,1047.4532654003108
1048.664565,1097924.086016324,13987766.692221321,1048.4738150768767
1049.68566,1097924.1195688127,13987766.690547591,1049.4943560968268
1050.7067550000002,1097924.1533876273,13987766.68872619,1050.514888143951
1051.72785,1097924.1874717108,13987766.686765691,1051.5354112423363
1052.748945,1097924.2218139435,13987766.684681904,1052.5559256219146
1053.77004,1097924.256407123,13987766.682490744,1053.5764315154825
1054.7911350000002,1097924.2912440463,13987766.680208132,1054.596929155837
1055.81223,1097924.3263175096,13987766.677849969,1055.6174187757747
1056.833325,1097924.3616203098,13987766.675432174,1056.637900608092
1057.8544200000001,1097924.3971452436,13987766.672970658,1057.658374885586
1058.8755150000002,1097924.4328851083,13987766.670481348,1058.6788418410533
1059.89661,1097924.4688327,13987766.667980142,1059.6993017072907
1060.917705,1097924.5049808165,13987766.665482964,1060.719754717095
1061.9388000000001,1097924.5413222536,13987766.663005725,1061.740201103263
1062.9598950000002,1097924.577849809,13987766.660564343,1062.760641098591
1063.98099,1097924.614556279,13987766.658174725,1063.781074935876
1065.002085,1097924.6514344607,13987766.655852795,1064.8015028479151
1066.0231800000001,1097924.6884771504,13987766.653614454,1065.8219250675043
1067.0442750000002,1097924.7256771456,13987766.651475627,1066.8423418274408
1068.06537,1097924.7630272429,13987766.649452224,1067.8627533605213
1069.086465,1097924.8005202387,13987766.647560159,1068.883159899542
1070.1075600000001,1097924.8381489306,13987766.645815354,1069.9035616773012
1071.128655,1097924.8759061145,13987766.644233707,1070.9239589265935
1072.14975,1097924.9137845882,13987766.642831145,1071.9443518802173
1073.170845,1097924.9517771478,13987766.641623583,1072.9647407709688
1074.1919400000002,1097924.9898765907,13987766.640626928,1073.9851258316444
1075.213035,1097925.028075702,13987766.639857056,1075.005507295431
1076.23413,1097925.0663653282,13987766.639323527,1076.0258854676424
1077.255225,1097925.104732113,13987766.639022164,1077.0462608095436
1078.2763200000002,1097925.143162154,13987766.638947027,1078.0666338027556
1079.297415,1097925.1816415493,13987766.639092166,1079.0870049288992
1080.31851,1097925.2201563963,13987766.639451632,1080.107374669594
1081.3396050000001,1097925.258692792,13987766.640019482,1081.1277435064612
1082.3607000000002,1097925.2972368342,13987766.640789762,1082.1481119211207
1083.381795,1097925.33577462,13987766.641756525,1083.1684803951928
1084.40289,1097925.3742922477,13987766.642913828,1084.1888494102986
1085.4239850000001,1097925.4127758138,13987766.644255713,1085.2092194480576
1086.4450800000002,1097925.4512114162,13987766.645776242,1086.2295909900906
1087.466175,1097925.4895851521,13987766.647469463,1087.2499645180178
1088.48727,1097925.5278831192,13987766.649329428,1088.27034051346
1089.5083650000001,1097925.566091415,13987766.651350185,1089.2907194580373
1090.5294600000002,1097925.6041961366,13987766.653525792,1090.3111018333702
1091.550555,1097925.6421833818,13987766.655850297,1091.3314881210786
1092.57165,1097925.680039248,13987766.658317758,1092.3518788027834
1093.5927450000001,1097925.7177498324,13987766.660922214,1093.3722743601052
1094.61384,1097925.755301233,13987766.663657732,1094.3926752746638
1095.634935,1097925.7926795464,13987766.666518353,1095.4130820280798
1096.65603,1097925.8298708706,13987766.669498134,1096.4334951019734
1097.6771250000002,1097925.8668613033,13987766.67259113,1097.4539149779657
1098.69822,1097925.9036369417,13987766.675791387,1098.4743421376763
1099.719315,1097925.9401838828,13987766.679092953,1099.494777062726
1100.74041,1097925.976489484,13987766.682489723,1100.5152201917049
1101.7615050000002,1097926.0125528127,13987766.685974052,1101.5356715629962
1102.7826,1097926.0483793013,13987766.689537454,1102.5561309975014
1103.803695,1097926.0839744448,13987766.693171438,1103.5765983139543
1104.8247900000001,1097926.1193437385,13987766.696867518,1104.5970733310883
1105.8458850000002,1097926.154492679,13987766.700617203,1105.6175558676373
1106.86698,1097926.189426761,13987766.704412011,1106.6380457423345
1107.888075,1097926.2241514795,13987766.70824344,1107.6585427739142
1108.9091700000001,1097926.2586723308,13987766.712103015,1108.6790467811097
1109.9302650000002,1097926.2929948103,13987766.71598224,1109.6995575826547
1110.95136,1097926.3271244136,13987766.719872627,1110.720074997283
1111.972455,1097926.361066635,13987766.723765682,1111.7405988437279
1112.9935500000001,1097926.394826971,13987766.727652919,1112.7611289407232
1114.0146450000002,1097926.4284109175,13987766.731525855,1113.7816651070032
1115.03574,1097926.461823969,13987766.735375997,1114.8022071613004
1116.056835,1097926.4950716211,13987766.739194851,1115.8227549223493
1117.0779300000002,1097926.52815937,13987766.742973935,1116.8433082088836
1118.099025,1097926.5610927106,13987766.746704753,1117.863866839636
1119.12012,1097926.5938771383,13987766.750378828,1118.8844306333415
1120.141215,1097926.6265181492,13987766.753987659,1119.9049994087331
1121.1623100000002,1097926.659021238,13987766.75752276,1120.9255729845445
1122.183405,1097926.6913919004,13987766.760975642,1121.9461511795087
1123.2045,1097926.723635632,13987766.764337817,1122.9667338123604
1124.225595,1097926.7557579286,13987766.767600797,1123.9873207018331
1125.2466900000002,1097926.7877643018,13987766.770756098,1125.0079116660659
1126.267785,1097926.8196624315,13987766.773796314,1126.0285064459972
1127.28888,1097926.8514642878,13987766.776716141,1127.0491046296743
1128.3099750000001,1097926.883182348,13987766.779510535,1128.0697057871605
1129.3310700000002,1097926.9148290874,13987766.782174453,1129.0903094885186
1130.352165,1097926.946416982,13987766.784702837,1130.1109153038105
1131.37326,1097926.9779585083,13987766.787090654,1131.1315228031
1132.3943550000001,1097927.0094661417,13987766.789332846,1132.1521315564494
1133.4154500000002,1097927.040952359,13987766.791424377,1133.1727411339214
1134.436545,1097927.0724296356,13987766.793360189,1134.1933511055781
1135.45764,1097927.1039104478,13987766.795135237,1135.2139610414831
1136.4787350000001,1097927.1354072713,13987766.79674448,1136.234570511699
1137.4998300000002,1097927.1669325826,13987766.798182866,1137.255179086288
1138.520925,1097927.1984988572,13987766.799445346,1138.275786335313
1139.54202,1097927.2301185722,13987766.800526882,1139.2963918288374
1140.5631150000002,1097927.2618042023,13987766.801422413,1140.3169951369227
1141.58421,1097927.2935682242,13987766.802126905,1141.3375958296324
1142.605305,1097927.3254231138,13987766.802635303,1142.358193477029
1143.6264,1097927.3573813473,13987766.802942563,1143.3787876491756
1144.6474950000002,1097927.3894554004,13987766.803043636,1144.3993779161344
1145.66859,1097927.4216577495,13987766.802933477,1145.4199638479683
1146.689685,1097927.4540008702,13987766.80260704,1146.4405450147406
1147.71078,1097927.4864972392,13987766.802059278,1147.4611209865127
1148.7318750000002,1097927.519159332,13987766.801285142,1148.4816913333489
1149.75297,1097927.5519996248,13987766.800279586,1149.5022556253107
1150.774065,1097927.5850292365,13987766.799038813,1150.5228134791444
1151.7951600000001,1097927.61824776,13987766.797569716,1151.543364908243
1152.8162550000002,1097927.6516489694,13987766.79588457,1152.5639101261972
1153.83735,1097927.6852265946,13987766.793995691,1153.5844493481366
1154.858445,1097927.7189743652,13987766.791915396,1154.6049827891914
1155.8795400000001,1097927.7528860106,13987766.789656,1155.6255106644905
1156.9006350000002,1097927.78695526,13987766.787229815,1156.646033189164
1157.92173,1097927.821175844,13987766.784649167,1157.6665505783415
1158.942825,1097927.8555414914,13987766.781926364,1158.6870630471522
1159.9639200000001,1097927.8900459325,13987766.77907373,1159.7075708107266
1160.9850150000002,1097927.9246828964,13987766.776103575,1160.7280740841927
1162.00611,1097927.959446113,13987766.77302822,1161.7485730826818
1163.027205,1097927.994329312,13987766.769859971,1162.7690680213225
1164.0483000000002,1097928.0293262224,13987766.76661116,1163.789559115245
1165.069395,1097928.0644305747,13987766.763294095,1164.8100465795783
1166.09049,1097928.0996360981,13987766.759921098,1165.8305306294528
1167.111585,1097928.1349365222,13987766.756504474,1166.8510114799972
1168.1326800000002,1097928.1703255768,13987766.75305655,1167.871489346342
1169.153775,1097928.2057969917,13987766.749589637,1168.891964443616
1170.17487,1097928.241344496,13987766.746116051,1169.9124369869494
1171.1959650000001,1097928.276961819,13987766.742648115,1170.9329071914713
1172.2170600000002,1097928.3126426914,13987766.739198139,1171.953375272312
1173.238155,1097928.3483808427,13987766.735778445,1172.9738414446006
1174.25925,1097928.3841700016,13987766.73240134,1173.9943059234663
1175.2803450000001,1097928.4200038621,13987766.729079105,1175.0147689252688
1176.3014400000002,1097928.4558727802,13987766.72582016,1176.0352307797973
1177.322535,1097928.4917611233,13987766.722626,1177.0556920203328
1178.34363,1097928.5276526352,13987766.719497405,1178.076153201348
1179.3647250000001,1097928.5635310605,13987766.71643514,1179.096614877316
1180.3858200000002,1097928.599380143,13987766.713440001,1180.11707760271
1181.406915,1097928.635183627,13987766.710512748,1181.1375419320025
