ARC_LENGTH_m,MD_m,EASTING,NORTHING,TVD_m
769.9056300000001,768.6677988875863,1097932.8960586458,13987757.002398552,768.5396464186723
770.926725,769.6870680812066,1097932.8788911963,13987756.94635527,769.5590618454156
771.9478200000001,770.7064305647123,1097932.8623448336,13987756.891769672,770.5785695323045
772.968915,771.7258987567327,1097932.8461392398,13987756.838722501,771.5981659454503
773.9900100000001,772.7454809929936,1097932.8299371088,13987756.78724746,772.6178434634719
775.011105,773.7651856092199,1097932.8134011312,13987756.737378232,773.637594464987
776.0322000000001,774.7850209411381,1097932.7961940009,13987756.689148529,774.6574113286147
777.053295,775.8049953244728,1097932.7779784093,13987756.64259203,775.6772864329724
778.0743900000001,776.8251170949501,1097932.758417049,13987756.597742438,776.6972121566793
779.095485,777.8453921637802,1097932.737193403,13987756.554609338,777.7171802601055
780.1165800000001,778.8657891903985,1097932.7143104097,13987756.512831958,778.7371730044815
781.1376750000001,779.8862476513652,1097932.6900212641,13987756.471759371,779.7571652094512
782.1587700000001,780.9067062427162,1097932.6645858553,13987756.430732895,780.7771314956271
783.1798650000001,781.9271036604856,1097932.638264072,13987756.389093846,781.797046483621
784.2009600000001,782.9473786007082,1097932.6113158031,13987756.346183537,782.8168847940444
785.2220550000001,783.9674697594191,1097932.5840009386,13987756.301343294,783.8366210475097
786.24315,784.9873158725039,1097932.5565792895,13987756.253914785,784.8562298798746
787.2642450000001,786.0068846588664,1097932.529254509,13987756.203501388,785.8756970153805
788.28534,787.0262239444862,1097932.5020750293,13987756.150429789,786.8950388257985
789.3064350000001,788.0453952793254,1097932.4750626918,13987756.095150597,787.9142769334494
790.32753,789.0644602133443,1097932.448239336,13987756.038114404,788.9334329606532
791.3486250000001,790.0834802965055,1097932.4216268035,13987755.979771832,789.9525285297314
792.36972,791.1025170787699,1097932.3952469341,13987755.920573475,790.9715852630039
793.3908150000001,792.1216321100991,1097932.369121569,13987755.86096994,791.9906247827915
794.41191,793.1408826731581,1097932.3432621462,13987755.801397795,793.0096679036099
795.4330050000001,794.1602730014096,1097932.317550791,13987755.742119048,794.0287253976867
796.4541,795.1797713944633,1097932.2917820357,13987755.683277477,795.0478012349213
797.4751950000001,796.199345471371,1097932.2657487534,13987755.62501461,796.0668992563831
798.49629,797.2189628511836,1097932.2392438187,13987755.567471994,797.0860233031409
799.5173850000001,798.2385911529526,1097932.2120601032,13987755.510791158,798.1051772162635
800.53848,799.2581979957296,1097932.1839904818,13987755.455113644,799.1243648368203
801.5595750000001,800.2777510357442,1097932.1548278355,13987755.400580976,800.1435899957387
802.58067,801.2972291420962,1097932.1243676494,13987755.347333085,801.1628534654252
803.6017650000001,802.3166380773436,1097932.092411652,13987755.295506077,802.1821486825896
804.6228600000001,803.3359875526294,1097932.0587624868,13987755.245235473,803.20146800689
805.6439550000001,804.355287279097,1097932.0232227987,13987755.196656812,804.2208037979852
806.6650500000001,805.3745469678895,1097931.9855952314,13987755.149905626,805.2401484155337
807.6861450000001,806.3937763301502,1097931.9456824297,13987755.10511744,806.2594942191937
808.7072400000001,807.4129850770222,1097931.9032870375,13987755.062427793,807.2788335686237
809.728335,808.4321820453913,1097931.8582224695,13987755.021966426,808.2981583336699
810.7494300000001,809.4513670076655,1097931.8104137958,13987754.983802974,809.3174553057022
811.770525,810.4705343709078,1097931.7598521789,13987754.947971513,810.3367082700954
812.7916200000001,811.4896784721432,1097931.7065296448,13987754.914505647,811.355900972985
813.812715,812.5087936483958,1097931.650438218,13987754.883438982,812.3750171605056
814.8338100000001,813.5278742366908,1097931.591569924,13987754.85480513,813.3940405787931
815.854905,814.5469145740522,1097931.5299167882,13987754.828637702,814.4129549739822
816.8760000000001,815.5659090089324,1097931.4654715306,13987754.804969484,815.4317441518824
817.897095,816.5848537563307,1097931.3983403868,13987754.783700451,816.4504016651968
818.9181900000001,817.603748951049,1097931.3288679807,13987754.76445166,817.4689415353887
819.939285,818.6225952223001,1097931.257429003,13987754.746808978,818.4873803656774
820.9603800000001,819.6413931992967,1097931.184398145,13987754.730358278,819.5057347592831
821.981475,820.6601435112515,1097931.1101500972,13987754.71468543,820.5240213194248
823.0025700000001,821.6788467873771,1097931.035059551,13987754.699376302,821.5422566493223
824.023665,822.6975036568863,1097930.9595011978,13987754.684016762,822.5604573521952
825.0447600000001,823.7161143851262,1097930.8838106657,13987754.66822398,823.578637925852
826.065855,824.7346759878179,1097930.8079747204,13987754.651894582,824.5967940650348
827.0869500000001,825.7531837717829,1097930.7317966686,13987754.635072164,825.6149115763995
828.1080450000001,826.7716330286179,1097930.655078183,13987754.617801625,826.6329761785136
829.1291400000001,827.790019049921,1097930.5776209366,13987754.600127878,827.6509735899454
830.1502350000001,828.8083371272887,1097930.499226602,13987754.582095822,828.6688895292629
831.1713300000001,829.826582552319,1097930.4196968516,13987754.563750368,829.6867097150342
832.1924250000001,830.8447506598546,1097930.33883517,13987754.545136133,830.7044200025219
833.21352,831.8628415321515,1097930.2566439246,13987754.526266612,831.7220212529944
834.2346150000001,832.8808642215015,1097930.173501265,13987754.507096522,832.7395426809294
835.25571,833.8988287767208,1097930.0898270884,13987754.487574026,833.757016650702
836.2768050000001,834.9167452466268,1097930.0060412914,13987754.467647301,834.7744755266889
837.2979,835.9346236800357,1097929.9225637706,13987754.447264515,835.7919516732652
838.3189950000001,836.9524741257649,1097929.839814423,13987754.426373841,836.8094774548075
839.34009,837.9703066326308,1097929.7582131457,13987754.404923448,837.8270852356914
840.3611850000001,838.9881336978415,1097929.6781540522,13987754.382877983,838.8448053071373
841.38228,840.0059874832411,1097929.5998241794,13987754.360334398,839.8626513094915
842.4033750000001,841.023909618364,1097929.5233108627,13987754.337453328,840.8806288664086
843.42447,842.0419417933525,1097929.4487008008,13987754.314395832,841.8987435502238
844.4455650000001,843.0601256983495,1097929.3760806918,13987754.29132296,842.9170009332724
845.46666,844.0785030234965,1097929.3055372336,13987754.26839576,843.9354065878896
846.4877550000001,845.0971154589367,1097929.2371571246,13987754.24577529,844.9539660864109
847.50885,846.1160043313494,1097929.1710258906,13987754.223623028,845.972684927684
848.5299450000001,847.1351805542096,1097929.1071309722,13987754.202136131,846.9915624613758
849.5510400000001,848.1546021460867,1097929.045289216,13987754.181573791,848.0105873424449
850.5721350000001,849.174221829366,1097928.9853003898,13987754.162201423,849.0297471550257
851.5932300000001,850.1939923264327,1097928.9269642602,13987754.144284438,850.0490294832534
852.6143250000001,851.2138663596719,1097928.8700805937,13987754.128088249,851.0684219112628
853.6354200000001,852.2337966514687,1097928.814449158,13987754.113878265,852.0879120231882
854.6565150000001,853.2537359242085,1097928.7598697199,13987754.1019199,853.1074874031648
855.6776100000001,854.2736406684534,1097928.706134796,13987754.092448112,854.1271348044165
856.698705,855.2934937212165,1097928.6529862138,13987754.085484928,855.1468351705878
857.7198000000001,856.3132891646492,1097928.600144166,13987754.080961492,856.1665669656892
858.740895,857.3330211229314,1097928.5473287636,13987754.078808611,857.1863086444633
859.7619900000001,858.352683720244,1097928.494260118,13987754.0789571,858.2060386616532
860.783085,859.3722710807672,1097928.4406583405,13987754.081337756,859.225735472001
861.8041800000001,860.3917773286817,1097928.3862435424,13987754.085881386,860.2453775302499
862.825275,861.4111968185998,1097928.3307389158,13987754.092517387,861.264943519354
863.8463700000001,862.4305366799583,1097928.274038435,13987754.10109676,862.2844247739718
864.867465,863.4498232613341,1097928.2162930085,13987754.111352572,863.3038316626738
865.8885600000001,864.469084498381,1097928.1576747627,13987754.123008152,864.3231761258126
866.909655,865.488348326753,1097928.0983558232,13987754.135786833,865.3424701037395
867.9307500000001,866.5076426821041,1097928.0385083163,13987754.149411941,866.3617255368074
868.951845,867.5269955000883,1097927.978304368,13987754.163606813,867.3809543653684
869.9729400000001,868.5464347163596,1097927.9179161037,13987754.17809477,868.4001685297744
870.994035,869.565980419343,1097927.8574831672,13987754.192632338,869.4193777943469
872.0151300000001,870.5856060147152,1097927.7969519657,13987754.207173513,870.438578978318
873.0362250000001,871.6052677146379,1097927.7361977352,13987754.221745005,871.4577641331703
874.0573200000001,872.6249217043837,1097927.675095602,13987754.236373652,872.4769253029311
875.0784150000001,873.644524169225,1097927.6135206912,13987754.251086289,873.4960545316271
876.0995100000001,874.6640312944336,1097927.5513481281,13987754.265909743,874.5151438632851
877.1206050000001,875.6833992652818,1097927.488453038,13987754.280870846,875.5341853419313
878.1417000000001,876.702585271441,1097927.424713776,13987754.295994932,876.5531712384458
879.1627950000001,877.7215867199892,1097927.3601379984,13987754.311247282,877.5721029071768
880.18389,878.7404539497924,1097927.29490354,13987754.326514121,878.5909936576008
881.2049850000001,879.7592409072985,1097927.2291998356,13987754.3416763,879.6098576140004
882.22608,880.7780015389545,1097927.1632163192,13987754.35661467,880.628708900657
883.2471750000001,881.7967897912079,1097927.0971424247,13987754.371210068,881.6475616418525
884.26827,882.815659610506,1097927.031167586,13987754.385343347,882.6664299618687
885.2893650000001,883.8346649432962,1097926.965481238,13987754.398895346,883.6853279849879
886.31046,884.8538496661776,1097926.9002766544,13987754.411746472,884.7042694798868
887.3315550000001,885.8732058208751,1097926.8357668808,13987754.42377483,885.7232663847549
888.35265,886.8927088177094,1097926.7721713055,13987754.434857797,886.7423300504636
889.3737450000001,887.912334059315,1097926.7097093193,13987754.444872731,887.761471827612
890.39484,888.9320569483267,1097926.6486003136,13987754.453697016,888.7807030668
891.4159350000001,889.9518528873801,1097926.5890636793,13987754.461208023,889.8000351186274
892.43703,890.9716972791093,1097926.5313188077,13987754.467283115,890.8194793336935
893.4581250000001,891.9915659467982,1097926.475581084,13987754.471810248,891.8390467270032
894.47922,893.0114475851274,1097926.421943329,13987754.475001188,892.8587380447292
895.5003150000001,894.0313458349,1097926.3703560412,13987754.477443703,893.8785421089912
896.5214100000001,895.0512651754192,1097926.3207617337,13987754.47974664,894.89844707295
897.5425050000001,896.0712100859895,1097926.2731029224,13987754.482518874,895.9184410897678
898.5636000000001,897.0911850459139,1097926.2273221202,13987754.486369262,896.9385123126056
899.5846950000001,898.1111945344962,1097926.1833618418,13987754.49190666,897.9586488946248
900.6057900000001,899.13124303104,1097926.141164601,13987754.49973993,898.9788389889868
901.6268850000001,900.1513330587777,1097926.1005954992,13987754.510339163,899.9990690721935
902.6479800000001,901.1714586258059,1097926.0611826424,13987754.523570322,901.0193183219413
903.669075,902.1916114237454,1097926.0223624618,13987754.53913504,902.0395639303434
904.6901700000001,903.211783144168,1097925.9835713848,13987754.55673494,903.0597830894719
905.711265,904.231965478646,1097925.9442458407,13987754.576071648,904.0799529913986
906.7323600000001,905.2521501187518,1097925.9038222572,13987754.596846785,905.1000508281958
907.753455,906.2723287560577,1097925.8617370627,13987754.618761983,906.1200537919352
908.7745500000001,907.2924932127926,1097925.8174479285,13987754.641516222,907.1399401551314
909.795645,908.3126382831665,1097925.7708957233,13987754.664748376,908.159712766595
910.8167400000001,909.3327617150886,1097925.7225015406,13987754.68803761,909.1793989002441
911.837835,910.3528613834666,1097925.6727071225,13987754.7109605,910.1990268801981
912.8589300000001,911.3729351632094,1097925.6219542108,13987754.733093636,911.2186250305776
913.880025,912.3929809292247,1097925.5706845475,13987754.754013594,912.2382216755025
914.9011200000001,913.4129965564211,1097925.5193398746,13987754.773296965,913.2578451390933
915.922215,914.4329799198218,1097925.4683619328,13987754.790520336,914.277523745303
916.9433100000001,915.4529326276052,1097925.4181547298,13987754.805439241,915.2972803843428
917.964405,916.4728698416461,1097925.3689852788,13987754.818458905,916.3171182185291
918.9855000000001,917.4928097988142,1097925.3210895115,13987754.830131937,917.3370359344125
920.0065950000001,918.5127707359796,1097925.2747033609,13987754.84101096,918.357032218543
921.0276900000001,919.5327708900123,1097925.2300627588,13987754.851648588,919.3771057574714
922.0487850000001,920.552828497782,1097925.1874036375,13987754.862597432,920.3972552377476
923.0698800000001,921.5729617961587,1097925.1469619297,13987754.874410119,921.4174793459223
924.0909750000001,922.5931877646374,1097925.108946862,13987754.887612667,922.4377762037643
925.1120700000001,923.6135013989319,1097925.073100744,13987754.902266165,923.4581340584728
926.1331650000001,924.6338789881421,1097925.0387685741,13987754.918036073,924.4785327546998
927.15426,925.6542962247852,1097925.005282678,13987754.934575237,925.4989518691276
928.1753550000001,926.6747288013785,1097924.9719753827,13987754.951536499,926.5193709784381
929.19645,927.6951524104389,1097924.938179015,13987754.968572706,927.5397696593137
930.2175450000001,928.7155427444839,1097924.903225901,13987754.985336695,928.5601274884357
931.23864,929.735875501156,1097924.866448518,13987755.001481358,929.5804240476313
932.2597350000001,930.7561344456827,1097924.8274162808,13987755.016728787,930.6006470162077
933.28083,931.7763277424655,1097924.78641518,13987755.031010328,931.6208085630639
934.3019250000001,932.796468150665,1097924.7438661521,13987755.044296764,932.6409254688845
935.32302,933.8165684294413,1097924.7001901334,13987755.056558864,933.6610145143537
936.3441150000001,934.8366413379542,1097924.6558080579,13987755.067767393,934.6810924801557
937.36521,935.8566996353649,1097924.6111408626,13987755.077893134,935.7011761469753
938.3863050000001,936.8767560808327,1097924.5666094825,13987755.086906852,936.7212822954966
939.4074,937.8968235188515,1097924.522623222,13987755.094805181,937.7414268187415
940.4284950000001,938.9169159555386,1097924.4794330513,13987755.10193687,938.7616135262141
941.4495900000001,939.9370482357383,1097924.4371756178,13987755.10890489,939.7818375027452
942.4706850000001,940.957235222895,1097924.395985034,13987755.116317859,940.8020936396904
943.4917800000001,941.9774917804524,1097924.3559954131,13987755.124784386,941.822376828405
944.5128750000001,942.9978327718554,1097924.3173408671,13987755.13491309,942.8426819602447
945.5339700000001,944.0182730605474,1097924.280155509,13987755.147312582,943.8630039265643
946.5550650000001,945.0388274756407,1097924.244573036,13987755.162590666,944.8833376170063
947.5761600000001,946.0594969249804,1097924.2105588906,13987755.181027917,945.9036772266847
948.5972550000001,947.0802470989726,1097924.1776528677,13987755.20207708,946.9240151937242
949.6183500000001,948.1010382038812,1097924.1453284803,13987755.225061992,947.9443436826465
950.639445,949.1218304459712,1097924.1130592418,13987755.24930649,948.9646548579738
951.6605400000001,950.1425840315061,1097924.0803186642,13987755.274134409,949.9849408842276
952.681635,951.1632591667504,1097924.046580261,13987755.298869584,951.0051939259303
953.7027300000001,952.1838160579687,1097924.011317545,13987755.322835855,952.025406147604
954.723825,953.20421906738,1097923.9740621387,13987755.345406156,953.0455710251267
955.7449200000001,954.2244769727814,1097923.9349666927,13987755.366478162,954.0656960491227
956.766015,955.2446254589285,1097923.8945600784,13987755.386267439,955.0857972003496
957.7871100000001,956.2647005866418,1097923.8533764242,13987755.404993998,956.1058905782271
958.808205,957.2847384167412,1097923.8119498584,13987755.422877839,957.1259922821744
959.8293000000001,958.3047750100476,1097923.7708145105,13987755.440138975,958.146118411612
960.850395,959.3248464273811,1097923.730504509,13987755.456997413,959.1662850659593
961.8714900000001,960.3449886202822,1097923.6915524607,13987755.473673435,960.1865082781762
962.892585,961.3652194531741,1097923.6542391158,13987755.49043272,961.2067930813241
963.9136800000001,962.3855186840211,1097923.6183146061,13987755.507636629,962.227121333562
964.9347750000001,963.4058612460958,1097923.5834618795,13987755.52565861,963.2474719588547
965.9558700000001,964.426222072672,1097923.5493638853,13987755.544872126,964.2678238811673
966.9769650000001,965.4465760970226,1097923.5157035727,13987755.565650634,965.2881560244646
967.9980600000001,966.4668982524205,1097923.4821638896,13987755.588367589,966.3084473127115
969.0191550000001,967.4871634721397,1097923.4484277861,13987755.61339646,967.3286766698735
970.0402500000001,968.50734962868,1097923.4142018075,13987755.64102387,968.3488259598857
971.0613450000001,969.5274599920007,1097923.3793964006,13987755.670786202,969.3689024505668
972.0824400000001,970.5475108311699,1097923.3440263746,13987755.701835843,970.3889264121323
973.1035350000001,971.5675185203835,1097923.3081073812,13987755.733322062,971.4089182199511
974.1246300000001,972.5874994338373,1097923.271655074,13987755.764394136,972.4288982493939
975.1457250000001,973.6074699457274,1097923.2346851055,13987755.794201342,973.4488868758299
976.16682,974.6274464302497,1097923.1972131277,13987755.82189296,974.468904474629
977.1879150000001,975.6474452596822,1097923.1592556771,13987755.846623609,975.48897132972
978.20901,976.667482633468,1097923.1209088636,13987755.86802998,976.5090994856706
979.2301050000001,977.6875744433005,1097923.0824104897,13987755.886607125,977.5292863159327
980.2512,978.7077365491215,1097923.0440129752,13987755.902938664,978.5495276803456
981.2722950000001,979.7279848108732,1097923.0059687402,13987755.9176082,979.5698194387481
982.29339,980.7483350884977,1097922.9685302055,13987755.931199348,980.5901574509787
983.3144850000001,981.7688032419377,1097922.9319497913,13987755.944295723,981.6105375768773
984.33558,982.7894051311347,1097922.8964799172,13987755.95748093,982.6309556762816
985.3566750000001,983.8101518885286,1097922.8623487675,13987755.971295353,983.6514075507839
986.37777,984.8310211583538,1097922.829612843,13987755.985973133,984.6718885893683
987.3988650000001,985.8519761248878,1097922.7982545127,13987756.001616176,985.6923940028588
988.4199600000001,986.8729799151827,1097922.7682558529,13987756.01832587,986.712919001374
989.4410550000001,987.8939956562905,1097922.739598939,13987756.03620359,987.733458795032
990.4621500000001,988.9149864752637,1097922.712265847,13987756.055350726,988.7540085939521
991.4832450000001,989.9359154991549,1097922.6862386528,13987756.07586866,989.7745636082528
992.5043400000001,990.9567462889781,1097922.6614993236,13987756.09785614,990.7951191088412
993.5254350000001,991.9774656552404,1097922.638023994,13987756.121270252,991.8156736233558
994.5465300000001,992.9980949272965,1097922.6157801414,13987756.145857815,992.8362305147513
995.5676250000001,994.0186582332844,1097922.5947345407,13987756.17134858,993.8567935380288
996.5887200000001,995.0391797013413,1097922.5748539658,13987756.197472302,994.8773664481893
997.6098150000001,996.0596834596043,1097922.5561051918,13987756.223958729,995.8979530002332
998.6309100000001,997.0801936362116,1097922.5384549939,13987756.250537632,996.9185569491624
999.652005,998.1007343593,1097922.5218701463,13987756.276938757,997.9391820499776
1000.6731000000001,999.1213255813221,1097922.5062887422,13987756.302936127,998.9598308477579
1001.694195,1000.1419634729947,1097922.4914855284,13987756.328555932,999.9804989967292
1002.7152900000001,1001.1626357979342,1097922.4771775051,13987756.353913477,1001.0011797151257
1003.736385,1002.1833303100822,1097922.4630816067,13987756.379124176,1002.0218662183781
1004.7574800000001,1003.2040347633806,1097922.4489147675,13987756.40430345,1003.0425517219182
1005.778575,1004.2247369117707,1097922.4343939216,13987756.42956671,1004.0632294411761
1006.7996700000001,1005.2454245091944,1097922.4192360032,13987756.455029372,1005.0838925915832
1007.820765,1006.2660855852306,1097922.403165025,13987756.480803134,1006.1045345801544
1008.8418600000001,1007.2867178567855,1097922.3861537487,13987756.50686878,1007.1251555471592
1009.862955,1008.3073310605346,1097922.3684835813,13987756.533044705,1008.1457639873039
1010.8840500000001,1009.3279356820939,1097922.3504551589,13987756.559139166,1009.166368915852
1011.9051450000001,1010.3485422070803,1097922.3323691194,13987756.584960433,1010.1869793480679
1012.9262400000001,1011.3691611211099,1097922.3145260995,13987756.610316766,1011.2076042992152
1013.9473350000001,1012.3898029097995,1097922.2972267363,13987756.635016436,1012.2282527845578
1014.9684300000001,1013.4104780587659,1097922.2807716671,13987756.658867702,1013.2489338193599
1015.9895250000001,1014.4311949768625,1097922.2654105169,13987756.68171717,1014.2696546135422
1017.0106200000001,1015.4519524624451,1097922.251156846,13987756.703588855,1015.2904140225597
1018.0317150000001,1016.4727465358187,1097922.2379559777,13987756.724558057,1016.3112084868903
1019.0528100000001,1017.493573217013,1097922.2257532272,13987756.74470008,1017.332034446772
1020.0739050000001,1018.5144285260579,1097922.2144939112,13987756.764090238,1018.3528883424441
1021.0950000000001,1019.5353084829837,1097922.2041233454,13987756.78280383,1019.373766614145
1022.1160950000001,1020.5562091078193,1097922.1945868453,13987756.800916163,1020.394665702113
1023.13719,1021.5771264726646,1097922.185834763,13987756.818501757,1021.4155820865273
1024.158285,1022.5980579239888,1097922.1779406874,13987756.835615888,1022.4365132250792
1025.17938,1023.6190021268027,1097922.1711057168,13987756.852293922,1023.4574575868563
1026.200475,1024.6399578070234,1097922.1655368414,13987756.868570307,1024.4784136876638
1027.2215700000002,1025.6609236905679,1097922.1614410493,13987756.88447949,1025.499380043307
1028.242665,1026.681898503353,1097922.159025329,13987756.90005591,1026.5203551695906
1029.26376,1027.702880971297,1097922.15849667,13987756.915334022,1027.5413375823216
1030.284855,1028.7238698203091,1097922.16006206,13987756.930348264,1028.5623257972986
1031.3059500000002,1029.7448631739526,1097922.163882324,13987756.945088815,1029.5833178405583
1032.327045,1030.7658569095004,1097922.1699461294,13987756.959380735,1030.6043099116953
1033.34814,1031.7868463807033,1097922.178202022,13987756.973010609,1031.6252977846327
1034.3692350000001,1032.807826941311,1097922.1885985467,13987756.985765016,1032.6462772332923
1035.3903300000002,1033.828793945074,1097922.2010842492,13987756.99743055,1033.6672440315979
1036.411425,1034.8497427457417,1097922.215607674,13987757.00779379,1034.6881939534708
1037.43252,1035.8706686970654,1097922.2321173677,13987757.016641319,1035.7091227728347
1038.4536150000001,1036.8915674459577,1097922.2505548927,13987757.023768814,1036.7300265014796
1039.4747100000002,1037.912439807028,1097922.2707387577,13987757.029132357,1037.7509053441836
1040.495805,1038.9332910146256,1097922.2923822238,13987757.03282518,1038.7717630918312
1041.5169,1039.9541264455288,1097922.315195161,13987757.034944944,1039.7926036508723
1042.5379950000001,1040.974951476513,1097922.3388874389,13987757.035589315,1040.8134309277543
1043.5590900000002,1041.9957714843556,1097922.3631689276,13987757.034855949,1041.834248828926
1044.580185,1043.0165918458322,1097922.3877494966,13987757.032842508,1042.8550612608356
1045.60128,1044.037417934638,1097922.4123391088,13987757.02964666,1043.8758721278527
1046.6223750000001,1045.0582504740803,1097922.4367867247,13987757.025369111,1044.8966821982992
1047.64347,1046.0790761832613,1097922.4613598883,13987757.02011975,1045.9174827965794
1048.664565,1047.0998791557886,1097922.4864046196,13987757.014010191,1046.938263476562
1049.68566,1048.1206434852675,1097922.5122669383,13987757.00715204,1047.9590137921143
1050.7067550000002,1049.1413532653053,1097922.5392928643,13987756.999656904,1048.979723297104
1051.72785,1050.1619925895075,1097922.5678284168,13987756.9916364,1050.000381545399
1052.748945,1051.1825455514816,1097922.598219616,13987756.983202131,1051.0209780908674
1053.77004,1052.2029982612298,1097922.6307824522,13987756.974462442,1052.0415034270611
1054.7911350000002,1053.2233636741134,1097922.665433118,13987756.965482151,1053.0619605580528
1055.81223,1054.2436738321023,1097922.7018035543,13987756.956295134,1054.082361382688
1056.833325,1055.263961184992,1097922.7395196317,13987756.946934605,1055.102717989871
1057.8544200000001,1056.284258182578,1097922.778207218,13987756.937433783,1056.1230424685027
1058.8755150000002,1057.3045972746554,1097922.8174921826,13987756.92782588,1057.1433469074852
1059.89661,1058.32501091102,1097922.8570003943,13987756.918144114,1058.1636433957208
1060.917705,1059.3455314911516,1097922.89635809,13987756.9084216,1059.1839440090778
1061.9388000000001,1060.3661731049783,1097922.935325706,13987756.898656731,1060.2042560803202
1062.9598950000002,1061.386904384606,1097922.973996854,13987756.888761653,1061.2245751663274
1063.98099,1062.4076870275878,1097923.012515972,13987756.878635358,1062.244895027578
1065.002085,1063.4284827314787,1097923.051027499,13987756.868176848,1063.265209424551
1066.0231800000001,1064.4492531938315,1097923.0896758726,13987756.857285108,1064.2855121177242
1067.0442750000002,1065.4699601122,1097923.1286055313,13987756.845859142,1065.3057968675766
1068.06537,1066.4905651841384,1097923.1679609139,13987756.833797945,1066.3260574345868
1069.086465,1067.5110333449,1097923.2078828625,13987756.821019033,1067.3462878821092
1070.1075600000001,1068.5313633329095,1097923.248474682,13987756.807633422,1068.3664854356748
1071.128655,1069.5515740021767,1097923.2898173402,13987756.793867264,1069.3866492025618
1072.14975,1070.571684473508,1097923.331991507,13987756.779948227,1070.4067783150062
1073.170845,1071.5917138677087,1097923.3750778534,13987756.76610399,1071.4268719052448
1074.1919400000002,1072.611681305585,1097923.4191570496,13987756.75256222,1072.4469291055125
1075.213035,1073.6316059079434,1097923.4643097667,13987756.739550596,1073.466949048046
1076.23413,1074.651506773381,1097923.5106158908,13987756.727296734,1074.4869308896298
1077.255225,1075.6713995816026,1097923.5580346154,13987756.71601915,1075.5068775660857
1078.2763200000002,1076.691292937127,1097923.6062753662,13987756.705917548,1076.5267998337215
1079.297415,1077.7111945673566,1097923.655016604,13987756.69718929,1077.5467094183546
1080.31851,1078.7311121996959,1097923.703936791,13987756.690031745,1078.5666180458031
1081.3396050000001,1079.7510535615484,1097923.752714389,13987756.684642281,1079.5865374418845
1082.3607000000002,1080.771026380317,1097923.801027859,13987756.681218259,1080.6064793324163
1083.381795,1081.791038383405,1097923.8485556631,13987756.679957049,1081.6264554432157
1084.40289,1082.811095487333,1097923.8950241464,13987756.681010008,1082.6464756886983
1085.4239850000001,1083.8311881551845,1097923.9405682755,13987756.68413582,1083.6665345254098
1086.4450800000002,1084.8512990218476,1097923.9855300111,13987756.688894289,1084.6866185794545
1087.466175,1085.871410661257,1097924.030252926,13987756.694843642,1085.7067144159653
1088.48727,1086.8915056473486,1097924.0750805927,13987756.701542133,1086.7268086000781
1089.5083650000001,1087.9115665540564,1097924.1203565833,13987756.708547994,1087.7468876969251
1090.5294600000002,1088.931575955316,1097924.1664244703,13987756.715419466,1088.766938271641
1091.550555,1089.9515166596204,1097924.21362407,13987756.721715901,1089.786947030693
1092.57165,1090.9713918920343,1097924.26196818,13987756.727092978,1090.806912982615
1093.5927450000001,1091.9912408374869,1097924.310893623,13987756.731376052,1091.826856803664
1094.61384,1093.0111063399213,1097924.3597786126,13987756.734407749,1092.8468013748468
1095.634935,1094.0310312432812,1097924.4080013637,13987756.73603069,1093.86676957717
1096.65603,1095.0510583915081,1097924.4549400904,13987756.736087497,1094.8867842916404
1097.6771250000002,1096.0712306285461,1097924.499973007,13987756.734420795,1095.906868399265
1098.69822,1097.0915907983372,1097924.5424783283,13987756.730873203,1096.9270447810495
1099.719315,1098.1121729607016,1097924.581941371,13987756.72532021,1097.9473322259714
1100.74041,1099.1329493667395,1097924.618601074,13987756.71786859,1098.9677207297975
1101.7615050000002,1100.1538657370388,1097924.6530198567,13987756.708724381,1099.988187929218
1102.7826,1101.17486769021,1097924.6857613819,13987756.698094,1101.0087114134178
1103.803695,1102.1959008448625,1097924.7173893116,13987756.686183874,1102.0292687715826
1104.8247900000001,1103.216910819607,1097924.7484673096,13987756.67320042,1103.0498375928967
1105.8458850000002,1104.2378432330531,1097924.7795590379,13987756.659350062,1104.070395466545
1106.86698,1105.2586442685486,1097924.8112237083,13987756.644838117,1105.0909201709549
1107.888075,1106.2792899811948,1097924.8437850534,13987756.629811427,1106.1113994945001
1108.9091700000001,1107.2998005566337,1097924.877218929,13987756.61433046,1107.1318360135829
1109.9302650000002,1108.3201997338447,1097924.9114731788,13987756.59844872,1108.1522334953197
1110.95136,1109.3405112518076,1097924.9464956468,13987756.58221971,1109.1725957068277
1111.972455,1110.3607588495033,1097924.9822341774,13987756.565696945,1110.1929264152232
1112.9935500000001,1111.3809662659119,1097925.0186366145,13987756.548933933,1111.2132293876236
1114.0146450000002,1112.401157240013,1097925.0556508023,13987756.531984175,1112.2335083911455
1115.03574,1113.421352791535,1097925.0932230768,13987756.51491294,1113.2537672280623
1116.056835,1114.441558470926,1097925.1312911897,13987756.497852338,1114.2740099006467
1117.0779300000002,1115.4617743659812,1097925.1697898633,13987756.480958099,1115.2942404817973
1118.099025,1116.4820005582606,1097925.2086538153,13987756.464385977,1116.3144630444929
1119.12012,1117.5022371293257,1097925.2478177648,13987756.448291728,1117.3346816617131
1120.141215,1118.5224841607373,1097925.2872164298,13987756.432831109,1118.3549004064366
1121.1623100000002,1119.5427417340563,1097925.3267845286,13987756.418159874,1119.3751233516427
1122.183405,1120.563009852546,1097925.3664578618,13987756.404430725,1120.3953544921424
