MD_m,EASTING_m,NORTHING_m,TVD_m,MD_m_plus_offset
769.9056300000001,334649.94039054343,4263468.313642658,769.7776554951962,2406.4835100000005
770.926725,334649.93536904093,4263468.297077193,770.7988935184728,2407.504605
771.9478200000001,334649.9304300811,4263468.280986068,771.820111066121,2408.5257
772.968915,334649.9254705744,4263468.265379598,772.8412921290183,2409.546795
773.9900100000001,334649.9203874312,4263468.250268099,773.862420698042,2410.5678900000003
775.011105,334649.9150775619,4263468.2356618885,774.8834807640699,2411.5889850000003
776.0322000000001,334649.9094378768,4263468.22157128,775.9044563179793,2412.6100800000004
777.053295,334649.9033652862,4263468.208006589,776.9253313506478,2413.6311750000004
778.0743900000001,334649.89677325834,4263468.194958795,777.9460945855491,2414.6522700000005
779.095485,334649.88969111274,4263468.18228358,778.9667678590349,2415.6733650000006
780.1165800000001,334649.8821976474,4263468.16977885,779.98738714951,2416.6944600000006
781.1376750000001,334649.87437184586,4263468.157242285,781.0079884884009,2417.715555
782.1587700000001,334649.8662926916,4263468.144471574,782.0286079071348,2418.7366500000003
783.1798650000001,334649.85803916823,4263468.131264398,783.0492814371386,2419.7577450000003
784.2009600000001,334649.84969025914,4263468.117418444,784.0700451098389,2420.7788400000004
785.2220550000001,334649.8413244145,4263468.1027339315,785.0909343909736,2421.7999350000005
786.24315,334649.8329924737,4263468.0871422775,786.1119554689924,2422.82103
787.2642450000001,334649.82470483356,4263468.070767063,787.1330716486981,2423.842125
788.28534,334649.81646867376,4263468.053747165,788.1542428230438,2424.86322
789.3064350000001,334649.80829117366,4263468.036221458,789.175428884983,2425.8843150000002
790.32753,334649.8001795126,4263468.01832881,790.1965897274687,2426.9054100000003
791.3486250000001,334649.79214086995,4263468.000208099,791.2176852434545,2427.9265050000004
792.36972,334649.7841824253,4263467.981998198,792.2386753258936,2428.9476000000004
793.3908150000001,334649.7763029742,4263467.963826623,793.2595289160964,2429.9686950000005
794.41191,334649.7684548437,4263467.945757943,794.2802651074767,2430.9897900000005
795.4330050000001,334649.7605743525,4263467.927835043,795.3009202711951,2432.0108850000006
796.4541,334649.7525978042,4263467.910100788,796.3215307944724,2433.03198
797.4751950000001,334649.74446150224,4263467.892598042,797.3421330645306,2434.0530750000003
798.49629,334649.73610175034,4263467.875369669,798.3627634685905,2435.0741700000003
799.5173850000001,334649.7274548521,4263467.858458532,799.3834583938732,2436.0952650000004
800.53848,334649.71845715423,4263467.841907482,800.4042535173043,2437.1163600000004
801.5595750000001,334649.7090464223,4263467.825758864,801.4251611589184,2438.1374550000005
802.58067,334649.69916212786,4263467.810054425,802.4461655526464,2439.15855
803.6017650000001,334649.68874384376,4263467.794835868,803.4672492661884,2440.179645
804.6228600000001,334649.6777311426,4263467.780144906,804.4883948672442,2441.20074
805.6439550000001,334649.66606359725,4263467.766023242,805.5095849235138,2442.2218350000003
806.6650500000001,334649.65368078067,4263467.752512587,806.5308020026976,2443.2429300000003
807.6861450000001,334649.64052226534,4263467.739654648,807.5520286724955,2444.2640250000004
808.7072400000001,334649.6265363307,4263467.727486407,808.573248520315,2445.2851200000005
809.728335,334649.611709726,4263467.716023957,809.5944496392519,2446.3062150000005
810.7494300000001,334649.5960398228,4263467.705277628,810.6156213664747,2447.3273100000006
811.770525,334649.5795239933,4263467.695257749,811.6367530391926,2448.348405
812.7916200000001,334649.56215960905,4263467.685974646,812.6578339946149,2449.3695000000002
813.812715,334649.5439440421,4263467.67743865,813.6788535699508,2450.3905950000003
814.8338100000001,334649.52487466444,4263467.669660089,814.6998011024098,2451.4116900000004
815.854905,334649.50495136046,4263467.662646352,815.7206665007024,2452.4327850000004
816.8760000000001,334649.4842306647,4263467.656338656,816.7414525583682,2453.4538800000005
817.897095,334649.46282513434,4263467.650612761,817.7621748111301,2454.474975
818.9181900000001,334649.4408497136,4263467.64534164,818.7828493376808,2455.49607
819.939285,334649.4184193472,4263467.640398271,819.8034922167144,2456.517165
820.9603800000001,334649.3956489793,4263467.635655626,820.8241195269242,2457.5382600000003
821.981475,334649.37265355437,4263467.6309866775,821.8447473470029,2458.5593550000003
823.0025700000001,334649.3495480147,4263467.626264406,822.865391755334,2459.5804500000004
824.023665,334649.32641414437,4263467.621388293,823.8860639849603,2460.6015450000004
825.0447600000001,334649.3032166594,4263467.616351415,824.9067581621022,2461.6226400000005
826.065855,334649.2798944536,4263467.611167499,825.9274646395459,2462.6437350000006
827.0869500000001,334649.25638642,4263467.6058502635,826.9481737700777,2463.6648300000006
828.1080450000001,334649.2326314522,4263467.600413432,827.9688759064841,2464.685925
829.1291400000001,334649.2085684438,4263467.59487073,828.9895614015518,2465.7070200000003
830.1502350000001,334649.18413628783,4263467.589235877,830.0102206080661,2466.7281150000003
831.1713300000001,334649.15928004717,4263467.583521636,831.030844919742,2467.7492100000004
832.1924250000001,334649.1340451867,4263467.577725184,832.0514426708093,2468.7703050000005
833.21352,334649.10855882,4263467.571831012,833.072035971831,2469.7914
834.2346150000001,334649.0829504291,4263467.5658232495,834.0926473329686,2470.812495
835.25571,334649.0573494957,4263467.559686018,835.1132992643829,2471.83359
836.2768050000001,334649.03188550205,4263467.553403448,836.134014276236,2472.8546850000002
837.2979,334649.0066879299,4263467.546959666,837.1548148786887,2473.8757800000003
838.3189950000001,334648.98188623437,4263467.540338813,838.1757235663671,2474.8968750000004
839.34009,334648.9575862572,4263467.533540195,839.1967492321505,2475.9179700000004
840.3611850000001,334648.9338269807,4263467.526606039,840.2178622563223,2476.9390650000005
841.38228,334648.91063563636,4263467.519586117,841.2390262502191,2477.9601600000005
842.4033750000001,334648.8880394552,4263467.512530198,842.2602048251784,2478.9812550000006
843.42447,334648.8660656687,4263467.5054880595,843.2813615925378,2480.00235
844.4455650000001,334648.8447415081,4263467.49850947,844.3024601636346,2481.0234450000003
845.46666,334648.8240942045,4263467.491644203,845.3234641498059,2482.0445400000003
846.4877550000001,334648.80414681206,4263467.4849434765,846.3443404916178,2483.0656350000004
847.50885,334648.7848715129,4263467.4784761295,847.365096672599,2484.0867300000004
848.5299450000001,334648.76620653825,4263467.472322766,848.3857672344467,2485.1078250000005
849.5510400000001,334648.7480894999,4263467.466564192,849.406387212111,2486.12892
850.5721350000001,334648.73045800993,4263467.46128123,850.426991640543,2487.150015
851.5932300000001,334648.71324968047,4263467.4565546885,851.4476155546929,2488.17111
852.6143250000001,334648.69640212366,4263467.452465384,852.4682939895121,2489.1922050000003
853.6354200000001,334648.67985292414,4263467.449094011,853.4890619206278,2490.2133000000003
854.6565150000001,334648.6635332018,4263467.446493049,854.5099402500933,2491.2343950000004
855.6776100000001,334648.64735929936,4263467.444650477,855.5309177107695,2492.2554900000005
856.698705,334648.6312455038,4263467.443545305,856.5519785610551,2493.2765850000005
857.7198000000001,334648.6151061024,4263467.443156545,857.5731070593487,2494.2976800000006
858.740895,334648.59885538236,4263467.443463206,858.5942874640486,2495.318775
859.7619900000001,334648.5824076307,4263467.444444297,859.6155040335535,2496.3398700000002
860.783085,334648.56567713467,4263467.4460788295,860.6367410262617,2497.3609650000003
861.8041800000001,334648.54858714395,4263467.448341691,861.6579826791702,2498.3820600000004
862.825275,334648.5311446862,4263467.45116925,862.6792130292225,2499.4031550000004
863.8463700000001,334648.51340250095,4263467.454476856,863.7004160042077,2500.4242500000005
864.867465,334648.4954137893,4263467.458179643,864.7215755308114,2501.445345
865.8885600000001,334648.4772317523,4263467.46219275,865.74267553572,2502.46644
866.909655,334648.45890959125,4263467.46643131,866.7636999456195,2503.487535
867.9307500000001,334648.4405005072,4263467.470810464,867.784632687196,2504.5086300000003
868.951845,334648.42205741117,4263467.475245638,868.8054578509984,2505.5297250000003
869.9729400000001,334648.4036031495,4263467.479682651,869.8261765020917,2506.5508200000004
870.994035,334648.38510471635,4263467.484123765,870.846821239753,2507.5719150000004
872.0151300000001,334648.36652302963,4263467.488577386,871.867428094071,2508.5930100000005
873.0362250000001,334648.347819007,4263467.493051922,872.8880330951329,2509.6141050000006
874.0573200000001,334648.32895356626,4263467.4975557765,873.9086722730267,2510.6352000000006
875.0784150000001,334648.3098876251,4263467.502097358,874.9293816578403,2511.6562950000002
876.0995100000001,334648.2905821013,4263467.50668507,875.9501972796616,2512.6773900000003
877.1206050000001,334648.2710064082,4263467.511323414,876.9711485881766,2513.6984850000003
878.1417000000001,334648.25119201466,4263467.515988336,877.9922169660407,2514.7195800000004
879.1627950000001,334648.23119792,4263467.520643127,879.0133624717238,2515.7406750000005
880.18389,334648.21108324715,4263467.525251016,880.0345450677271,2516.76177
881.2049850000001,334648.1909071194,4263467.529775234,881.0557247165517,2517.782865
882.22608,334648.1707286595,4263467.534179008,882.0768613806981,2518.80396
883.2471750000001,334648.15060699073,4263467.53842557,883.0979150226682,2519.8250550000002
884.26827,334648.1306012856,4263467.542478147,884.1188461085284,2520.8461500000003
885.2893650000001,334648.11077353166,4263467.546299748,885.1396437002511,2521.8672450000004
886.31046,334648.09118999005,4263467.549853055,886.1603402773043,2522.8883400000004
887.3315550000001,334648.07191727933,4263467.553100724,887.1809719500577,2523.9094350000005
888.35265,334648.05302201834,4263467.556005411,888.2015748288808,2524.9305300000005
889.3737450000001,334648.03457082564,4263467.558529768,889.2221850241428,2525.9516250000006
890.39484,334648.0166303197,4263467.560636453,890.242838646213,2526.97272
891.4159350000001,334647.9992671192,4263467.562288119,891.263571805461,2527.9938150000003
892.43703,334647.9825383305,4263467.563472678,892.2844146793116,2529.0149100000003
893.4581250000001,334647.96644610475,4263467.564323934,893.3053631700075,2530.0360050000004
894.47922,334647.9509729032,4263467.565027973,894.3264008988053,2531.0571000000004
895.5003150000001,334647.93610116164,4263467.565770942,895.3475114712647,2532.0781950000005
896.5214100000001,334647.9218133157,4263467.566738992,896.3686784929454,2533.09929
897.5425050000001,334647.90809180145,4263467.568118276,897.3898855694076,2534.120385
898.5636000000001,334647.8949190546,4263467.570094939,898.4111163062107,2535.1414800000002
899.5846950000001,334647.88227565435,4263467.57285181,899.4323543311841,2536.1625750000003
900.6057900000001,334647.87007636024,4263467.576453799,900.453584061682,2537.1836700000003
901.626885,334647.85815393244,4263467.580818931,901.474790898654,2538.2047650000004
902.64798,334647.84633599024,4263467.585856018,902.4959603047222,2539.2258600000005
903.669075,334647.8344501527,4263467.591473871,903.5170777425088,2540.2469550000005
904.69017,334647.82232403866,4263467.597581303,904.538128674636,2541.26805
905.711265,334647.80978526734,4263467.604087125,905.5590985637256,2542.289145
906.73236,334647.7966614577,4263467.610900152,906.5799728724,2543.3102400000002
907.753455,334647.78282462136,4263467.617923668,907.6007435727972,2544.3313350000003
908.77455,334647.76835105475,4263467.625035554,908.621432592264,2545.3524300000004
909.795645,334647.75337577856,4263467.632106373,909.6420704692194,2546.3735250000004
910.81674,334647.7380338188,4263467.6390066985,910.6626877428472,2547.39462
911.837835,334647.72246020153,4263467.645607096,911.683314952329,2548.415715
912.85893,334647.7067899529,4263467.651778137,912.7039826368488,2549.43681
913.880025,334647.69115809875,4263467.657390388,913.7247213355878,2550.457905
914.90112,334647.67569842987,4263467.662320294,914.7455605997734,2551.4790000000003
915.922215,334647.6605150558,4263467.666585507,915.7665062413354,2552.5000950000003
916.94331,334647.6456816811,4263467.6703483295,916.7875397541824,2553.5211900000004
917.964405,334647.6312706303,4263467.673777625,917.8086415284996,2554.5422850000004
918.9855,334647.61735422787,4263467.677042262,918.8297919544734,2555.5633800000005
920.006595,334647.60400479846,4263467.680311103,919.8509714222888,2556.584475
921.02769,334647.59129466664,4263467.683753018,920.8721603221318,2557.60557
922.048785,334647.57929615595,4263467.687536871,921.893339044276,2558.6266650000002
923.06988,334647.5680314797,4263467.691781738,922.9144922368994,2559.6477600000003
924.090975,334647.5573386516,4263467.696423674,923.935620199844,2560.6688550000003
925.11207,334647.5470133712,4263467.701356697,924.9567268284152,2561.6899500000004
926.133165,334647.53685133817,4263467.706474822,925.9778160179184,2562.711045
927.15426,334647.526648252,4263467.711672064,926.9988916636592,2563.73214
928.175355,334647.5161998122,4263467.716842434,928.0199576609424,2564.753235
929.19645,334647.5053017185,4263467.721879952,929.041017905074,2565.77433
930.217545,334647.49375971645,4263467.726681556,930.0620762953788,2566.7954250000003
931.23864,334647.48155242205,4263467.731194541,931.083136800352,2567.8165200000003
932.259735,334647.4688040951,4263467.73540863,932.1042034467664,2568.8376150000004
933.28083,334647.45564354607,4263467.73931487,933.1252802632146,2569.8587100000004
934.301925,334647.44219958497,4263467.742904303,934.1463712782892,2570.8798050000005
935.32302,334647.4286010224,4263467.746167978,935.1674805205834,2571.9009000000005
936.344115,334647.41497666866,4263467.74909694,936.18861201869,2572.921995
937.36521,334647.401455318,4263467.751682271,937.2097697968194,2573.94309
938.386305,334647.3881462096,4263467.753958473,938.2309525199412,2574.9641850000003
939.4074,334647.3751009902,4263467.756087928,939.2521430695664,2575.9852800000003
940.428495,334647.36236075714,4263467.758256443,940.2733214360184,2577.0063750000004
941.44959,334647.3499666075,4263467.760649822,941.2944676096196,2578.02747
942.470685,334647.3379596385,4263467.763453869,942.3155615806936,2579.048565
943.49178,334647.3263809474,4263467.766854394,943.3365833395628,2580.06966
944.512875,334647.3152716313,4263467.7710372005,944.357512876551,2581.090755
945.53397,334647.3046639308,4263467.776170932,945.3783324594508,2582.1118500000002
946.555065,334647.2944766792,4263467.782204447,946.3990535175528,2583.1329450000003
947.57616,334647.2845502588,4263467.788934572,947.4197076532809,2584.1540400000004
948.597255,334647.27472348465,4263467.796155095,948.4403268719808,2585.1751350000004
949.61835,334647.26483517204,4263467.803659802,949.4609431789984,2586.1962300000005
950.639445,334647.2547241359,4263467.811242482,950.4815885796788,2587.2173250000005
951.66054,334647.2442291916,4263467.818696921,951.502295079368,2588.23842
952.681635,334647.2331894588,4263467.825817164,952.5230946346232,2589.259515
953.70273,334647.2215312978,4263467.832470638,953.5440052320164,2590.2806100000003
954.723825,334647.209388226,4263467.838699025,954.5650116857126,2591.3017050000003
955.74492,334647.19692383776,4263467.844569307,955.5860939935446,2592.3228000000004
956.766015,334647.18430172786,4263467.850148468,956.6072321533456,2593.3438950000004
957.78711,334647.17168549076,4263467.855503487,957.628406162948,2594.36499
958.808205,334647.15923872084,4263467.860701349,958.649596020185,2595.386085
959.8293,334647.14712501277,4263467.865809033,959.6707817228896,2596.40718
960.850395,334647.1354920559,4263467.870896409,960.6919447329176,2597.428275
961.87149,334647.124331835,4263467.876061606,961.7130808442314,2598.4493700000003
962.892585,334647.11354820227,4263467.881418741,962.7341939630824,2599.4704650000003
963.91368,334647.10304400726,4263467.88708212,963.755288088024,2600.4915600000004
964.934775,334647.0927220998,4263467.893166046,964.7763672176102,2601.5126550000004
965.95587,334647.0824853294,4263467.899784823,965.7974353503944,2602.5337500000005
966.976965,334647.07223654573,4263467.907052753,966.8184964849298,2603.554845
967.99806,334647.06187887304,4263467.915083132,967.8395546197952,2604.57594
969.019155,334647.0513478017,4263467.9238705905,968.8606137565488,2605.5970350000002
970.04025,334647.0406412113,4263467.933181,969.8816779024888,2606.6181300000003
971.061345,334647.02976408525,4263467.9427542,970.902751065569,2607.6392250000004
972.08244,334647.0187214068,4263467.952330019,971.9238372537424,2608.6603200000004
973.103535,334647.0075181587,4263467.961648291,972.9449404749616,2609.681415
974.12463,334646.9961593245,4263467.97044885,973.96606473718,2610.70251
975.145725,334646.9846498871,4263467.978471527,974.9872140483504,2611.723605
976.16682,334646.9730007689,4263467.985492208,976.0083904399826,2612.7447
977.187915,334646.9612682016,4263467.991561791,977.0295808655308,2613.7657950000003
978.20901,334646.94952929136,4263467.996857884,978.0507653316516,2614.7868900000003
979.230105,334646.9378612565,4263468.001558773,979.0719238079804,2615.8079850000004
980.2512,334646.92634131433,4263468.00584274,980.0930362641506,2616.8290800000004
981.272295,334646.915046683,4263468.009888068,981.1140826697977,2617.8501750000005
982.29339,334646.9040545801,4263468.01387304,982.1350429945549,2618.8712700000005
983.314485,334646.893441737,4263468.017975078,983.1558975135096,2619.892365
984.33558,334646.8832544489,4263468.022317652,984.1766456123715,2620.91346
985.356675,334646.8734911024,4263468.026939303,985.1973167578108,2621.9345550000003
986.37777,334646.8641458768,4263468.03187112,986.2179430585668,2622.9556500000003
987.398865,334646.85521295085,4263468.037144186,987.2385566233804,2623.9767450000004
988.41996,334646.84668650385,4263468.042789591,988.2591895609918,2624.99784
989.441055,334646.8385607147,4263468.048838417,989.2798739801408,2626.018935
990.46215,334646.8308297624,4263468.055321751,990.3006419895672,2627.04003
991.483245,334646.82348738296,4263468.062258416,991.321520034516,2628.061125
992.50434,334646.81652464316,4263468.069593374,992.3425004500197,2629.0822200000002
993.525435,334646.80993161566,4263468.0772440685,993.363562862553,2630.1033150000003
994.54653,334646.80369837116,4263468.085127896,994.3846868770592,2631.1244100000004
995.567625,334646.7978149806,4263468.093162255,995.4058520984822,2632.1455050000004
996.58872,334646.7922715148,4263468.101264543,996.4270381317656,2633.1666000000005
997.609815,334646.7870580445,4263468.1093521565,997.448224581853,2634.1876950000005
998.63091,334646.7821638091,4263468.117343774,998.469391334586,2635.20879
999.652005,334646.7775461842,4263468.1252071485,999.490529041128,2636.229885
1000.6731,334646.7731214155,4263468.132973386,1000.5116422483964,2637.2509800000003
1001.694195,334646.76880302635,4263468.140677781,1001.5327364231066,2638.2720750000003
1002.71529,334646.76450454013,4263468.148355632,1002.5538170319754,2639.2931700000004
1003.736385,334646.7601394802,4263468.156042234,1003.5748895417184,2640.3142650000004
1004.75748,334646.75562136964,4263468.163772884,1004.5959594190518,2641.33536
1005.778575,334646.750863732,4263468.1715828795,1005.617032130692,2642.356455
1006.79967,334646.7458047582,4263468.179494525,1006.6381121833284,2643.37755
1007.820765,334646.7405008695,4263468.187467874,1007.6591994823216,2644.398645
1008.84186,334646.7350438667,4263468.195444345,1008.6802925561152,2645.4197400000003
1009.862955,334646.7295255569,4263468.203365353,1009.7013899329012,2646.4408350000003
1010.88405,334646.72403774736,4263468.211172314,1010.7224901408706,2647.4619300000004
1011.905145,334646.71867224545,4263468.218806649,1011.743591708216,2648.4830250000005
1012.92624,334646.7135208583,4263468.226209771,1012.7646931631292,2649.5041200000005
1013.947335,334646.7086734268,4263468.233324575,1013.7857930680884,2650.525215
1014.96843,334646.7041693426,4263468.2401318895,1014.8068908651924,2651.54631
1015.989525,334646.6999944658,4263468.246652788,1015.827986929908,2652.5674050000002
1017.01062,334646.69613207266,4263468.25291029,1016.8490816827529,2653.5885000000003
1018.031715,334646.6925654395,4263468.258927413,1017.8701755442428,2654.6095950000004
1019.05281,334646.68927784264,4263468.264727176,1018.8912689348944,2655.6306900000004
1020.073905,334646.6862525585,4263468.270332599,1019.912362275225,2656.651785
1021.095,334646.68347286334,4263468.275766698,1020.9334559857504,2657.67288
1022.116095,334646.68093593174,4263468.281050314,1021.9545503771576,2658.693975
1023.13719,334646.67869213497,4263468.286195957,1022.9756453397522,2659.71507
1024.158285,334646.67680457013,4263468.291214141,1023.996740663276,2660.7361650000003
1025.17938,334646.6753363343,4263468.296115382,1025.0178361374706,2661.7572600000003
1026.200475,334646.6743505243,4263468.300910192,1026.0389315520774,2662.7783550000004
1027.2215700000002,334646.6739102373,4263468.305609087,1027.0600266968386,2663.7994500000004
1028.242665,334646.67407857033,4263468.310222584,1028.0811213614952,2664.8205450000005
1029.26376,334646.6749164118,4263468.314759076,1029.1022153534832,2665.8416400000006
1030.284855,334646.6764444163,4263468.319188328,1030.1233088025544,2666.8627350000006
1031.3059500000002,334646.678648122,4263468.323446398,1031.1444021197808,2667.8838300000007
1032.327045,334646.6815118887,4263468.327468208,1032.1654957256787,2668.9049250000003
1033.34814,334646.6850200755,4263468.331188678,1033.1865900407652,2669.9260200000003
1034.369235,334646.68915704224,4263468.334542734,1034.2076854855566,2670.947115
1035.3903300000002,334646.693907148,4263468.337465295,1035.2287824805692,2671.9682100000005
1036.411425,334646.69925474346,4263468.339891295,1036.2498814460937,2672.989305
1037.43252,334646.70516849915,4263468.341776071,1037.270982395411,2674.0104
1038.453615,334646.7115690411,4263468.343137463,1038.2920840947434,2675.031495
1039.4747100000002,334646.7183678248,4263468.344005242,1039.3131850722823,2676.0525900000002
1040.495805,334646.7254763062,4263468.344409179,1040.3342838562198,2677.0736850000003
1041.5169,334646.732805941,4263468.344379047,1041.3553789747475,2678.0947800000004
1042.537995,334646.74026818486,4263468.343944617,1042.3764689560574,2679.1158750000004
1043.5590900000002,334646.7477744935,4263468.34313566,1043.3975523283405,2680.1369700000005
1044.580185,334646.7552443047,4263468.341982122,1044.418627904782,2681.1580650000005
1045.60128,334646.7627046126,4263468.34051629,1045.439698338785,2682.1791600000006
1046.622375,334646.77025952504,4263468.338772125,1046.4607690370349,2683.200255
1047.64347,334646.77801483084,4263468.33678363,1047.4818454662463,2684.2213500000003
1048.664565,334646.7860763192,4263468.334584804,1048.5029330931372,2685.2424450000003
1049.68566,334646.7945497791,4263468.3322096495,1049.5240373844229,2686.2635400000004
1050.7067550000002,334646.8035409996,4263468.329692165,1050.5451638068198,2687.2846350000004
1051.72785,334646.81315560685,4263468.327066335,1051.5663178078992,2688.30573
1052.748945,334646.8234418958,4263468.324359961,1052.5874981073505,2689.326825
1053.77004,334646.8343067093,4263468.321585599,1053.6086868250693,2690.34792
1054.7911350000002,334646.8456354592,4263468.318753495,1054.629863565999,2691.369015
1055.81223,334646.85731355735,4263468.315873894,1055.6510079350817,2692.3901100000003
1056.833325,334646.8692264157,4263468.312957041,1056.6720995372607,2693.4112050000003
1057.85442,334646.88125944615,4263468.310013183,1057.6931179774792,2694.4323000000004
1058.8755150000002,334646.89329806046,4263468.307052565,1058.7140428606792,2695.4533950000005
1059.89661,334646.9052368375,4263468.304083059,1059.734856816555,2696.4744900000005
1060.917705,334646.91706439527,4263468.301088167,1060.7555735047767,2697.4955850000006
1061.9388,334646.92882456083,4263468.2980371,1061.7762248020606,2698.51668
1062.9598950000002,334646.94056186406,4263468.294898877,1062.7968428171496,2699.5377750000007
1063.98099,334646.95232083515,4263468.291642521,1063.817459658787,2700.5588700000003
1065.002085,334646.964146004,4263468.288237054,1064.8381074357155,2701.5799650000004
1066.02318,334646.97608190065,4263468.284651499,1065.858818256679,2702.60106
1067.0442750000002,334646.98817300936,4263468.280855108,1066.8796241114464,2703.6221550000005
1068.06537,334647.00045763736,4263468.276848135,1067.900540928306,2704.64325
1069.086465,334647.0129617336,4263468.272692854,1068.9215525031475,2705.664345
1070.10756,334647.0257097756,4263468.268458923,1069.9426388055936,2706.68544
1071.128655,334647.03872624115,4263468.264216009,1070.9637798052677,2707.7065350000003
1072.14975,334647.05203560746,4263468.260033766,1071.9849554717923,2708.7276300000003
1073.170845,334647.06566235225,4263468.255981858,1073.0061457747915,2709.7487250000004
1074.1919400000002,334647.07963095297,4263468.252129944,1074.0273306838872,2710.7698200000004
1075.213035,334647.09395629057,4263468.248546961,1075.0484920455656,2711.7909150000005
1076.23413,334647.1085767504,4263468.245296058,1076.0696266666632,2712.8120100000006
1077.255225,334647.1233941254,4263468.242437624,1077.0907385105386,2713.8331050000006
1078.2763200000002,334647.13830998,4263468.240032028,1078.1118315851866,2714.8542000000007
1079.297415,334647.1532258789,4263468.23813964,1079.1329098986023,2715.8752950000003
1080.31851,334647.1680433868,4263468.236820828,1080.153977458783,2716.8963900000003
1081.339605,334647.182664068,4263468.236135962,1081.175038273722,2717.917485
1082.3607000000002,334647.19699053897,4263468.236144403,1082.196096351366,2718.9385800000005
1083.381795,334647.2109982353,4263468.236835614,1083.2171556962287,2719.959675
1084.40289,334647.2247814376,4263468.238084992,1084.2382203072214,2720.98077
1085.423985,334647.23844538146,4263468.239757422,1085.259294182739,2722.001865
1086.4450800000002,334647.2520953023,4263468.241717784,1086.2803813211772,2723.0229600000002
1087.466175,334647.2658364356,4263468.2438309565,1087.3014857209305,2724.0440550000003
1088.48727,334647.279774017,4263468.2459618235,1088.3226113803944,2725.0651500000004
1089.508365,334647.29401328193,4263468.247975266,1089.343762297964,2726.0862450000004
1090.5294600000002,334647.3086290366,4263468.249745134,1090.36494000253,2727.1073400000005
1091.550555,334647.32350497285,4263468.25120161,1091.3861305129728,2728.1284350000005
1092.57165,334647.3384507598,4263468.252296694,1092.4073138408166,2729.1495300000006
1093.592745,334647.3532759052,4263468.252982434,1093.4284699844854,2730.170625
1094.61384,334647.3677899167,4263468.253210877,1094.4495789424025,2731.1917200000003
1095.634935,334647.38180230185,4263468.252934069,1095.4706207129925,2732.2128150000003
1096.65603,334647.3951225686,4263468.25210406,1096.4915752946793,2733.2339100000004
1097.6771250000002,334647.4075637853,4263468.250673983,1097.5124231957743,2734.2550050000004
1098.69822,334647.4190869566,4263468.248642128,1098.5331661083335,2735.2761
1099.719315,334647.42985095165,4263468.246067178,1099.5538340576888,2736.297195
1100.74041,334647.4400284518,4263468.243012033,1100.574459046979,2737.31829
1101.7615050000002,334647.44979213836,4263468.239539594,1101.5950730793447,2738.339385
1102.7826,334647.4593146924,4263468.235712758,1102.6157081579247,2739.3604800000003
1103.803695,334647.46876879537,4263468.2315944275,1103.63639628586,2740.3815750000003
1104.82479,334647.4783271284,4263468.227247499,1104.657169466289,2741.4026700000004
1105.8458850000002,334647.4881373515,4263468.22272871,1105.6780528125469,2742.4237650000005
1106.86698,334647.4982222039,4263468.218064026,1106.699037039992,2743.4448600000005
1107.888075,334647.508565518,4263468.213269827,1107.7201021506437,2744.4659550000006
1108.90917,334647.5191511137,4263468.208362492,1108.7412281430572,2745.48705
1109.9302650000002,334647.5299628106,4263468.203358398,1109.7623950157886,2746.5081450000007
1110.95136,334647.5409844285,4263468.198273922,1110.783582767393,2747.5292400000003
1111.972455,334647.5521997872,4263468.193125444,1111.8047713964268,2748.5503350000004
1112.99355,334647.5635926439,4263468.18792986,1112.825941300421,2749.57143
1114.0146450000002,334647.5751450352,4263468.182718315,1113.84708382579,2750.5925250000005
1115.03574,334647.5868371076,4263468.1775376145,1114.868202353653,2751.61362
1116.056835,334647.59864890995,4263468.172435367,1115.889300881879,2752.634715
1117.0779300000002,334647.61056049156,4263468.167459178,1116.9103834083362,2753.65581
1118.099025,334647.62255190144,4263468.162656656,1117.9314539308928,2754.6769050000003
1119.12012,334647.634603189,4263468.158075411,1118.952516447418,2755.6980000000003
1120.141215,334647.6466944032,4263468.153763047,1119.9735749557797,2756.7190950000004
1121.1623100000002,334647.6588102642,4263468.149754062,1120.9946334558708,2757.7401900000004
1122.183405,334647.6709541083,4263468.146030687,1122.0156959556518,2758.7612850000005
1123.2045,334647.68313390954,4263468.142562127,1123.0367664650933,2759.7823800000006
1124.225595,334647.6953576417,4263468.1393175945,1124.0578489941654,2760.8034750000006
1125.2466900000002,334647.70763327903,4263468.1362662995,1125.0789475528386,2761.8245700000007
1126.267785,334647.7199687955,4263468.133377452,1126.1000661510834,2762.8456650000003
1127.28888,334647.73237216496,4263468.130620263,1127.1212087988702,2763.8667600000003
1128.309975,334647.74485084263,4263468.127965563,1128.1423788799116,2764.887855
1129.3310700000002,334647.75740226667,4263468.125415537,1129.163567684364,2765.9089500000005
1130.352165,334647.7700148179,4263468.123000711,1130.184755568135,2766.930045
1131.37326,334647.7826765513,4263468.120752635,1131.205922493475,2767.95114
1132.394355,334647.79537552164,4263468.118702855,1132.2270484226335,2768.972235
1133.4154500000002,334647.80809978384,4263468.116882918,1133.2481133178603,2769.9933300000002
1134.436545,334647.820837393,4263468.115324373,1134.2690971414056,2771.0144250000003
1135.45764,334647.83357640123,4263468.114058764,1135.2899798593423,2772.0355200000004
1136.478735,334647.84629734245,4263468.11310043,1136.3107522563168,2773.0566150000004
1137.4998300000002,334647.8589567803,4263468.112408882,1137.3314396094747,2774.0777100000005
1138.520925,334647.87150651147,4263468.11193272,1138.3520740550755,2775.0988050000005
