channel_GES,east,north,depth,latitude,longitude,elevation,utm_easting,utm_northing,utm_depth
460,2572.5456,-676.9889,7561.7748,38.50230810471704,-112.88735325398596,-654.8040590400001,335425.2983411609,4263237.346789539,654.8040590400001
461,2581.1725,-678.9678,7566.5327,38.502303157707736,-112.88732297228285,-656.2542669600002,335427.92782027833,4263236.7436208185,656.2542669600002
462,2589.7802,-680.9659,7571.3291,38.50229815689744,-112.88729275628668,-657.7162096800002,335430.5514472395,4263236.134599938,657.7162096800002
463,2598.3879,-682.9641,7576.1254,38.5022931558047,-112.88726254028724,-659.1781219200002,335433.17507419956,4263235.52554858,659.1781219200002
464,2606.9754,-684.9757,7580.9464,38.50228811677805,-112.88723239390423,-660.6475627200002,335435.79254419927,4263234.9124129,660.6475627200002
465,2615.5469,-686.9979,7585.787,38.502283047741194,-112.88720230266476,-662.1229776000005,335438.4051374007,4263234.296046339,662.1229776000005
466,2624.1158,-689.0222,7590.6315,38.50227797278472,-112.88717222036237,-663.5995812000006,335441.0169381193,4263233.679039697,663.5995812000006
467,2632.6511,-691.0726,7595.5283,38.50227282427325,-112.88714225358204,-665.0921258400003,335443.61849755974,4263233.054077778,665.0921258400003
468,2641.1864,-693.123,7600.4252,38.502267675754005,-112.88711228680569,-666.5847009600002,335446.22005699994,4263232.429115859,666.5847009600002
469,2649.7147,-695.1734,7605.3337,38.50226252683278,-112.88708234448924,-668.0808117600004,335448.81948283897,4263231.80415394,668.0808117600004
470,2658.238,-697.2238,7610.2507,38.502257377622215,-112.8870524196453,-669.57951336,335451.41738467856,4263231.17919202,669.57951336
471,2666.7608,-699.2761,7615.1669,38.502252223159466,-112.88702249641602,-671.0779711200003,335454.0151341191,4263230.553650979,671.0779711200003
472,2675.2801,-701.3466,7620.0758,38.502247018525544,-112.88699258411451,-672.5742038400003,335456.611816759,4263229.92256258,672.5742038400003
473,2683.7993,-703.4171,7624.9847,38.50224181387822,-112.88696267216636,-674.0704365600004,335459.2084689193,4263229.291474178,674.0704365600004
474,2692.3014,-705.5047,7629.9229,38.5022365613139,-112.8869328187393,-675.5755999200001,335461.79990899947,4263228.655173699,675.5755999200001
475,2700.7925,-707.6034,7634.8801,38.50223127764849,-112.88690300295167,-677.0865544800004,335464.38799627894,4263228.0154899405,677.0865544800004
476,2709.2787,-709.7059,7639.8431,38.50222598326694,-112.88687320401498,-678.5992768800002,335466.97459003964,4263227.3746479405,678.5992768800002
477,2717.7296,-711.8367,7644.8485,38.5022206091952,-112.8868435263824,-680.1249228000001,335469.5504243589,4263226.7251801,680.1249228000001
478,2726.1805,-713.9676,7649.8539,38.50221523484128,-112.88681384874678,-681.6505687200001,335472.12625867897,4263226.0756817795,681.6505687200001
479,2734.6492,-716.1137,7654.8236,38.50220981975179,-112.88678410783825,-683.1653332800001,335474.7075184394,4263225.421550499,683.1653332800001
480,2743.1282,-718.2686,7659.7727,38.50220438107499,-112.88675433031823,-684.6738189600005,335477.29191763885,4263224.764736978,684.6738189600005
481,2751.6184,-720.4235,7664.7018,38.50219894302107,-112.88672451367289,-686.1762086400004,335479.87973059894,4263224.107923459,686.1762086400004
482,2760.1738,-722.5785,7669.5143,38.5021935083557,-112.88669446923505,-687.6430586400002,335482.48741651897,4263223.451079459,687.6430586400002
483,2768.7292,-724.7334,7674.3267,38.50218807395704,-112.88666442480859,-689.1098781600003,335485.09510243963,4263222.794265939,689.1098781600003
484,2777.327,-726.8777,7679.0676,38.502182671038895,-112.88663423301274,-690.5549044800005,335487.7157118787,4263222.140683298,690.5549044800005
485,2785.9468,-729.0166,7683.7714,38.50217728417659,-112.88660396474647,-691.98862272,335490.34302691947,4263221.48874658,691.98862272
486,2794.5769,-731.152,7688.4587,38.5021719074951,-112.88657366075002,-693.4173117600003,335492.97348139924,4263220.837876659,693.4173117600003
487,2803.2569,-733.2707,7693.0661,38.502166579463065,-112.88654318361836,-694.8216472800004,335495.61914540024,4263220.1920969,694.8216472800004
488,2811.9369,-735.3895,7697.6735,38.50216125114842,-112.88651270648373,-696.2259828000001,335498.2648093996,4263219.546286659,696.2259828000001
489,2820.65,-737.4972,7702.2203,38.502155955163055,-112.88648211450689,-697.61184744,335500.9205622785,4263218.903859699,697.61184744
490,2829.3783,-739.5999,7706.7392,38.50215067375225,-112.88645146978811,-698.9892081600001,335503.58094811963,4263218.2629567385,698.9892081600001
491,2838.1169,-741.697,7711.24,38.50214540828738,-112.88642078948953,-700.3610520000002,335506.24447339936,4263217.623760659,700.3610520000002
492,2846.8974,-743.7715,7715.6664,38.50214020721909,-112.88638996442792,-701.7102187200003,335508.9207697994,4263216.991453059,701.7102187200003
493,2855.678,-745.8461,7720.0929,38.50213500587367,-112.88635913901389,-703.05941592,335511.59709667944,4263216.359114979,703.05941592
494,2864.5071,-747.8921,7724.4366,38.5021298857686,-112.88632814620813,-704.3833756800004,335514.28820635774,4263215.735494181,704.3833756800004
495,2873.356,-749.9264,7728.7464,38.50212479889095,-112.88629708506919,-705.6970027200005,335516.98535107967,4263215.115439539,705.6970027200005
496,2882.2183,-751.9509,7733.0331,38.50211973966415,-112.88626597782068,-707.0035888800003,335519.6865801193,4263214.498371939,707.0035888800003
497,2891.1275,-753.941,7737.2384,38.50211477751075,-112.88623470918563,-708.2853643200001,335522.40210428037,4263213.891789459,708.2853643200001
498,2900.0367,-755.9311,7741.4437,38.50210981534887,-112.88620344055454,-709.5671397600004,335525.11762843974,4263213.285206979,709.5671397600004
499,2908.9814,-757.9064,7745.5811,38.5021048958086,-112.8861720489611,-710.8282192800002,335527.8439729989,4263212.683135538,710.8282192800002
500,2917.9388,-759.8764,7749.694,38.50209999152528,-112.8861406133812,-712.0818312000006,335530.57418851904,4263212.082679538,712.0818312000006
501,2926.9062,-761.8474,7753.7839,38.502095085050826,-112.88610914279661,-713.3284327200004,335533.3074520392,4263211.481918739,713.3284327200004
502,2935.9039,-763.8214,7757.8043,38.50209017203694,-112.88607756614195,-714.5538506400003,335536.0499509997,4263210.880243541,714.5538506400003
503,2944.9015,-765.7954,7761.8247,38.50208525900878,-112.88604598984062,-715.7792685600002,335538.7924194792,4263210.27856834,715.7792685600002
504,2953.9145,-767.8122,7765.787,38.502080229335384,-112.88601435667492,-716.9869776000005,335541.5395818789,4263209.6638477,716.9869776000005
505,2962.9322,-769.8425,7769.731,38.50207516285489,-112.88598270612603,-718.1891088000002,335544.2881768396,4263209.045012259,718.1891088000002
506,2971.9456,-771.908,7773.6685,38.502069999485464,-112.8859510680832,-719.3892588000003,335547.0354611598,4263208.415447859,719.3892588000003
507,2980.9473,-774.0669,7777.5883,38.50206457902813,-112.88591946423186,-720.5840138400004,335549.77917931974,4263207.757415139,720.5840138400004
508,2989.949,-776.2259,7781.5082,38.5020591582876,-112.88588786037776,-721.7787993600004,335552.5228974789,4263207.09935194,721.7787993600004
509,2998.9222,-778.4733,7785.4344,38.50205349324078,-112.8858563497678,-722.9755051200004,335555.2579288394,4263206.41434442,722.9755051200004
510,3007.8877,-780.7448,7789.3624,38.50204776158777,-112.88582486433808,-724.17275952,335557.99061323947,4263205.721991219,724.17275952
511,3016.8508,-783.0356,7793.2879,38.502041976804776,-112.88579338591578,-725.3692519200004,335560.72256611934,4263205.023755379,725.3692519200004
512,3025.8082,-785.3714,7797.2078,38.502036068149216,-112.8857619241898,-726.5640374400004,335563.45278163895,4263204.311803539,726.5640374400004
513,3034.7657,-787.7073,7801.1277,38.502030159216154,-112.8857304621121,-727.7588229600001,335566.18302763975,4263203.599821219,727.7588229600001
514,3043.7068,-790.0366,7805.0867,38.502024267471334,-112.88569905780847,-728.9655261600001,335568.9082749196,4263202.889850579,728.9655261600001
515,3052.6442,-792.3644,7809.0549,38.50201837962784,-112.88566766654374,-730.1750335200004,335571.6323944393,4263202.180337139,730.1750335200004
516,3061.5516,-794.6792,7813.0933,38.502012525778,-112.88563638102559,-731.4059378400002,335574.34736995935,4263201.474786098,731.4059378400002
517,3070.3964,-796.9668,7817.2786,38.50200674307232,-112.88560531616528,-732.68161728,335577.0432650001,4263200.77752562,732.68161728
518,3079.2413,-799.2544,7821.4638,38.50200096036388,-112.88557425096027,-733.9572662400005,335579.73919051874,4263200.080265139,733.9572662400005
519,3088.029,-801.5218,7825.7836,38.501995229885814,-112.88554338704573,-735.2739412800001,335582.41768147936,4263199.389161618,735.2739412800001
520,3096.8056,-803.7853,7830.1296,38.50198950948204,-112.88551256219505,-736.5986020800001,335585.092789159,4263198.699246819,736.5986020800001
521,3105.5821,-806.046,7834.4771,38.50198379675152,-112.88548173789879,-737.9237200800003,335587.767866359,4263198.01018546,737.9237200800003
522,3114.3586,-808.3014,7838.8272,38.501978098563384,-112.88545091398653,-739.2496305600002,335590.4429435596,4263197.32273954,739.2496305600002
523,3123.1352,-810.5569,7843.1772,38.50197240009809,-112.8854200897223,-740.5755105600001,335593.11805123906,4263196.635263138,740.5755105600001
524,3131.9221,-812.8019,7847.5134,38.50196673103082,-112.88538923022931,-741.8971843200002,335595.79629835964,4263195.95098714,741.8971843200002
525,3140.7107,-815.0453,7851.8474,38.50196106644356,-112.88535836491612,-743.2181875199999,335598.47506363946,4263195.26719882,743.2181875199999
526,3149.5219,-817.2661,7856.1438,38.501955465165686,-112.88532742226792,-744.52773024,335601.16071740066,4263194.59029898,744.52773024
527,3158.3708,-819.4492,7860.3772,38.501949969502235,-112.88529635061096,-745.8180705600003,335603.85786211817,4263193.9248901,745.8180705600003
528,3167.2197,-821.6323,7864.6107,38.50194447383041,-112.88526527895837,-747.1084413600001,335606.555006839,4263193.2594812205,747.1084413600001
529,3176.1435,-823.7333,7868.7265,38.501939207761666,-112.88523395151,-748.3629372,335609.27498107956,4263192.619096419,748.3629372
530,3185.0768,-825.8239,7872.8273,38.50193397077106,-112.88520259162028,-749.6128610400001,335611.9978509189,4263191.981881538,749.6128610400001
531,3194.0295,-827.892,7876.8991,38.50192879663492,-112.88517116556784,-750.8539456799999,335614.7266338784,4263191.3515246585,750.8539456799999
532,3203.011,-829.9263,7880.9276,38.50192371690507,-112.88513964132078,-752.0818324800002,335617.46419507964,4263190.73147002,752.0818324800002
533,3211.9926,-831.9606,7884.956,38.50191863717223,-112.88510811672845,-753.3096888000005,335620.2017867592,4263190.111415381,753.3096888000005
534,3220.9815,-833.9693,7888.9808,38.501913628123795,-112.8850765684688,-754.5364478400002,335622.9416034792,4263189.499163619,754.5364478400002
535,3229.9711,-835.9754,7893.0052,38.5019086262442,-112.88504501795371,-755.76308496,335625.6816335591,4263188.88770434,755.76308496
536,3238.9607,-837.9714,7897.0331,38.50190365208457,-112.88501346816564,-756.9907888800003,335628.42166363966,4263188.27932354,756.9907888800003
537,3247.9504,-839.9534,7901.0655,38.501898716357644,-112.88498191903433,-758.2198644,335631.1617241994,4263187.6752099395,758.2198644
538,3256.94,-841.9355,7905.098,38.501893780341916,-112.8849503702492,-759.4489704000002,335633.90175427904,4263187.071065859,759.4489704000002
539,3265.9409,-843.9289,7909.1078,38.5018888139301,-112.88491878118047,-760.6711574400001,335636.6452286,4263186.46347754,760.6711574400001
540,3274.9426,-845.923,7913.1161,38.50188384563285,-112.8848871892707,-761.8928872800002,335639.3889467593,4263185.855675859,761.8928872800002
541,3283.9533,-847.928,7917.0955,38.50187884790822,-112.8848555651415,-763.1058084000001,335642.1354081193,4263185.24455186,763.1058084000001
542,3292.9751,-849.9462,7921.0395,38.50187381455989,-112.8848239012916,-764.3079396000003,335644.8852527584,4263184.629404499,764.3079396000003
543,3301.9969,-851.9644,7924.9835,38.50186878120289,-112.88479223744574,-765.5100708000004,335647.63509739965,4263184.0142571395,765.5100708000004
544,3311.0341,-853.9749,7928.8965,38.501863769842956,-112.88476052035222,-766.7027532000002,335650.389635959,4263183.401456742,766.7027532000002
545,3320.072,-855.9851,7932.8084,38.5018587593373,-112.88472880083862,-767.89510032,335653.14438787964,4263182.788747779,767.89510032
546,3329.1118,-857.9915,7936.7145,38.50185375936235,-112.88469707496304,-769.0856796000003,335655.8997189187,4263182.177197061,769.0856796000003
547,3338.1537,-859.9937,7940.6143,38.501848771027475,-112.88466534205533,-770.2743386400002,335658.655690039,4263181.5669265,770.2743386400002
548,3347.1955,-861.9958,7944.5141,38.50184378295281,-112.88463360950819,-771.4629976800002,335661.4116306796,4263180.95668642,771.4629976800002
549,3356.2374,-864.0218,7948.4059,38.50183872925982,-112.8846018749053,-772.6492183200003,335664.1676017992,4263180.339161619,772.6492183200003
550,3365.2793,-866.0481,7952.2976,38.5018336747345,-112.88457014028504,-773.8354084800003,335666.92357291933,4263179.72154538,773.8354084800003
551,3374.3131,-868.0764,7956.2116,38.501828614254116,-112.88453843382463,-775.0283956799999,335669.67707515956,4263179.10331954,775.0283956799999
552,3383.3389,-870.1067,7960.1475,38.501823547824344,-112.88450675517474,-776.2280580000001,335672.4281389996,4263178.484484099,776.2280580000001
553,3392.3642,-872.1369,7964.0845,38.50181848163229,-112.88447507828295,-777.4280556000003,335675.17905043927,4263177.865679139,777.4280556000003
554,3401.3579,-874.1551,7968.0929,38.501813446599485,-112.8844435126546,-778.64981592,335677.92033019924,4263177.25053178,778.64981592
555,3410.3515,-876.1733,7972.1012,38.50180841155241,-112.88441194737968,-779.8715457600001,335680.6615794796,4263176.635384419,779.8715457600001
556,3419.3388,-878.1767,7976.1265,38.50180341677448,-112.88438040517812,-781.0984572000002,335683.400908519,4263176.024748098,781.0984572000002
557,3428.3204,-880.1668,7980.167,38.50179845818134,-112.8843488838463,-782.3300016000003,335686.13850019913,4263175.4181656195,782.3300016000003
558,3437.3027,-882.1541,7984.2077,38.501793507306104,-112.88431736027326,-783.5616069600001,335688.8763052389,4263174.812436579,783.5616069600001
559,3446.3044,-884.0718,7988.2522,38.50178874859344,-112.88428577390674,-784.7943705600001,335691.62002340076,4263174.227921618,784.7943705600001
560,3455.3061,-885.9895,7992.2967,38.501783989872145,-112.88425418754407,-786.0271341600001,335694.3637415585,4263173.643406658,786.0271341600001
561,3464.3233,-887.8806,7996.3168,38.50177930504156,-112.8842225489363,-787.2524606400002,335697.11218411895,4263173.066999379,787.2524606400002
